ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Last Inspection Date,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm)
SOAD05575,Navaldia,Yes,Flood Risk Reduction,Earth,8.707,0.38,49182.0,1972.0,2010S,0.0,7.98987,Uncontrolled,30/08/2010,,,Low,Not Rated,30/08/2015,0.1218,42.8,8.1,
SOAD08089,Navaldia,No,,Earth,7.917,0.214,,1947.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.1086,15.6,12.8,
SOAD15983,Navaldia,Yes,Irrigation,Earth,13.368,0.242,,1923.0,,0.26398,2.66329,Uncontrolled,12/11/2018,2.0,1.67,High,Unsatisfactory,23/05/2022,0.1478,638.9,754.4,44.6
SOAD17600,Navaldia,Yes,Flood Risk Reduction,Earth,10.437,0.558,43480.0,1971.0,,0.10835,5.32658,Uncontrolled,17/03/2020,5.0,,High,Fair,22/03/2021,0.0751,19.6,523.9,
SOAD19195,Navaldia,Yes,Flood Risk Reduction,Earth,9.918,0.31,48890.0,1964.0,,0.04925,7.98987,,,,,Low,Not Rated,18/06/2014,0.0677,24.7,8.7,
SOAD02247,Navaldia,Yes,Irrigation,Earth,13.183,0.642,83110.0,1964.0,,0.0,7.98987,,01/10/2013,,,Low,Not Rated,18/06/2014,0.0755,16.6,17.1,4.8
SOAD14066,Navaldia,Yes,Recreation,Earth,2.738,0.46,,1963.0,,0.51023,0.0,,29/04/1981,,,Low,Not Rated,18/06/2014,0.0998,632.0,18.0,3.7
SOAD20755,Navaldia,Yes,Flood Risk Reduction,Earth,9.711,0.535,41290.0,1961.0,,0.13987,5.32658,,,,,Low,Not Rated,18/06/2014,0.0774,38.2,12.1,
SOAD03368,Navaldia,Yes,Recreation,Earth,3.277,0.05,,1845.0,2000H;2000S,0.7249599999999999,18.64303,,05/11/2020,5.0,,Low,Satisfactory,,0.0469,151.5,23.7,8.5
SOAD03770,Navaldia,No,Recreation,Earth,9.99,0.26,,1960.0,,0.16942,0.0,,22/05/2014,,,Low,Not Rated,18/06/2014,0.0722,16.5,12.5,8.7
SOAD03899,Navaldia,Yes,Flood Risk Reduction,Earth,8.416,0.46,,1960.0,,0.07683,5.32658,,,,,Low,Not Rated,18/06/2014,0.0598,22.3,21.9,
SOAD11368,Navaldia,Yes,Flood Risk Reduction,Earth,13.907,0.333,57500.0,1958.0,,0.0925899999999999,5.32658,,,,,Low,Not Rated,18/06/2014,0.094,37.8,6.5,
SOAD11952,Navaldia,Yes,Flood Risk Reduction,Earth,12.548,0.263,37170.0,1962.0,,0.10441,5.32658,,,,,Low,Not Rated,18/06/2014,0.1215,37.3,16.1,
SOAD15610,Navaldia,No,Water Supply,Earth,9.28,0.417,,1924.0,,0.26201,0.0,,,,,Low,Not Rated,18/06/2014,0.0746,451.2,22.3,34.9
SOAD16802,Navaldia,Yes,Recreation,Earth,9.831,0.29,,1921.0,1982O;1995S,0.1812399999999999,34.62277,Uncontrolled,07/12/2021,5.0,8.32,High,Satisfactory,02/02/2022,0.0749,38.6,457.8,7.1
SOAD19856,Navaldia,Yes,Flood Risk Reduction,Earth,8.482,0.357,46310.0,1981.0,,0.22655,5.32658,,,,,Low,Not Rated,18/06/2014,0.1111,42.6,21.1,
SOAD19730,Navaldia,Yes,Flood Risk Reduction,Earth,17.236,0.571,90850.0,1967.0,,0.10244,5.32658,,,,,Low,Not Rated,18/06/2014,0.1049,40.1,9.0,
SOAD05336,Navaldia,No,Water Supply,Earth,6.752,0.44,,1968.0,,0.28171,0.0,,,,,Low,Not Rated,18/06/2014,0.0764,174.9,23.4,21.6
SOAD08675,Navaldia,Yes,Recreation,Earth,6.131,0.033,,1914.0,2001S,0.44325,2.66329,Uncontrolled,07/07/2020,2.0,,Significant,Fair,,0.133,399.0,262.2,7.9
SOAD18544,Navaldia,No,Irrigation,Earth,5.356,0.14,,1914.0,,0.28762,0.0,,21/11/1973,,,Low,Not Rated,18/06/2014,0.1122,506.3,15.7,7.1
SOAD19218,Navaldia,Yes,Recreation,Earth,1.778,0.01,,1965.0,,0.16351,2.66329,,06/07/2020,2.0,,Significant,Not Rated,,0.1438,25.2,336.8,9.1
SOAD01512,Navaldia,No,Recreation,Earth,8.717,0.267,,1957.0,,0.0,0.0,,18/09/1972,,,Low,Not Rated,18/06/2014,0.069,33.9,18.5,7.5
SOAD01971,Navaldia,Yes,Recreation,Earth,9.212,0.192,,1930.0,,0.08471,18.64303,,28/08/2020,1.0,,High,Satisfactory,,0.093,34.2,757.2,6.0
SOAD05401,Navaldia,No,Other,Earth,16.752,0.167,,1970.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0938,47.0,10.6,
SOAD08830,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.483,0.453,,1981.0,,0.0,21.30632,,01/01/1981,,9.46,Low,Not Rated,18/06/2014,0.0894,18.9,319.1,
SOAD18045,Navaldia,No,Water Supply,Earth,4.506,0.217,,1940.0,,0.2561,0.0,,,,,Low,Not Rated,18/06/2014,0.1133,394.3,11.2,12.0
SOAD20590,Navaldia,No,Water Supply,Earth,8.975,0.767,,1965.0,,0.24428,0.0,,,,,Low,Not Rated,18/06/2014,0.1268,124.8,14.1,49.4
SOAD06496,Navaldia,No,Recreation,Earth,13.204,0.233,,1959.0,,0.17139,5.32658,,10/01/2008,,,Low,Not Rated,18/06/2014,0.1181,32.6,19.3,5.5
SOAD14329,Navaldia,No,,Earth,7.283,,,,,,7.98987,Uncontrolled,,,,Low,Not Rated,18/06/2014,0.0836,21.5,14.8,
SOAD14610,Navaldia,No,Water Supply,Earth,8.389,0.117,,1950.0,,0.13199,5.32658,Uncontrolled,07/10/2008,,,Significant,Not Rated,18/06/2014,0.1655,9.4,116.4,65.6
SOAD05803,Navaldia,Yes,Recreation,Earth,3.59,1.167,,1953.0,,0.36051,2.66329,Uncontrolled,19/09/2018,2.0,,High,Unsatisfactory,23/05/2022,0.1586,49.2,831.1,3.2
SOAD13855,Navaldia,No,Recreation,Earth,9.499,0.0,30000.0,1972.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0798,12.7,12.6,8.3
SOAD02022,Navaldia,Yes,,,11.001,0.2,,2014.0,,0.04137,0.0,,12/09/2018,5.0,,High,Not Rated,12/09/2023,0.1069,22.2,559.5,
SOAD09439,Navaldia,Yes,Flood Risk Reduction,Earth,20.116,0.38,107860.0,1962.0,,0.0925899999999999,7.98987,,,,,Low,Not Rated,18/06/2014,0.0986,27.3,9.7,
SOAD11025,Navaldia,Yes,Flood Risk Reduction,Earth,9.399,0.283,31129.0,1961.0,2022S,0.08668,15.97974,,09/09/2022,5.0,,Significant,Fair,20/09/2019,0.1201,5.7,143.6,
SOAD13252,Navaldia,Yes,Flood Risk Reduction,Earth,15.536,0.367,62000.0,1956.0,,0.06895,5.32658,,,,,Low,Not Rated,18/06/2014,0.1081,35.5,22.5,
SOAD04251,Navaldia,Yes,Recreation,Earth,4.214,0.188,,1964.0,2010S,0.26004,10.65316,Uncontrolled,05/02/2021,2.0,,High,Poor,31/10/2019,0.1144,683.8,836.1,9.5
SOAD07835,Navaldia,Yes,Flood Risk Reduction,Earth,11.578,0.233,39540.0,1967.0,,0.11229,7.98987,Uncontrolled,02/08/2017,5.0,,High,Not Rated,02/08/2022,0.109,20.7,607.9,
SOAD14745,Navaldia,No,Water Supply,Earth,11.912,0.133,,1968.0,,0.17139,0.0,,25/09/2009,,,Significant,Not Rated,25/09/2014,0.1371,39.4,117.9,15.0
SOAD11545,Navaldia,Yes,Flood Risk Reduction,Earth,15.947,0.316,64243.0,1960.0,,0.07289,5.32658,Uncontrolled,03/12/2019,5.0,6.48,High,Fair,26/02/2021,0.0796,13.0,146.8,
SOAD12200,Navaldia,Yes,Irrigation,Concrete,8.037,0.043,,1998.0,,0.48068,1041.34639,,08/09/1987,,,Low,Not Rated,18/06/2014,0.1026,233.1,21.7,36.5
SOAD16355,Navaldia,No,Irrigation,Earth,11.064,0.245,,1990.0,,0.15563,61.25567,,12/12/1990,,,Low,Not Rated,18/06/2014,0.0695,13.5,14.0,46.2
SOAD09092,Navaldia,Yes,Recreation,Earth,6.79,0.183,,1954.0,,0.29944,23.96961,,19/06/2018,1.0,,High,Fair,,0.1083,711.7,921.6,9.1
SOAD12041,Navaldia,Yes,Flood Risk Reduction,Earth,15.821,0.455,81610.0,1989.0,,0.34869,7.98987,Uncontrolled,23/11/2021,5.0,8.33,High,Fair,12/12/2022,0.0775,398.0,265.9,
SOAD13790,Navaldia,No,,Earth,4.578,0.567,,1974.0,,0.34475,0.0,,,,,Low,Not Rated,18/06/2014,0.0672,420.6,6.9,
SOAD09194,Navaldia,No,Water Supply,Earth,5.255,1.217,,1967.0,,0.3506599999999999,47.93922,Uncontrolled,10/02/2010,,,Significant,Not Rated,10/02/2015,0.1549,350.1,475.6,65.6
SOAD17806,Navaldia,No,,Earth,16.18,0.365,,1953.0,,0.09456,0.0,,09/10/2008,,,Significant,Not Rated,18/06/2014,0.1353,22.3,340.8,
SOAD19564,Navaldia,Yes,Flood Risk Reduction,Earth,13.415,0.399,5699.0,1995.0,,0.10047,5.32658,Uncontrolled,24/11/2021,5.0,,High,Fair,15/12/2022,0.0702,28.4,507.5,
SOAD05973,Navaldia,Yes,Flood Risk Reduction,Earth,13.5,0.233,53394.0,1959.0,,0.07486,5.32658,,,,,Low,Not Rated,18/06/2014,0.0665,10.5,5.7,
SOAD13824,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.803,0.233,,1951.0,,0.32899,0.0,Uncontrolled,01/12/1982,,,Low,Not Rated,18/06/2014,0.1088,668.9,17.4,
SOAD16029,Navaldia,Yes,Flood Risk Reduction,Earth,12.423,0.357,67320.0,1978.0,,0.04925,7.98987,,,,,Low,Not Rated,18/06/2014,0.0954,43.2,16.0,
SOAD01745,Navaldia,Yes,Irrigation,Earth,3.192,0.88,,1962.0,,0.20094,0.0,,,,,Low,Not Rated,18/06/2014,0.1033,12.9,17.4,17.4
SOAD04608,Navaldia,Yes,Recreation,Earth,9.768,0.359,,1958.0,2020H,0.1812399999999999,7.98987,Uncontrolled,01/12/2021,5.0,,High,Fair,09/08/2022,0.0578,19.5,718.2,7.3
SOAD07084,Navaldia,No,Water Supply,Earth,10.934,0.247,,1973.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0658,31.1,20.4,56.7
SOAD07658,Navaldia,No,Irrigation,Earth,7.849,0.267,,1958.0,,0.22655,0.0,Uncontrolled,23/04/2005,,,Low,Not Rated,18/06/2014,0.0802,8.9,15.2,21.9
SOAD10227,Navaldia,No,Irrigation,Earth,6.863,0.217,,1937.0,,0.2501899999999999,0.0,,,,,Low,Not Rated,18/06/2014,0.0999,269.1,22.3,3.6
SOAD11325,Navaldia,Yes,Flood Risk Reduction,Earth,10.257,0.427,32050.0,1954.0,,0.1871499999999999,10.65316,Uncontrolled,26/04/2021,5.0,,High,Satisfactory,14/02/2022,0.071,15.5,708.6,
SOAD19325,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,11.295,0.977,,1963.0,,0.21473,0.0,,,,,Low,Not Rated,18/06/2014,0.1185,44.1,19.9,
SOAD00116,Navaldia,Yes,Recreation,Earth,11.091,0.2,,1966.0,,0.15366,53.2658,Uncontrolled,17/08/2022,5.0,,High,Fair,31/07/2023,0.0948,29.7,684.6,9.0
SOAD00176,Navaldia,Yes,Recreation,Earth,5.797,0.122,,1910.0,1988H;1988S,0.32308,15.97974,,25/01/2021,1.0,,High,Fair,,0.1113,383.7,881.9,6.2
SOAD05260,Navaldia,Yes,Recreation,Earth,2.423,2.167,,1960.0,,0.0,0.0,,02/02/1983,,,Low,Not Rated,18/06/2014,0.0963,44.7,6.8,9.1
SOAD16421,Navaldia,Yes,Flood Risk Reduction,Earth,11.036,0.183,,1961.0,,0.05516,5.32658,,20/11/2020,1.0,,High,Poor,,0.1258,10.2,834.9,
SOAD02671,Navaldia,No,Recreation,Earth,8.123,0.383,,1993.0,,0.26792,7.98987,Uncontrolled,15/10/2013,,11.28,Significant,Not Rated,18/06/2014,0.187,491.9,266.4,8.1
SOAD12029,Navaldia,Yes,Fish and Wildlife Pond,Earth,2.904,0.0,,1989.0,,0.34672,1358.2779,,,,,Low,Not Rated,18/06/2014,0.0772,638.1,20.0,
SOAD00417,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.172,0.347,,1957.0,,0.3742999999999999,0.0,Uncontrolled,08/07/2008,,,Significant,Not Rated,18/06/2014,0.1062,270.9,129.1,
SOAD03218,Navaldia,Yes,,,6.199,0.363,,,,0.39991,13.31645,Uncontrolled,22/04/2022,5.0,7.3,High,Fair,30/06/2022,0.0845,434.5,351.7,
SOAD03349,Navaldia,Yes,Flood Risk Reduction,Earth,10.541,0.433,40770.0,1965.0,,0.07683,7.98987,,19/05/2010,,10.73,Low,Not Rated,19/05/2015,0.07,39.4,217.2,
SOAD03532,Navaldia,Yes,Flood Risk Reduction,Earth,6.741,0.408,55950.0,1970.0,,0.06698,7.98987,,,,,Low,Not Rated,18/06/2014,0.0657,23.1,5.6,
SOAD03792,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.219,0.233,,1960.0,,0.11032,0.0,,,,,Low,Not Rated,18/06/2014,0.1125,9.6,8.1,
SOAD06872,Navaldia,No,Irrigation,Earth,6.465,0.467,,1972.0,,0.0,5.32658,Uncontrolled,17/03/2009,5.0,,Significant,Not Rated,18/06/2014,0.1292,23.4,141.3,8.5
SOAD07392,Navaldia,Yes,Flood Risk Reduction,Earth,17.003,0.333,99255.0,1970.0,,0.08668,5.32658,Uncontrolled,14/01/2019,5.0,,High,Fair,08/11/2019,0.0982,24.4,561.0,
SOAD08573,Navaldia,Yes,Flood Risk Reduction,Earth,11.611,0.456,57500.0,1961.0,,0.00591,117.18476,Uncontrolled,,,,Low,Not Rated,18/06/2014,0.0929,28.4,8.7,
SOAD10141,Navaldia,Yes,Flood Risk Reduction,Earth,12.952,0.487,,1987.0,,0.08274,7.98987,,,,,Low,Not Rated,18/06/2014,0.0867,9.3,19.4,
SOAD15680,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.706,0.323,,1972.0,,0.7407199999999999,7.98987,,,,,Low,Not Rated,18/06/2014,0.0722,709.5,12.6,
SOAD02913,Navaldia,Yes,Flood Risk Reduction,Earth,9.002,0.327,46664.0,1974.0,,0.13987,5.32658,Uncontrolled,,,,Low,Not Rated,18/06/2014,0.0799,13.3,23.2,
SOAD05938,Navaldia,Yes,Water Supply,,11.629,1.433,,,,0.13002,0.0,,09/11/2022,5.0,,Significant,Fair,31/05/2023,0.118,27.4,226.3,29.2
SOAD06107,Navaldia,No,Recreation,Earth,6.439,0.307,,1949.0,1953O,0.20291,0.0,Uncontrolled,18/12/2007,,,Significant,Not Rated,18/06/2014,0.1872,27.8,444.2,8.1
SOAD14511,Navaldia,Yes,Flood Risk Reduction,Earth,11.578,0.353,50770.0,1967.0,,0.10835,5.32658,,,,,Low,Not Rated,18/06/2014,0.0826,37.9,12.4,
SOAD02596,Navaldia,Yes,Recreation,Earth,9.593,0.375,,1971.0,,0.21276,2.66329,Uncontrolled,05/06/2019,5.0,,High,Fair,01/10/2019,0.0662,26.9,666.0,7.0
SOAD01578,Navaldia,Yes,Irrigation,Earth,7.283,0.092,,1966.0,,0.11229,0.0,,,,,Low,Not Rated,18/06/2014,0.1046,35.8,15.9,1.1
SOAD08184,Navaldia,No,Hydroelectric,Buttress,9.804,0.27,,1906.0,,0.53978,6192.14925,Uncontrolled,30/05/2018,3.0,4.97,Low,Satisfactory,11/04/2023,0.078,35.9,101.4,75.3
SOAD09302,Navaldia,No,Water Supply,Earth,6.726,0.237,,1965.0,,0.20291,0.0,,,,,Low,Not Rated,18/06/2014,0.0795,22.2,16.1,35.1
SOAD15657,Navaldia,Yes,Flood Risk Reduction,Earth,10.525,0.267,48080.0,1967.0,,0.07289,7.98987,,,,,Low,Not Rated,18/06/2014,0.0904,44.5,20.0,
SOAD18210,Navaldia,Yes,Other,Earth,100.553,1.033,,1982.0,,0.18912,0.0,,01/04/2021,1.0,,High,Fair,,0.1074,19.9,596.5,
SOAD01466,Navaldia,Yes,Water Supply,Earth,24.133,0.191,,1896.0,,0.15957,5.32658,,11/12/2020,1.0,,High,Satisfactory,,0.0967,24.5,495.0,71.0
SOAD03245,Navaldia,No,Irrigation,Earth,12.021,0.267,,1952.0,,0.2167,0.0,,,,,Low,Not Rated,18/06/2014,0.0904,13.3,23.4,15.5
SOAD04735,Navaldia,Yes,Flood Risk Reduction,Earth,16.294,0.45,59496.0,1959.0,,0.09456,5.32658,,,,,Low,Not Rated,18/06/2014,0.0908,7.6,6.2,
SOAD06998,Navaldia,Yes,,Earth,7.401,0.4,,,,,,Uncontrolled,05/12/2019,5.0,,High,Fair,24/02/2020,0.0655,886.9,924.4,
SOAD18671,Navaldia,Yes,Irrigation,Earth,2.809,0.133,,1947.0,,0.0,0.0,,03/03/1976,,,Low,Not Rated,18/06/2014,0.1109,40.6,21.8,24.4
SOAD19028,Navaldia,No,Recreation,Earth,7.804,0.413,,1965.0,,0.23443,7.98987,,12/08/1983,,,Low,Not Rated,18/06/2014,0.0754,36.5,19.8,3.7
SOAD10391,Navaldia,Yes,Flood Risk Reduction,Earth,11.182,0.333,45730.0,1964.0,,0.09653,5.32658,,,,,Low,Not Rated,18/06/2014,0.1146,5.5,6.0,
SOAD11294,Navaldia,Yes,Recreation,Earth,6.809,0.3,,1977.0,1985H,0.30732,15.97974,Uncontrolled,13/11/2018,5.0,0.0,Significant,Fair,10/09/2019,0.1134,355.6,546.8,5.7
SOAD14629,Navaldia,No,Irrigation,Earth,2.415,2.933,,1965.0,,0.24428,0.0,,,,,Low,Not Rated,18/06/2014,0.0877,685.2,23.0,31.2
SOAD17330,Navaldia,Yes,Water Supply,Earth,19.587,0.1,,1931.0,,0.13593,306.27835,,01/12/1992,,,Low,Not Rated,18/06/2014,0.0798,42.5,10.4,17.6
SOAD18354,Navaldia,Yes,Irrigation,Earth,2.783,1.667,,1963.0,,0.41764,0.0,,,,,Low,Not Rated,18/06/2014,0.1176,425.0,14.1,11.3
SOAD18591,Navaldia,No,Recreation,Earth,6.586,0.207,23000.0,1950.0,2000O,0.26398,10.65316,Uncontrolled,23/05/2012,,86.32,Low,Not Rated,23/05/2017,0.0858,331.4,121.0,4.1
SOAD18958,Navaldia,No,Water Supply,Earth,8.305,0.346,,1955.0,,0.26004,0.0,Uncontrolled,23/11/1982,,,Low,Not Rated,18/06/2014,0.1066,559.8,16.8,30.4
SOAD10452,Navaldia,No,Recreation,Earth,13.248,0.177,,1973.0,,0.20094,0.0,Uncontrolled,24/03/2010,,,Low,Not Rated,24/03/2015,0.0898,8.5,21.2,7.6
SOAD14076,Navaldia,No,Water Supply,Earth,13.775,0.277,,1965.0,,0.16745,0.0,,,,,Low,Not Rated,18/06/2014,0.1281,44.5,20.2,64.7
SOAD01522,Navaldia,No,Recreation,Earth,6.436,0.242,,1948.0,,0.2955,0.0,,02/07/1975,,,Low,Not Rated,18/06/2014,0.1257,275.1,19.5,7.6
SOAD11947,Navaldia,No,,Earth,19.276,0.191,,2008.0,,0.13396,7.98987,Uncontrolled,04/12/2015,,,Low,Not Rated,04/12/2020,0.0995,33.7,18.7,
SOAD13845,Navaldia,Yes,Recreation,Earth,4.045,0.13,,1926.0,2003S;2012H,0.68556,7.98987,,20/04/2020,1.0,,High,Fair,,0.1027,224.4,664.6,3.7
SOAD13030,Navaldia,No,Recreation,Earth,8.711,0.276,,1961.0,,0.28959,5.32658,Uncontrolled,14/05/2008,,,Low,Not Rated,18/06/2014,0.0812,121.1,14.5,3.3
SOAD19566,Navaldia,Yes,Flood Risk Reduction,Earth,11.042,0.333,59710.0,1976.0,,0.12214,5.32658,,09/04/2002,,24.83,Low,Not Rated,18/06/2014,0.1082,7.8,446.3,
SOAD06937,Navaldia,Yes,Other,Earth,25.636,1.017,,1976.0,,0.0886499999999999,0.0,,23/07/2018,5.0,,Low,Not Rated,,0.061,40.3,17.6,
SOAD17382,Navaldia,No,Other,Earth,7.65,0.7,,1914.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.1142,15.7,10.6,
SOAD05352,Navaldia,No,Irrigation,Earth,7.014,0.229,21700.0,1944.0,1953S,0.2364,18.64303,Uncontrolled,02/06/2009,5.0,19.69,Significant,Not Rated,18/06/2014,0.1386,15.0,286.9,40.4
SOAD07347,Navaldia,No,Irrigation,Earth,6.822,0.317,,1972.0,,0.24034,0.0,,21/02/1973,,,Low,Not Rated,18/06/2014,0.1057,30.1,20.8,23.2
SOAD12279,Navaldia,No,Water Supply,Earth,10.811,0.384,,1975.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0939,20.3,10.0,21.9
SOAD16496,Navaldia,Yes,Flood Risk Reduction,Earth,15.955,0.333,91500.0,1956.0,,0.07486,5.32658,,,,,Low,Not Rated,18/06/2014,0.1313,27.2,22.5,
SOAD05484,Navaldia,Yes,Flood Risk Reduction,Earth,8.951,0.683,51760.0,1971.0,,0.11229,5.32658,Uncontrolled,17/03/2020,5.0,,High,Fair,22/03/2021,0.0852,18.0,594.8,
SOAD16633,Navaldia,No,Water Supply,Earth,5.678,0.293,,1976.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0608,10.4,16.2,69.0
SOAD04885,Navaldia,Yes,Flood Risk Reduction,Earth,22.474,0.185,,1979.0,,0.02955,7.98987,,02/11/2020,1.0,,High,Satisfactory,,0.0829,24.2,917.0,
SOAD13702,Navaldia,Yes,Flood Risk Reduction,Earth,12.027,0.543,,1984.0,2019O,0.14578,5.32658,Uncontrolled,23/11/2021,5.0,,High,Fair,28/02/2018,0.0772,23.1,853.7,
SOAD14572,Navaldia,Yes,Flood Risk Reduction,Earth,17.778,0.35,86730.0,1963.0,,0.05122,7.98987,,,,,Low,Not Rated,18/06/2014,0.1206,34.9,20.8,
SOAD03079,Navaldia,No,Other,Gravity,3.591,0.07,,1921.0,,0.0,0.0,,17/11/1971,,,Low,Not Rated,18/06/2014,0.0494,22.7,9.2,
SOAD11997,Navaldia,No,Irrigation,Earth,5.357,0.4,,1959.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0951,12.3,9.8,26.6
SOAD00119,Navaldia,No,Irrigation,Earth,7.359,0.45,,1966.0,,0.0,0.0,,12/01/1972,,,Low,Not Rated,18/06/2014,0.1097,39.0,14.1,10.4
SOAD05440,Navaldia,Yes,Recreation,Earth,14.424,0.242,,1970.0,2009H;2009S,0.16548,0.0,Uncontrolled,12/01/2011,,,High,Not Rated,12/01/2016,0.1024,38.5,813.3,4.7
SOAD11000,Navaldia,Yes,Irrigation,Earth,3.48,0.15,,1949.0,,0.0,0.0,,20/03/1985,,,Low,Not Rated,18/06/2014,0.0791,20.4,19.7,21.6
SOAD02037,Navaldia,Yes,Flood Risk Reduction,Earth,10.147,0.447,48610.0,1962.0,,0.11229,5.32658,,,,,Low,Not Rated,18/06/2014,0.1093,47.2,17.4,
SOAD04310,Navaldia,Yes,Flood Risk Reduction,Earth,10.624,0.563,68580.0,1968.0,,0.06895,7.98987,Uncontrolled,10/12/2018,5.0,17.68,High,Fair,01/11/2019,0.0779,30.3,334.5,
SOAD07950,Navaldia,No,Irrigation,Earth,10.621,0.373,,1970.0,,0.25413,0.0,,10/12/1970,,,Low,Not Rated,18/06/2014,0.0908,300.1,17.5,38.8
SOAD18282,Navaldia,No,Recreation,Earth,5.788,0.142,,1919.0,2007O,0.4137,0.0,Uncontrolled,27/09/2007,,40.51,Low,Not Rated,18/06/2014,0.075,542.1,165.3,8.4
SOAD04485,Navaldia,Yes,Flood Risk Reduction,Earth,16.87,0.312,71191.0,1970.0,,0.05516,7.98987,,,,,Low,Not Rated,18/06/2014,0.0774,26.4,14.9,
SOAD00745,Navaldia,Yes,Flood Risk Reduction,Earth,13.161,0.318,59300.0,1968.0,,0.0925899999999999,5.32658,,30/03/2004,,,Low,Not Rated,18/06/2014,0.1152,29.5,12.0,
SOAD11440,Navaldia,No,Recreation,Earth,13.574,0.287,,1977.0,,0.26004,7.98987,Uncontrolled,26/01/2010,,,Significant,Not Rated,26/01/2015,0.1345,530.1,164.5,7.2
SOAD01663,Navaldia,No,,Earth,7.107,0.0,,1940.0,,0.0,0.0,,28/03/1990,,,Low,Not Rated,18/06/2014,0.0959,33.8,11.1,
SOAD06192,Navaldia,Yes,Flood Risk Reduction,Earth,8.18,0.923,,1961.0,,0.08668,10.65316,,21/05/2013,,,Low,Not Rated,18/06/2014,0.065,22.6,9.6,
SOAD18843,Navaldia,No,Irrigation,Earth,3.486,2.867,,1972.0,,0.8687699999999999,0.0,,,,,Low,Not Rated,18/06/2014,0.1109,158.2,14.9,5.9
SOAD14904,Navaldia,No,,Earth,6.197,0.367,,1965.0,,0.08077,0.0,,,,,Low,Not Rated,18/06/2014,0.0832,36.5,19.9,
SOAD17558,Navaldia,No,Irrigation,Earth,11.999,0.217,,1939.0,,0.0,0.0,,12/05/1982,,,Low,Not Rated,18/06/2014,0.1133,30.8,13.3,3.1
SOAD18352,Navaldia,No,Water Supply,Earth,4.301,0.347,,1968.0,,0.26595,0.0,,,,,Low,Not Rated,18/06/2014,0.0658,39.5,15.8,68.7
SOAD19846,Navaldia,Yes,Flood Risk Reduction,Earth,8.774,0.763,56073.0,1971.0,,0.19897,5.32658,Uncontrolled,16/03/2020,5.0,,High,Fair,23/03/2021,0.0912,44.7,842.8,
SOAD07686,Navaldia,Yes,Flood Risk Reduction,Earth,9.463,0.442,60320.0,1965.0,,0.10835,5.32658,,,,,Low,Not Rated,18/06/2014,0.1145,6.2,8.3,
SOAD17883,Navaldia,Yes,Flood Risk Reduction,Earth,17.478,0.592,195000.0,1982.0,,0.10835,7.98987,,,,,Low,Not Rated,18/06/2014,0.0732,29.6,8.3,
SOAD05570,Navaldia,Yes,Recreation,Earth,3.114,1.914,,1956.0,2010H,0.42158,0.0,Uncontrolled,10/12/2019,5.0,0.31,High,Fair,29/05/2020,0.0651,639.2,789.3,8.7
SOAD10154,Navaldia,Yes,Recreation,Earth,16.119,0.25,,1930.0,,0.19503,10.65316,Uncontrolled,09/04/2009,,6.77,Low,Not Rated,18/06/2014,0.0871,8.8,119.9,3.6
SOAD02145,Navaldia,Yes,Flood Risk Reduction,Earth,12.578,0.333,48440.0,1966.0,,0.07683,5.32658,,,,,Low,Not Rated,18/06/2014,0.0875,7.7,13.0,
SOAD09683,Navaldia,No,Recreation,Earth,7.074,0.19,,1949.0,2004O,0.33884,18.64303,Uncontrolled,16/03/1989,,,Significant,Not Rated,18/06/2014,0.1348,134.6,310.4,4.5
SOAD14549,Navaldia,No,Recreation,Earth,12.941,0.12,,1960.0,,0.15366,90.55186,Uncontrolled,22/03/2011,5.0,,Significant,Not Rated,22/03/2016,0.1032,5.1,283.3,6.1
SOAD19831,Navaldia,No,Recreation,Earth,8.628,0.25,,1941.0,,0.16351,0.0,Uncontrolled,08/12/1982,,,Low,Not Rated,18/06/2014,0.0974,22.9,12.8,8.6
SOAD09804,Navaldia,No,Water Supply,Earth,7.168,0.3,,1960.0,,0.0,0.0,,,,,Low,Not Rated,18/06/2014,0.0697,10.7,5.1,58.4
SOAD00305,Navaldia,Yes,Recreation,Earth,4.486,0.123,,1889.0,,0.73087,34.62277,,24/06/2020,1.0,,High,Satisfactory,,0.095,165.7,844.0,8.1
