,ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
2513,SOAD09167,Lyndrassia,No,Recreation,Earth,8.73,0.3248,0.0,1967.0,2001.0,0.04334,1102.60206,Missing,0.0,28.96,Low,Not Rated,2014.0,0.08201193,7.4,223.9,4.2,235.5,19.313809666782618
3315,SOAD07617,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.95,0.2119999999999999,0.0,1978.0,1992.0,0.04334,151.80753,Missing,0.0,34.13,Low,Not Rated,2014.0,0.09261289,44.7,143.7,20.16,208.56,19.315344836711883
4074,SOAD17189,Lyndrassia,No,Recreation,Earth,7.129,0.3389999999999999,0.0,1966.0,2002.0,0.07683,2383.64455,Missing,0.0,28.72,Low,Not Rated,2014.0,0.086739436,29.6,185.9,7.2,222.7,19.316872350871563
7424,SOAD13974,Lyndrassia,Yes,Recreation,Earth,14.627,0.36,198000.0,1970.0,1988.0,0.24231,2.66329,Uncontrolled,3.0,20.9,High,Satisfactory,2007.0,0.0883908,19.3,192.8,6.5,218.6,19.322228306531905
2223,SOAD01618,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.264,0.154,3111.399999999994,1955.0,2006.0,0.1063800000000001,7.98987,Missing,0.0,59.24,Low,Missing,2014.6,0.09573487,11.6,169.8,20.44,201.84,19.32312654912472
6335,SOAD04267,Lyndrassia,Yes,Irrigation,Earth,4.341,0.373,0.0,1950.0,2008.0,0.1375059999999996,71.376172,Missing,0.0,15.03,Low,Missing,2017.4,0.090477474,13.6,197.1,3.0,213.7,19.33503620103001
320,SOAD01177,Lyndrassia,No,Recreation,Earth,8.371,0.3982,0.0,1964.0,2002.0,0.01576,314.26822,Missing,0.0,8.32,Low,Not Rated,2014.0,0.09251335,10.7,193.6,4.7,209.0,19.33529070019722
670,SOAD11446,Lyndrassia,No,Recreation,Earth,8.731,0.1848,0.0,1986.0,2001.0,0.02561,7049.72863,Missing,0.0,30.46,Low,Not Rated,2014.0,0.10658851,16.7,156.9,7.9,181.5,19.345815047621727
3483,SOAD04382,Lyndrassia,Yes,Water Supply,Earth,2.825,0.067,45043.600000000006,1950.0,1998.0,0.0886499999999999,35.68808600000011,Missing,5.0,13.42,Low,Missing,2014.8,0.06387246,19.3,276.1,7.5,302.90000000000003,19.34696708917618
420,SOAD07748,Lyndrassia,Yes,Recreation,Earth,12.89,0.0,0.0,1960.0,2006.0,0.01773,0.0,Missing,2.0,9.85,Low,Satisfactory,2018.0,0.069949,33.4,240.0,3.3,276.7,19.35488859713077
1898,SOAD15341,Lyndrassia,Yes,Irrigation,Earth,5.455,0.04,0.0,1955.0,2004.0,0.1363240000000001,62.32098599999972,Missing,0.0,53.15,Low,Missing,2014.6,0.09947824,19.7,166.9,8.1,194.7,19.368412808328863
3860,SOAD04676,Lyndrassia,No,Debris Control,Earth,8.625,0.1818,0.0,1967.0,1993.0,0.05713,950.79453,Missing,0.0,25.26,High,Not Rated,2014.0,0.10575839,46.9,104.4,31.980000000000004,183.28000000000003,19.38339796125889
6949,SOAD20559,Lyndrassia,No,Recreation,Earth,8.785,0.3278,0.0,1957.0,1996.0,0.17336,1635.26006,Missing,0.0,41.17,Low,Not Rated,2014.0,0.08644168,26.6,190.9,6.9,224.4,19.397513169050217
6643,SOAD07326,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.247,0.042,3111.399999999994,1929.0,1997.0,0.0933779999999995,14.914423999999826,Missing,0.0,44.88,Low,Missing,2018.4,0.094807535,10.3,171.2,23.12,204.62,19.39951789557934
6834,SOAD03513,Lyndrassia,No,Other,Earth,11.468,0.2236,0.0,1966.0,2001.0,0.12411,772.3541,Missing,0.0,8.32,Low,Not Rated,2014.0,0.098588705,11.0,178.8,7.119999999999999,196.92,19.41408780097961
1914,SOAD01835,Lyndrassia,Yes,Recreation,Earth,16.21,0.133,39563.0,1971.0,1985.0,0.01773,0.0,Uncontrolled,2.0,0.0,High,Satisfactory,2007.0,0.091057345,23.0,186.5,3.8,213.3,19.42253174632788
2927,SOAD06956,Lyndrassia,No,Recreation,Earth,10.388,0.3352,0.0,1974.0,2002.0,0.04137,292.9619,Missing,0.0,28.69,Low,Not Rated,2014.0,0.09045997,35.1,173.4,6.3,214.8,19.430802118778228
933,SOAD11745,Lyndrassia,No,Recreation,Earth,10.61,0.1964,0.0,1972.0,1998.0,0.02364,697.78198,Missing,0.0,3.15,High,Not Rated,2014.0,0.12520352,20.9,128.3,6.0,155.20000000000002,19.43158631324768
2238,SOAD08246,Lyndrassia,No,Recreation,Earth,8.629,0.177,0.0,1950.0,1996.0,0.04137,604.56683,Missing,0.0,0.0,High,Not Rated,2014.0,0.11547975,25.2,137.7,5.4,168.29999999999998,19.435242332518097
4169,SOAD20610,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.186,0.067,8507.399999999994,1954.0,2006.0,0.1158359999999998,55.39643200000023,Missing,1.0,30.02,Low,Missing,2017.0,0.09195469,14.1,179.5,17.8,211.4,19.43922214210033
6927,SOAD12623,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.11,0.2,3111.399999999994,1938.0,2007.0,0.127656,31.426821999999675,Missing,0.0,52.73,Low,Missing,2015.6,0.11212452,17.2,133.3,23.1,173.6,19.4648162484169
5719,SOAD16423,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.767,0.04,0.0,1819.0,1999.0,0.1193819999999998,25.56758399999967,Missing,0.0,44.62,Low,Missing,2015.2,0.094345175,8.3,176.1,22.08,206.48,19.480391678214072
7303,SOAD07379,Lyndrassia,No,Irrigation,Earth,9.127,0.174,0.0,1977.0,1997.0,0.21867,2434.24706,Missing,0.0,47.01,Low,Not Rated,2014.0,0.09092272,17.8,188.7,7.9,214.4,19.49383132457733
1635,SOAD01952,Lyndrassia,Yes,Irrigation,Earth,8.539,0.033,0.0,1962.0,2006.0,0.1051980000000001,10.65316,Missing,0.0,116.72,Low,Missing,2017.6,0.10045828,7.7,151.7,34.7,194.1,19.49895200282335
5706,SOAD07145,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.844,0.092,3111.399999999994,1957.0,2007.0,0.1339599999999996,21.838978,Missing,0.0,29.07,Low,Missing,2014.4,0.108445734,17.6,137.1,25.12,179.82,19.500711849331854
6525,SOAD01615,Lyndrassia,Yes,Irrigation,Earth,4.751,0.056,35680.79999999996,1904.0,1997.0,0.1379,7.98987,Uncontrolled,2.0,63.49,Significant,Missing,2020.2,0.10549248,42.3,96.2,46.4,184.9,19.505559570342303
7247,SOAD06635,Lyndrassia,No,Recreation,Earth,11.641,0.3652,0.0,1975.0,2002.0,0.15366,3161.32523,Missing,0.0,7.8,Low,Not Rated,2014.0,0.08581484,29.0,191.6,6.7,227.3,19.505713380128142
1040,SOAD14845,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.838,0.067,6471.000000000029,1960.0,1996.0,0.1564179999999999,10.65316000000007,Missing,2.0,17.17,Low,Missing,2017.0,0.069409624,22.7,232.5,26.16,281.36,19.529091736078264
8147,SOAD01303,Lyndrassia,No,Missing,Missing,3.623,0.5906,0.0,1939.0,1922.0,0.036642,223.1837019999998,Missing,0.0,0.0,Low,Not Available,2018.0,0.11037559,20.5,138.6,17.840000000000003,176.94,19.52985700473189
4197,SOAD02166,Lyndrassia,No,Recreation,Earth,9.86,0.3542,0.0,1972.0,2002.0,0.0591,529.9947099999999,Missing,0.0,4.94,Low,Not Rated,2014.0,0.084594235,6.0,220.8,4.1,230.9,19.532808820903306
3200,SOAD06707,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.532,0.133,99307.40000000004,1946.0,2006.0,0.1225339999999999,2.66329,Missing,1.0,46.47,Low,Missing,2016.6,0.096504845,21.2,156.8,24.52,202.52,19.54416115373373
5071,SOAD15617,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.283,0.165,14204.199999999984,1904.0,2000.0,0.1426279999999993,23.96961,Uncontrolled,8.0,31.58,Low,Missing,2015.6,0.07026288,18.0,229.7,30.48,278.18,19.54572771728039
3705,SOAD06623,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,2.835,0.067,4045.200000000012,1959.0,2008.0,0.1749359999999997,21.838978,Missing,1.0,73.18,Low,Missing,2014.0,0.1160517,23.4,125.3,19.8,168.5,19.55471207201481
99,SOAD03001,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,16.796,0.067,0.0,1973.0,2000.0,0.02364,0.0,Missing,3.0,14.5,Low,Not Rated,2007.0,0.10155095,23.4,149.2,20.04,192.64,19.5627753162384
4785,SOAD06258,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.203,0.133,47246.19999999998,1960.0,2016.0,0.2344299999999997,47.93922,Uncontrolled,4.0,105.28,Low,Missing,2018.6,0.07226482,17.8,222.4,30.520000000000003,270.72,19.563532161712647
1604,SOAD12620,Lyndrassia,No,Recreation,Earth,9.148,0.3478,0.0,1953.0,2002.0,0.03349,210.39991,Missing,0.0,45.9,Low,Not Rated,2014.0,0.0856562,29.0,192.7,6.8,228.5,19.572442460805178
5700,SOAD03204,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.007,0.1762,0.0,1974.0,1992.0,0.08668,1150.54128,Missing,0.0,9.64,Low,Not Rated,2014.0,0.0892111,5.3,195.9,18.34,219.54,19.58540464147925
4559,SOAD02643,Lyndrassia,No,Recreation,Earth,3.367,0.3482,0.0,1952.0,1996.0,0.16745,1885.60932,Missing,0.0,10.02,Low,Not Rated,2014.0,0.07360766,19.1,242.8,4.2,266.1,19.586998546868564
4861,SOAD06630,Lyndrassia,No,Recreation,Earth,9.013,0.3462,0.0,1979.0,1996.0,0.07486,2764.49502,Missing,0.0,7.77,Low,Not Rated,2014.0,0.07566639,21.8,229.0,8.1,258.90000000000003,19.590028464049105
931,SOAD10282,Lyndrassia,Yes,Irrigation,Earth,15.11,0.133,1710.0,1959.0,1995.0,0.3061379999999998,37.28605999999968,Missing,1.0,61.96,Low,Missing,2019.0,0.08595888,11.0,183.7,33.2,227.9,19.59002947360277
1960,SOAD20044,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,12.717,0.133,43775.0,1942.0,2015.0,0.2340360000000001,2.66329,Uncontrolled,5.0,98.94,Low,Missing,2018.4,0.071975276,16.7,225.3,30.18,272.18,19.590230587422848
6000,SOAD03710,Lyndrassia,No,Recreation,Earth,11.055,0.4052,0.0,1945.0,1996.0,0.08668,404.82008,Missing,0.0,31.76,Low,Not Rated,2014.0,0.08221199,28.6,201.3,8.4,238.3,19.591118083149198
1323,SOAD10979,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,2.722,0.083,3111.399999999994,1945.0,2007.0,0.1713900000000001,31.95948000000021,Missing,0.0,16.75,Low,Missing,2017.2,0.11944332,20.5,125.6,17.98,164.07999999999998,19.59825990259647
4340,SOAD15581,Lyndrassia,No,Recreation,Earth,8.786,0.3982,0.0,1968.0,2002.0,0.07092,423.46311,Missing,0.0,6.19,Low,Not Rated,2014.0,0.08950899,47.1,167.0,5.0,219.1,19.611419262737037
2756,SOAD19008,Lyndrassia,Yes,Irrigation,Earth,6.698,0.067,0.0,1945.0,2006.0,0.1363240000000001,1440.83989,Missing,0.0,60.85,Low,Missing,2014.2,0.10325202,23.1,128.8,38.2,190.1,19.628209659457205
6746,SOAD11460,Lyndrassia,No,Other,Earth,11.178,0.1727999999999999,0.0,1969.0,1996.0,0.12608,1720.48534,Missing,0.0,6.4,High,Not Rated,2014.0,0.09053607,21.4,189.3,6.199999999999999,216.9,19.637274201214318
4914,SOAD09760,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.039,0.367,3864.799999999989,1940.0,2006.0,0.1512959999999998,41.014666000000034,Missing,1.0,0.0,Low,Missing,2017.0,0.08962671,23.6,173.7,21.84,219.14,19.64079660192132
3722,SOAD15041,Lyndrassia,Yes,Recreation,Earth,13.086,0.187,70000.0,1962.0,1993.0,0.03349,0.0,Uncontrolled,5.0,6.58,Low,Satisfactory,2007.0,0.043026756,42.0,409.8,4.9,456.7,19.650319691374897
5194,SOAD19220,Lyndrassia,No,Recreation,Earth,8.677,0.4104,0.0,1974.0,2001.0,0.08471,1057.32613,Missing,0.0,38.41,Low,Not Rated,2014.0,0.09055109,44.7,165.2,7.2,217.1,19.658642338216303
5043,SOAD11149,Lyndrassia,No,Recreation,Earth,6.805,0.177,0.0,1960.0,1997.0,0.0985,1086.62232,Missing,0.0,13.08,High,Not Rated,2014.0,0.11138609,12.4,159.9,4.2,176.5,19.65964497625828
3195,SOAD05076,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.595,0.083,977.1999999999824,1947.0,2008.0,0.1118959999999997,5.32658,Missing,0.0,81.32,Low,Missing,2015.8,0.10379091,14.4,155.1,19.96,189.46,19.66422562897205
707,SOAD08327,Lyndrassia,No,Recreation,Earth,9.152,0.3362,0.0,1966.0,1996.0,0.02561,207.73662,Missing,0.0,0.0,Low,Not Rated,2014.0,0.08024161,36.4,203.5,5.2,245.1,19.667219368368382
6756,SOAD13684,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.902,0.1,8507.400000000023,1950.0,2006.0,0.1225339999999999,38.351375999999846,Missing,1.0,36.52,Low,Missing,2016.0,0.08792265,18.0,184.3,21.5,223.8,19.67708853185177
1126,SOAD10814,Lyndrassia,Yes,Irrigation,Earth,5.143,0.083,0.0,1972.0,2008.0,0.1138659999999998,7.457211999999799,Missing,0.0,21.93,Low,Missing,2013.2,0.0978672,21.6,160.0,19.5,201.1,19.681093575805424
6247,SOAD08587,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.737,0.067,111078.0,1962.0,2007.0,0.0874679999999998,12.251134000000093,Missing,0.0,77.51,Low,Missing,2015.6,0.09580945,17.5,165.3,22.72,205.52,19.6907586234808
2917,SOAD02153,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.591,0.067,3111.399999999994,1963.0,2006.0,0.1339599999999996,26.100242000000208,Missing,0.0,21.93,Low,Missing,2017.0,0.10680904,20.9,132.2,31.34,184.44,19.699859779179096
5423,SOAD10704,Lyndrassia,No,Debris Control,Earth,6.705,0.145,0.0,1957.0,1993.0,0.10441,514.01497,Missing,0.0,45.71,High,Not Rated,2014.0,0.12482515,22.3,115.3,20.26,157.86,19.704898143410684
3513,SOAD17152,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.037,0.05,10507.99999999997,1950.0,2008.0,0.0512199999999998,14.381765999999743,Missing,0.0,113.85,Low,Missing,2014.4,0.11999212,7.9,127.5,28.86,164.26,19.70990596860647
2792,SOAD15308,Lyndrassia,Yes,Recreation,Earth,14.924,0.113,26000.0,1986.0,1990.0,0.03349,0.0,Uncontrolled,3.0,0.0,High,Satisfactory,2007.0,0.092233956,7.7,199.9,6.2,213.8,19.71961976289749
1868,SOAD04171,Lyndrassia,No,Recreation,Earth,10.161,0.177,0.0,1955.0,1997.0,0.03546,1041.34639,Missing,0.0,12.53,High,Not Rated,2014.0,0.1119247,12.6,158.0,5.7,176.29999999999998,19.73232468739152
6874,SOAD13220,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.893,0.067,6471.000000000029,1952.0,1995.0,0.1390820000000001,27.69821599999977,Missing,1.0,14.95,Low,Missing,2017.0,0.079738036,9.3,214.4,23.96,247.66000000000005,19.74792194575072
6275,SOAD01462,Lyndrassia,Yes,Irrigation,Earth,5.414,0.067,0.0,1950.0,2006.0,0.1824219999999998,1262.39946,Missing,0.0,104.78,Low,Missing,2016.4,0.099646546,17.4,169.2,11.7,198.3,19.759910061210395
7609,SOAD09214,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.785,0.067,0.0,1900.0,1996.0,0.2832859999999999,118.2500759999998,Missing,0.0,29.98,Low,Missing,2016.6,0.09782094,18.8,162.5,20.84,202.14,19.7735243332386
2493,SOAD01423,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.843,0.1,3111.399999999994,1936.0,2007.0,0.1260799999999999,27.698215999999547,Missing,0.0,54.9,Low,Missing,2015.6,0.10383677,10.6,148.5,31.34,190.44,19.77467397898436
930,SOAD09929,Lyndrassia,No,Recreation,Earth,10.712,0.3278,0.0,1965.0,1996.0,0.02561,362.20744,Missing,0.0,41.5,Low,Not Rated,2014.0,0.08332141,11.2,216.7,9.5,237.4,19.78050212562084
2169,SOAD05730,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.621,0.05,0.0,1924.0,2007.0,0.1457799999999998,18.64303000000018,Missing,0.0,101.56,Low,Missing,2013.6,0.09172681,8.8,177.4,29.58,215.78000000000003,19.79281100571156
7620,SOAD04068,Lyndrassia,Yes,Recreation,Earth,24.782,0.155,78000.0,1973.0,1991.0,0.16548,2.66329,Uncontrolled,2.0,13.97,High,Satisfactory,2016.0,0.09787067,7.1,187.9,7.4,202.4,19.80902366042137
4534,SOAD08161,Lyndrassia,No,Recreation,Earth,10.196,0.3242,0.0,1962.0,1996.0,0.0591,428.78969,Missing,0.0,14.13,Low,Not Rated,2014.0,0.07901746,32.0,215.3,3.4,250.7,19.809677308797838
2506,SOAD05454,Lyndrassia,Yes,Irrigation,Earth,5.135,0.067,0.0,1959.0,2006.0,0.1032279999999996,58.59238,Missing,0.0,80.39,Low,Missing,2018.0,0.09915018,18.2,154.0,27.6,199.8,19.81020612716675
3842,SOAD16319,Lyndrassia,No,Irrigation,Earth,5.402,0.177,0.0,1963.0,1997.0,0.0886499999999999,745.7212,Missing,0.0,19.76,High,Not Rated,2014.0,0.11129552,30.7,127.0,20.3,178.0,19.8106027841568
5346,SOAD06730,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,11.346,0.064,2289.7999999999884,1950.0,2007.0,0.159964,12.251134000000093,Missing,1.0,11.47,Low,Missing,2014.8,0.112072475,16.0,134.6,26.2,176.79999999999998,19.814413625001905
1359,SOAD19470,Lyndrassia,No,Recreation,Earth,8.402,0.3542,0.0,1977.0,2001.0,0.03152,372.8606,Missing,0.0,9.27,Low,Not Rated,2014.0,0.0820089,45.3,190.6,5.8,241.7,19.82155070900917
4976,SOAD00674,Lyndrassia,Yes,Irrigation,Earth,9.081,0.167,0.0,1956.0,2006.0,0.2951059999999996,330.24796,Missing,0.0,19.45,Low,Missing,2013.4,0.10103781,12.2,144.0,40.0,196.2,19.8236178830266
3006,SOAD15166,Lyndrassia,No,Recreation,Earth,9.894,0.1714,0.0,1955.0,2001.0,0.04137,431.45298,Missing,0.0,9.7,Low,Not Rated,2014.0,0.09206816,6.7,204.3,4.4,215.4,19.831481252610683
5746,SOAD18521,Lyndrassia,No,Recreation,Earth,7.11,0.3502,0.0,1968.0,1996.0,0.12214,6620.93894,Missing,0.0,19.97,Low,Not Rated,2014.0,0.08400968,9.1,223.4,3.6,236.1,19.834684780240057
4522,SOAD17727,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.485,0.2072,0.0,1965.0,1992.0,0.06107,444.76943,Missing,0.0,5.05,Low,Not Rated,2014.0,0.08725971,27.8,181.5,18.24,227.54,19.855074375867844
7354,SOAD08293,Lyndrassia,No,Recreation,Earth,9.521,0.3316,0.0,1957.0,2002.0,0.22261,1933.54854,Missing,0.0,34.98,Low,Not Rated,2014.0,0.09387899,27.7,180.2,3.8,211.7,19.87418258562684
447,SOAD20293,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,13.198,0.144,0.0,1964.0,2007.0,0.1134720000000002,28.23087399999985,Missing,0.0,32.92,Low,Missing,2013.4,0.10388035,8.1,154.4,28.86,191.36,19.8785444021225
986,SOAD02255,Lyndrassia,No,Recreation,Earth,10.686,0.351,0.0,1963.0,1996.0,0.02561,276.98216,Missing,0.0,13.47,Low,Not Rated,2014.0,0.08071718,13.9,227.7,4.7,246.3,19.88064233288169
1734,SOAD19920,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.85,0.042,20278.00000000003,1960.0,2007.0,0.0874679999999998,12.251134000000093,Missing,0.0,77.83,Low,Missing,2015.6,0.0965734,23.5,159.7,22.72,205.92,19.886394016742702
4142,SOAD13281,Lyndrassia,No,Other,Earth,10.325,0.3834,0.0,1974.0,1996.0,0.05122,319.5948,Missing,0.0,0.0,Low,Not Rated,2014.0,0.0892753,40.6,174.8,7.419999999999998,222.82,19.892322458028797
5090,SOAD08915,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Gravity,7.414,0.161,11743.0,1956.0,1994.0,0.19897,57.52706399999988,Uncontrolled,5.0,31.97,Low,Unsatisfactory,2020.0,0.091974065,41.5,161.8,13.000000000000002,216.3,19.893990196287632
2476,SOAD13955,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.045,0.212,0.0,1975.0,2005.0,0.04334,234.36952,Missing,0.0,49.04,Low,Not Rated,2014.0,0.09132143,36.1,150.1,31.660000000000004,217.86,19.895286979526283
936,SOAD14512,Lyndrassia,No,Recreation,Earth,10.224,0.3274,0.0,1955.0,2002.0,0.02561,149.14424,Missing,0.0,16.52,Low,Not Rated,2014.0,0.084733225,43.1,185.2,6.5,234.8,19.89536132514477
4412,SOAD19995,Lyndrassia,No,Recreation,Earth,12.056,0.4976,0.0,1986.0,2001.0,0.05319,2317.0623,Missing,0.0,16.43,Low,Not Rated,2014.0,0.09462504,18.8,184.5,7.0,210.3,19.899646098911763
3123,SOAD01039,Lyndrassia,No,Irrigation,Earth,5.245,0.129,0.0,1954.0,1989.0,0.08274,596.57696,Missing,0.0,8.27,Low,Not Rated,2014.0,0.095503375,13.0,183.5,11.9,208.4,19.902903336286546
4894,SOAD15622,Lyndrassia,Yes,Water Supply,Earth,11.451,0.333,0.0,1959.0,2004.0,0.19306,0.0,Missing,0.0,15.95,Low,Missing,2018.2,0.09115854,8.6,141.1,68.7,218.4,19.909024930000307
2168,SOAD05520,Lyndrassia,No,Irrigation,Earth,8.4,0.2008,0.0,1968.0,1996.0,0.04137,370.19731,Missing,0.0,0.0,Low,Not Rated,2014.0,0.10324589,5.1,179.5,8.3,192.9,19.9161324955523
7740,SOAD09737,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.387,0.18,20278.00000000003,1952.0,2007.0,0.1063800000000001,29.828848000000107,Missing,1.0,76.19,Low,Missing,2016.8,0.07512881,5.6,228.7,30.8,265.1,19.916647164523603
893,SOAD14611,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.84,0.042,4686.399999999994,1943.0,1997.0,0.1296259999999995,47.40656199999989,Missing,1.0,26.77,Low,Missing,2017.4,0.082603104,7.6,206.1,27.48,241.18,19.922216722220185
1999,SOAD14087,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.505,0.1,7827.799999999988,1953.0,2005.0,0.1367179999999996,14.914423999999826,Missing,2.0,8.35,Low,Missing,2016.2,0.07606198,21.2,211.8,28.96,261.96,19.925196002125737
1328,SOAD11407,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.709,0.015,16570.0,1960.0,2006.0,0.097712,22.90429399999948,Missing,1.0,32.81,Low,Missing,2014.6,0.08084765,12.1,201.1,33.28,246.48,19.927328960895537
2040,SOAD09716,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.345,0.143,0.0,1889.0,1981.0,0.1828159999999998,942.8046599999998,Missing,0.0,128.38,Low,Missing,2013.2,0.09560491,15.7,169.8,22.94,208.44,19.92788774192333
169,SOAD00863,Lyndrassia,No,Grade Stabilization,Earth,10.968,0.093,5785.0,2018.0,2004.0,0.01379,0.0,Uncontrolled,1.0,18.91,Low,Not Available,2018.6,0.08689592,31.8,174.9,22.64,229.34000000000003,19.92871036991477
336,SOAD09630,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.959,0.21,0.0,1977.0,2006.0,0.01773,189.09359,Missing,0.0,45.86,High,Not Rated,2014.0,0.10019112,14.6,164.0,20.32,198.92,19.930016860961917
1470,SOAD10714,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.374,0.083,20278.00000000003,1960.0,2007.0,0.0874679999999998,9.587843999999905,Missing,0.0,79.55,Low,Missing,2015.6,0.098922215,6.8,172.0,22.72,201.52,19.934804847836496
4574,SOAD14028,Lyndrassia,No,Recreation,Earth,11.521,0.177,0.0,1961.0,1996.0,0.04925,1166.52102,Missing,0.0,14.77,High,Not Rated,2014.0,0.11295064,35.7,131.3,9.5,176.5,19.935787595808502
6768,SOAD20599,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.612,0.233,8507.400000000023,1965.0,2006.0,0.0937719999999995,34.09011199999986,Missing,1.0,34.71,Low,Missing,2015.0,0.101315804,15.0,158.4,23.38,196.78,19.9369238768518
2470,SOAD12174,Lyndrassia,Yes,Irrigation,Earth,7.003,0.036,0.0,1936.0,2005.0,0.07683,351.55428,Missing,0.0,31.49,Low,Missing,2014.0,0.10619358,10.3,143.6,33.9,187.8,19.943154273927213
3499,SOAD11443,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.486,0.1,3111.399999999994,1955.0,2007.0,0.0941659999999995,7.98987000000011,Missing,0.0,54.29,Low,Missing,2013.6,0.1057666,14.0,156.1,18.54,188.64,19.951811774969094
2387,SOAD00977,Lyndrassia,No,Recreation,Earth,8.49,0.3462,0.0,1963.0,1996.0,0.04334,420.79982,Missing,0.0,0.0,Low,Not Rated,2014.0,0.082921356,47.4,186.7,6.7,240.8,19.967462515830995
3413,SOAD05273,Lyndrassia,Yes,Irrigation,Earth,6.942,0.05,11234.399999999994,1954.0,1991.0,0.0803759999999997,15.97974,Missing,5.0,18.68,Low,Missing,2014.4,0.05539223,22.4,318.5,19.6,360.5,19.968899561092257
3884,SOAD17389,Lyndrassia,Yes,Irrigation,Earth,2.552,0.11,5136.8000000000175,1920.0,1986.0,0.3006220000000001,63.38630200000034,Missing,1.0,31.52,Low,Missing,2017.0,0.08659101,11.8,182.7,36.4,230.9,19.993864849954843
3207,SOAD10275,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.814,0.042,12749.00000000003,1965.0,1995.0,0.1126840000000002,25.03492599999981,Missing,1.0,29.83,Low,Missing,2016.2,0.0827889,23.1,190.3,28.16,241.56,19.99848657310009
2726,SOAD03809,Lyndrassia,No,Recreation,Earth,4.85,0.3502,0.0,1972.0,2002.0,0.08668,1728.47521,Missing,0.0,0.0,Low,Not Rated,2014.0,0.079177074,32.5,213.4,6.7,252.6,20.000128926336764
2458,SOAD08157,Lyndrassia,No,Irrigation,Earth,2.848,0.105,0.0,1956.0,2000.0,0.0,0.0,Missing,0.0,10.06,Low,Not Available,2014.0,0.07866906,12.4,194.4,47.5,254.3,20.00554101616144
