,ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
3278,SOAD06909,Flumevale,No,Flood Risk Reduction,Earth,30.893,7.933,0.0,1949.0,1997.0,0.00788,1760.43469,Uncontrolled,5.0,8.794,High,Not Available,2020.4,0.06589462,20.2,563.4,21.08,604.6800000000001,39.84515799343586
2341,SOAD17062,Flumevale,Yes,Flood Risk Reduction,Earth,20.43,1.167,685000.0,1987.0,1994.0,0.21867,31.95948,Missing,1.0,0.77,High,Satisfactory,2017.0,0.09388257,21.2,363.7,40.02,424.92,39.89258087128401
391,SOAD19276,Flumevale,Yes,Fish and Wildlife Pond,Earth,10.356,0.072,7505.0,1965.0,1999.0,0.04137,23.96961,Uncontrolled,6.0,4.89,Low,Fair,2017.0,0.043915186,30.8,859.6,19.16,909.56,39.94349664852023
2808,SOAD07481,Flumevale,Yes,Irrigation,Earth,7.232,0.886,81211.0,1913.0,2001.0,1.73951,423.46311,Uncontrolled,6.0,12.52,Low,Fair,2010.0,0.049948987,413.7,356.5,31.3,801.5,40.034112775698304
2221,SOAD09017,Flumevale,Yes,Water Supply,Earth,24.598,0.133,17837.0,1939.0,2001.0,0.23837,7.98987,Uncontrolled,1.0,11.78,High,Satisfactory,2022.0,0.097527064,42.5,360.0,8.5,411.0,40.0836234614253
2728,SOAD16303,Flumevale,Yes,Water Supply,Earth,19.007,0.3,59623.0,1891.0,1986.0,0.64222,13.31645,Uncontrolled,1.0,6.48,High,Fair,2022.0,0.09815012,235.3,105.9,68.9,410.1,40.2513638779521
1483,SOAD19007,Flumevale,Yes,Irrigation,Earth,3.064,0.15,5571.0,1923.0,1990.0,0.31914,13.31645,Uncontrolled,6.0,3.22,Low,Not Rated,2018.0,0.04132394,501.0,448.4,24.7,974.1,40.25365112386644
2557,SOAD16972,Flumevale,Yes,Water Supply,Earth,26.945,0.508,140000.0,1914.0,2006.0,0.55554,93.21515,Missing,1.0,2.38,High,Satisfactory,2017.0,0.096517295,197.9,180.0,39.2,417.1,40.25736359655858
1539,SOAD12878,Flumevale,Yes,Water Supply,Earth,10.581,0.14,135000.0,1999.0,2001.0,0.0788,0.0,Missing,1.0,8.91,High,Satisfactory,2017.0,0.10127354,18.9,327.7,51.7,398.3,40.33724966049194
796,SOAD14163,Flumevale,Yes,Flood Risk Reduction,Earth,9.07,0.14,14630.0,1957.0,2001.0,0.06895,0.0,Uncontrolled,3.0,19.24,Low,Satisfactory,2017.0,0.08090645,25.0,446.0,27.58,498.58,40.33833821415901
1577,SOAD11541,Flumevale,Yes,Water Supply,Earth,21.329,0.317,16420.0,1959.0,2011.0,0.12017,0.0,Missing,2.0,42.9,Significant,Unsatisfactory,2022.0,0.119808234,32.9,237.3,66.5,336.7,40.33943248018623
2828,SOAD18051,Flumevale,Yes,Water Supply,Earth,3.44,2.267,53600.0,2004.0,1993.0,0.8530099999999999,0.0,Uncontrolled,6.0,1.59,Low,Not Rated,2010.4,0.03573396,493.6,609.7,26.6,1129.9,40.37580204680562
2270,SOAD12387,Flumevale,Yes,Recreation,Earth,18.001,0.157,37203.00000000003,1945.0,1998.0,0.23246,98.54173,Uncontrolled,2.0,24.42,Significant,Fair,2021.0,0.11434623,29.9,318.0,5.3,353.2,40.38708792030811
1767,SOAD12128,Flumevale,Yes,Flood Risk Reduction,Earth,6.922,1.43,224202.2,2002.0,2000.0,0.02364,37.28606,Uncontrolled,3.0,0.0,High,Satisfactory,2022.0,0.09874695,22.9,356.6,31.04,410.54,40.5395720089972
888,SOAD10476,Flumevale,Yes,Hydroelectric,Gravity,15.543,0.237,3125.000000000029,1892.0,2003.0,0.12411,15.979739999999993,Uncontrolled,3.0,3.33,Low,Satisfactory,2023.0,0.07567205,18.7,429.7,88.1,536.5,40.5980563275516
2209,SOAD07436,Flumevale,Yes,Water Supply,Earth,18.356,0.117,39500.0,1948.0,2006.0,0.34672,2.66329,Missing,0.5,3.998000000000001,Low,Satisfactory,2017.0,0.07116612,499.4,7.5,64.1,571.0,40.63585478812456
3139,SOAD05646,Flumevale,Yes,Tailings,Earth,18.387,2.3,26579.0,1962.0,1979.0,0.1702080000000001,49.004536000000144,Missing,1.0,24.28,Significant,Not Available,2020.6,0.10280848,45.1,314.3,36.1,395.5,40.6607550047338
2397,SOAD08977,Flumevale,Yes,Irrigation,Earth,8.662,0.09,16000.0,1904.0,1993.0,0.38612,21.30632,Uncontrolled,6.0,15.67,Low,Unsatisfactory,2013.0,0.045989335,603.8,240.5,40.6,884.9,40.695962172746654
1428,SOAD09474,Flumevale,Yes,Recreation,Earth,12.091,0.3,51000.0,1911.0,1983.0,0.10047,7.98987,Uncontrolled,1.0,8.29,High,Unsatisfactory,2022.0,0.1005581,42.2,356.3,6.4,404.9,40.71597555279732
2776,SOAD10660,Flumevale,Yes,Irrigation,Earth,14.098,0.642,27393.0,1907.0,1980.0,1.40264,114.52147,Controlled,6.0,58.36,Low,Satisfactory,2020.0,0.05440906,609.7,94.7,44.3,748.7,40.73606369160116
291,SOAD13040,Flumevale,Yes,Flood Risk Reduction,Earth,20.434,0.233,330000.0,1998.0,1994.0,0.04925,10.65316,Missing,1.0,0.0,High,Satisfactory,2017.0,0.09420269,41.3,344.8,46.36,432.46,40.73889524236321
2986,SOAD17918,Flumevale,Yes,Irrigation,Earth,10.835,1.304,32880.20000000001,1909.0,1956.0,2.90181,106.5316,Missing,6.0,80.77,Low,Not Rated,2022.2,0.051188268,706.8,66.5,23.8,797.0999999999999,40.80216823741793
342,SOAD14047,Flumevale,Yes,Irrigation,Earth,17.689,0.153,69564.99999999997,1917.0,1996.0,0.02561,0.0,Uncontrolled,1.0,0.0,High,Unsatisfactory,2023.0,0.094968766,45.8,341.5,42.5,429.8,40.81757561564446
376,SOAD10372,Flumevale,Yes,Other,Earth,14.511,0.107,26300.0,1948.0,2002.0,0.02364,0.0,Missing,1.0,3.5859999999999985,Significant,Satisfactory,2017.0,0.102114215,39.0,307.2,53.66,399.86,40.83139020711184
931,SOAD09973,Flumevale,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.388,0.233,10371.0,1948.0,1995.0,0.0,29.29619,Uncontrolled,10.0,0.0,Low,Not Rated,2017.0,0.043755796,32.3,888.7,13.1,934.1,40.87228886298836
229,SOAD15266,Flumevale,Yes,Flood Risk Reduction,Earth,11.354,0.158,18670.0,1963.0,2000.0,0.04137,0.0,Missing,3.0,13.9,Low,Not Rated,2016.2,0.08066986,26.9,465.7,15.22,507.82,40.96576706692576
76,SOAD14220,Flumevale,Yes,Water Supply,Earth,10.841,0.094,26000.0,2006.0,2004.0,0.01576,0.0,Uncontrolled,6.0,1.63,Low,Not Rated,2011.8,0.04128266,46.1,930.7,15.7,992.5,40.97304129973054
2744,SOAD04346,Flumevale,Yes,Missing,Missing,5.397,0.1201999999999999,0.0,2013.0,2013.0,0.82543,2.130632000000105,Missing,0.0,7.74,Low,Fair,2022.0,0.06778836,251.9,320.8,31.8,604.5,40.97806513309479
2443,SOAD17145,Flumevale,Yes,Water Supply,Earth,26.297,0.608,9844.0,1961.0,2000.0,0.26201,0.0,Uncontrolled,2.0,58.5,Significant,Satisfactory,2022.0,0.11975004,118.6,168.7,54.9,342.19999999999993,40.978462931513775
2898,SOAD09424,Flumevale,Yes,Debris Control,Earth,10.038,13.361,3005000.0,1993.0,2006.0,29.66229,3504.88964,Missing,0.5,9.366,Low,Satisfactory,2017.0,0.06855083,575.3,7.9,15.839999999999998,599.04,41.06469074249267
813,SOAD16782,Flumevale,Yes,Water Supply,Earth,16.232,0.52,182300.0,1996.0,2014.0,0.13002,0.0,Missing,1.0,0.0,Significant,Satisfactory,2017.0,0.09469642,44.4,340.8,48.6,433.8,41.07930589020253
1455,SOAD12308,Flumevale,Yes,Recreation,Earth,12.997,0.127,24600.0,1960.0,1996.0,0.13987,34.62277,Uncontrolled,1.0,9.17,High,Satisfactory,2022.0,0.1005581,35.4,368.8,4.7,408.9,41.11820796132088
1956,SOAD08942,Flumevale,Yes,Water Supply,Concrete,8.048,0.2,800.0,1890.0,1987.0,0.28368,34.62277,Uncontrolled,6.0,29.78,Low,Fair,2011.0,0.04518401,561.7,324.8,23.9,910.4,41.135521590709686
2907,SOAD04260,Flumevale,No,Irrigation,Earth,5.338,0.2,65500.0,1963.0,1981.0,0.0,0.0,Missing,6.0,3.14,Low,Not Available,2016.0,0.042689607,11.2,928.2,24.8,964.2,41.16131863296032
845,SOAD07445,Flumevale,Yes,Tailings,Other,15.331,0.41,41726.0,1936.0,1990.0,0.13593,0.0,Uncontrolled,6.0,0.0,Low,Not Rated,2008.2,0.047324568,11.6,833.2,25.3,870.1,41.17710664570332
909,SOAD01142,Flumevale,Yes,Recreation,Earth,9.434,0.187,17330.0,1955.0,1993.0,0.0591,0.0,Uncontrolled,6.0,3.07,Low,Not Rated,2014.8,0.0433362,28.4,916.6,6.1,951.1,41.21706120781601
1622,SOAD09958,Flumevale,Yes,Other,Earth,6.49,0.342,8647.0,1916.0,2003.0,0.28368,0.0,Missing,1.0,31.44,High,Satisfactory,2017.0,0.09889343,248.9,141.9,26.06,416.86,41.2247137118876
2456,SOAD17924,Flumevale,Yes,Water Supply,Earth,12.687,1.633,37937.0,1965.0,2001.0,0.0925899999999999,0.0,Uncontrolled,6.0,3.11,Low,Not Rated,2011.6,0.04282237,34.8,882.0,46.8,963.6,41.2636342316866
454,SOAD13640,Flumevale,Yes,Fish and Wildlife Pond,Earth,5.497,0.713,18550.20000000004,1928.0,2003.0,0.06895,0.0,Missing,0.0,0.0,Low,Fair,2019.0,0.07044665,37.0,529.1,20.48,586.58,41.32259461000562
209,SOAD02064,Flumevale,Yes,Flood Risk Reduction,Earth,10.912,0.115,26144.0,1958.0,2003.0,0.02561,0.0,Uncontrolled,3.0,1.54,Significant,Satisfactory,2021.0,0.09165901,29.7,393.4,28.42,451.52,41.38587594985962
2234,SOAD14944,Flumevale,Yes,Irrigation,Earth,16.533,0.438,41890.60000000004,1961.0,1979.0,0.26004,0.0,Missing,6.0,14.67,Low,Not Rated,2019.4,0.041263346,701.6,290.3,11.2,1003.1,41.39126200042665
1798,SOAD08650,Flumevale,Yes,Hydroelectric,Concrete,19.827,0.113,13008.0,1944.0,1993.0,0.27186,32518.7709,Controlled,3.0,8.25,Low,Satisfactory,2023.0,0.0701648,205.3,307.5,77.2,590.0,41.39723181724548
2891,SOAD19816,Flumevale,Yes,Water Supply,Earth,3.937,0.88,0.0,1912.0,1999.0,6.50494,207.73662,Missing,0.5,8.93,Low,Satisfactory,2017.0,0.07309956,502.4,6.1,58.8,567.3,41.469380975514646
1733,SOAD05517,Flumevale,Yes,Flood Risk Reduction,Earth,17.796,1.392,423125.0,2008.0,2001.0,0.20291,37.28606,Missing,1.0,0.66,High,Satisfactory,2017.0,0.09464499,5.6,404.5,28.26,438.36,41.4885793697834
2479,SOAD02363,Flumevale,Yes,Flood Risk Reduction,Earth,5.046,2.274,100000.0,1999.0,2007.0,0.80967,29.29619,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0961129,291.4,113.1,27.2,431.7,41.49193870648742
203,SOAD02339,Flumevale,Yes,Water Supply,Earth,13.988,0.218,713.0,1982.0,2003.0,0.02561,0.0,Uncontrolled,1.0,1.66,High,Satisfactory,2022.0,0.09698991,33.6,332.8,61.8,428.2000000000001,41.53107831627131
2391,SOAD19193,Flumevale,Yes,Hydroelectric,Concrete,26.855,0.148,8500.0,1962.0,2001.0,0.43537,218.38978,Uncontrolled,3.0,63.75,Low,Satisfactory,2023.0,0.06962089,495.4,52.6,49.1,597.1,41.57063485532999
2277,SOAD10421,Flumevale,Yes,Irrigation,Earth,9.051,0.627,10496.400000000023,1963.0,1993.0,0.50629,7.98987,Uncontrolled,6.0,44.6,Low,Unsatisfactory,2016.0,0.048262846,668.4,165.8,27.6,861.8000000000001,41.59292044565082
580,SOAD12185,Flumevale,Yes,Flood Risk Reduction,Earth,29.546,0.133,46960.0,1876.0,1987.0,0.03152,2.66329,Missing,1.0,0.8,High,Satisfactory,2017.0,0.09430645,13.2,396.2,31.74,441.14,41.6023458583653
2176,SOAD13305,Flumevale,Yes,Irrigation,Earth,9.592,0.085,15603.0,1953.0,2007.0,0.29156,15.97974,Uncontrolled,1.0,13.76,High,Fair,2022.0,0.09804697,230.4,182.5,11.7,424.6,41.63074488341809
359,SOAD18341,Flumevale,Yes,Flood Risk Reduction,Earth,10.345,0.211,19630.0,1959.0,1983.0,0.04925,0.0,Uncontrolled,3.0,7.88,Low,Not Rated,2017.8,0.07998983,28.2,469.1,23.44,520.74,41.65390312090516
1325,SOAD19923,Flumevale,Yes,Recreation,Concrete,8.736,0.09,43997.20000000001,2012.0,2012.0,0.0,55.92909,Uncontrolled,1.0,15.83,High,Not Rated,2020.0,0.1039117,17.6,376.4,7.9,401.9,41.7621113717556
387,SOAD12926,Flumevale,Yes,Recreation,Earth,6.053,0.2584,0.0,1983.0,1997.0,0.06107,4.261263999999983,Uncontrolled,0.0,1.61,Low,Fair,2018.0,0.066702105,5.1,616.4,5.2,626.7,41.8022092692554
2487,SOAD08407,Flumevale,Yes,Water Supply,Earth,5.152,0.543,10000.0,1917.0,2008.0,1.85968,45.27593,Missing,0.5,9.717999999999996,Low,Satisfactory,2017.0,0.070744865,520.9,21.5,48.5,590.9,41.80314051732421
1111,SOAD14725,Flumevale,Yes,Water Supply,Earth,13.8,0.157,80445.0,1968.0,2004.0,0.10835,0.0,Missing,1.0,4.18,High,Satisfactory,2017.0,0.10227595,10.4,340.1,58.3,408.8,41.810409462451936
1394,SOAD13284,Flumevale,Yes,Irrigation,Earth,4.458,1.088,51085.0,1910.0,1998.0,0.14381,0.0,Uncontrolled,1.0,0.0,High,Satisfactory,2022.0,0.09381956,12.4,405.5,27.9,445.8,41.8247592329979
2166,SOAD19452,Flumevale,Yes,Fish and Wildlife Pond,Earth,10.355,1.333,785.0,1964.0,1997.0,0.38218,0.0,Missing,6.0,1.58,Low,Satisfactory,2018.0,0.047968376,673.4,187.0,11.92,872.3199999999999,41.84377412557602
1815,SOAD11758,Flumevale,Yes,Water Supply,Earth,11.746,0.234,81111.0,1906.0,2005.0,0.15169,45.27593,Uncontrolled,1.0,14.71,High,Satisfactory,2022.0,0.10131628,46.1,357.7,9.7,413.5,41.89428205415607
1016,SOAD16090,Flumevale,Yes,Water Supply,Earth,7.198,0.952,72000.0,2005.0,1996.0,0.08668,0.0,Uncontrolled,1.0,6.56,High,Satisfactory,2022.0,0.10027722,26.1,383.0,8.7,417.8,41.89582364112139
2183,SOAD11871,Flumevale,Yes,Recreation,Earth,22.233,0.25,134351.0,1973.0,1995.0,0.28171,0.0,Uncontrolled,1.0,0.0,High,Satisfactory,2022.0,0.09223985,201.7,247.1,5.6,454.4,41.91378750801086
794,SOAD02824,Flumevale,Yes,Irrigation,Earth,4.157,0.781,79305.0,1966.0,2000.0,0.09653,0.0,Uncontrolled,6.0,0.0,Low,Not Rated,2013.8,0.044775233,33.8,893.2,9.3,936.3,41.92305035144091
1504,SOAD10950,Flumevale,Yes,Water Supply,Earth,11.517,0.2,2000.0,1905.0,2003.0,0.20488,10.65316,Missing,1.0,0.16,High,Satisfactory,2017.0,0.09734144,23.5,383.6,23.8,430.9,41.944426762312645
2524,SOAD18602,Flumevale,Yes,Water Supply,Earth,38.444,0.356,509738.0,1956.0,1998.0,0.2167,0.0,Uncontrolled,1.0,12.47,High,Fair,2022.0,0.094291516,31.7,343.0,70.2,444.9,41.9502953119576
1774,SOAD10863,Flumevale,Yes,Irrigation,Earth,4.171,0.799,46334.0,1904.0,1987.0,0.3585399999999999,0.0,Uncontrolled,6.0,15.83,Low,Fair,2008.0,0.04808375,469.2,379.0,25.2,873.4000000000001,41.99634608700872
2638,SOAD02435,Flumevale,Yes,Hydroelectric,Earth,5.244,0.206,6000.0,1850.0,1997.0,0.7407199999999999,4.793922000000066,Missing,1.0,40.31,High,Satisfactory,2023.0,0.09483898,212.1,161.9,69.0,443.0,42.01366674900055
1454,SOAD11075,Flumevale,Yes,Irrigation,Earth,2.87,0.546,3549.0,1920.0,1995.0,0.32505,0.0,Missing,0.0,63.88,Low,Not Rated,2017.0,0.06851604,455.0,135.4,23.3,613.6999999999999,42.048292740434405
1895,SOAD16047,Flumevale,Yes,Other,Earth,32.962,0.11,80000.0,1950.0,1992.0,0.12805,844.795588,Missing,1.0,3.78,High,Satisfactory,2017.0,0.09888188,13.5,382.4,29.5,425.4,42.0643508836627
2127,SOAD04997,Flumevale,Yes,Water Supply,Earth,19.898,0.21,70000.0,1923.0,1993.0,0.2561,7.98987,Missing,1.0,13.52,High,Fair,2012.0,0.09848674,132.9,241.2,53.4,427.5,42.10307981818914
594,SOAD12950,Flumevale,Yes,Other,Earth,5.263,1.097,33339.0,1934.0,1998.0,0.10441,45.27593,Missing,1.0,0.63,High,Satisfactory,2017.0,0.09617156,18.8,388.5,31.66,438.96,42.21546705722809
1114,SOAD18324,Flumevale,Yes,Other,Earth,10.497,0.128,22500.0,2003.0,1997.0,0.12017,2.66329,Missing,1.0,7.27,High,Satisfactory,2017.0,0.10211531,17.1,351.4,44.92,413.42,42.21651176139712
645,SOAD06688,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.444,0.148,15427.0,1896.0,1977.0,0.05713,0.0,Uncontrolled,6.0,4.73,Low,Not Rated,2018.0,0.04533372,30.4,875.0,26.16,931.56,42.231080895960325
1406,SOAD14546,Flumevale,Yes,Water Supply,Earth,15.75,0.215,88000.0,1955.0,1995.0,0.11229,2.66329,Missing,1.0,7.71,High,Satisfactory,2017.0,0.10227595,15.9,360.5,36.8,413.2,42.260423654317854
1697,SOAD11464,Flumevale,Yes,Water Supply,Earth,26.428,0.767,320000.0,1938.0,1998.0,0.10047,11.71847600000001,Missing,1.0,0.0,High,Satisfactory,2017.0,0.09316854,19.0,410.6,24.1,453.7000000000001,42.2705674096942
2364,SOAD10743,Flumevale,Yes,Irrigation,Earth,18.359,0.351,68698.0,1969.0,1984.0,0.42355,66.58225,Uncontrolled,6.0,18.41,Low,Not Rated,2012.8,0.04712089,448.8,403.6,44.9,897.3000000000001,42.281575953215366
1543,SOAD05215,Flumevale,Yes,Irrigation,Earth,6.756,0.96,19180.400000000023,1935.0,1989.0,0.1576,0.0,Missing,6.0,1.59,Low,Fair,2009.0,0.044786178,25.1,876.9,42.6,944.6,42.30502333790064
2075,SOAD04717,Flumevale,Yes,Irrigation,Earth,5.354,0.087,25487.79999999999,1967.0,1989.0,0.24428,0.0,Uncontrolled,6.0,8.25,Low,Not Rated,2017.0,0.043064937,701.1,280.5,2.2,983.8,42.36728501617908
830,SOAD12457,Flumevale,Yes,Flood Risk Reduction,Earth,14.308,0.275,37847.0,1958.0,2005.0,0.06698,0.0,Uncontrolled,3.0,9.88,Low,Not Rated,2017.4,0.08132477,37.9,458.7,24.62,521.2199999999999,42.38809716492891
2929,SOAD18577,Flumevale,Yes,Hydroelectric,Rockfill,4.273,0.033,10154.0,1903.0,1993.0,1.4972,34.62277,Uncontrolled,3.0,30.02,Low,Satisfactory,2023.0,0.0694498,358.8,187.9,63.7,610.4000000000001,42.39215625524521
382,SOAD05304,Flumevale,Yes,Irrigation,Earth,9.484,0.5,26813.4,1952.0,1986.0,0.03349,0.0,Uncontrolled,6.0,0.0,Low,Not Rated,2014.4,0.042691797,45.6,930.1,17.8,993.5,42.414300337433815
2441,SOAD18388,Flumevale,Yes,Water Supply,Earth,29.634,0.035,6000000.0,1995.0,2000.0,0.30535,42.61264,Uncontrolled,3.0,1.59,Low,Satisfactory,2023.0,0.08027611,358.3,117.6,52.6,528.5,42.42592375352979
3450,SOAD13314,Flumevale,No,Flood Risk Reduction,Earth,10.226,0.76,0.0,1941.0,2001.0,0.00788,16581.64354,Uncontrolled,5.0,8.54,High,Not Available,2021.0,0.07067093,30.6,555.1,15.64,601.34,42.49725856840611
2343,SOAD06751,Flumevale,Yes,Recreation,Earth,15.969,0.17,29574.399999999965,1969.0,1994.0,0.36051,45.27593,Uncontrolled,1.0,9.48,High,Satisfactory,2022.0,0.09756173,87.1,345.5,4.2,436.8,42.61496450901031
1927,SOAD13033,Flumevale,Yes,Water Supply,Earth,13.067,0.333,157000.0,1995.0,1999.0,0.24822,0.0,Missing,0.5,6.0920000000000005,Low,Satisfactory,2017.0,0.070079446,540.0,8.6,60.1,608.7,42.65735868215561
1450,SOAD11714,Flumevale,Yes,Recreation,Earth,7.84,0.467,28324.0,1977.0,2009.0,0.15366,0.0,Uncontrolled,1.0,0.0,High,Fair,2022.0,0.09417579,34.6,409.4,9.0,453.0,42.66163433343172
2188,SOAD01711,Flumevale,Yes,Irrigation,Earth,12.315,0.2,23360.0,1899.0,2004.0,0.34672,0.0,Uncontrolled,1.0,13.5,High,Fair,2021.0,0.09646239,198.7,231.5,12.1,442.3,42.66531567946077
187,SOAD03031,Flumevale,Yes,Water Supply,Earth,15.857,0.107,0.0,1908.0,1991.0,0.01773,2.66329,Missing,1.0,0.48,High,Fair,2017.0,0.09716315,18.8,375.0,45.4,439.2,42.67405470013618
726,SOAD02963,Flumevale,Yes,Irrigation,Earth,2.69,0.86,23785.0,1907.0,1985.0,0.14775,0.0,Missing,6.0,3.06,Low,Not Rated,2012.2,0.044951186,26.6,876.0,47.1,949.7,42.69014094918966
1946,SOAD06669,Flumevale,Yes,Fish and Wildlife Pond,Earth,18.125,0.743,20000.0,1968.0,1995.0,0.10441,0.0,Uncontrolled,6.0,1.54,Low,Not Rated,2016.8,0.044430435,47.1,887.3,27.42,961.82,42.7340807068348
2120,SOAD12987,Flumevale,Yes,Other,Earth,7.935,1.494,1713000.0,1999.0,2012.0,0.2501899999999999,0.0,Missing,0.5,6.47,Low,Satisfactory,2017.0,0.06538004,409.0,203.4,43.120000000000005,655.52,42.85792174339294
107,SOAD09813,Flumevale,Yes,Flood Risk Reduction,Earth,12.88,0.179,17400.0,1959.0,1997.0,0.02561,0.0,Uncontrolled,3.0,8.19,Low,Satisfactory,2020.0,0.08066986,28.7,436.8,65.86,531.36,42.86473551392555
3092,SOAD10105,Flumevale,Yes,Fish and Wildlife Pond,Earth,13.035,0.445,26389.20000000001,1911.0,1962.0,4.38719,50.60251,Missing,5.0,49.216,Low,Poor,2018.0,0.077222615,518.8,9.9,27.12,555.8199999999999,42.92187413632869
2848,SOAD14466,Flumevale,Yes,Water Supply,Earth,5.792,0.15,3531.0,1906.0,1999.0,5.40174,45.27593,Missing,0.5,8.93,Low,Satisfactory,2017.0,0.07303331,514.9,18.4,55.2,588.5,42.98010321334005
1307,SOAD07130,Flumevale,Yes,Irrigation,Earth,11.128,0.366,78086.0,1973.0,2003.0,0.12214,29.29619,Uncontrolled,6.0,4.62,Low,Fair,2017.0,0.043339256,44.8,924.0,23.4,992.2,43.00120999887586
3427,SOAD05776,Flumevale,No,Flood Risk Reduction,Earth,72.099,0.733,0.0,1971.0,2003.0,0.00788,1563.35123,Uncontrolled,5.0,8.218,High,Not Available,2022.8,0.07020903,20.8,562.4,29.82,613.02,43.0395373249054
2291,SOAD00560,Flumevale,No,Other,Missing,4.482,0.112,10800.0,1977.0,1982.0,1.0441,10.65316,Missing,5.0,32.44,Low,Not Rated,2016.8,0.063635156,495.5,158.5,22.46,676.46,43.04663732916117
425,SOAD10447,Flumevale,Yes,Recreation,Earth,6.613,0.117,4261.0,1963.0,2004.0,0.0,0.0,Uncontrolled,2.0,25.28,Significant,Not Rated,2020.6,0.119242795,15.9,339.5,5.8,361.2,43.07049748599529
2039,SOAD11792,Flumevale,Yes,Irrigation,Earth,8.854,0.09,12089.0,1955.0,1999.0,0.2364,0.0,Uncontrolled,2.0,19.18,Significant,Fair,2021.0,0.12225854,32.7,282.0,38.0,352.7,43.1205858297646
2800,SOAD11731,Flumevale,Yes,Water Supply,Arch,26.917,0.094,3300.0,1901.0,1994.0,0.75648,95.87844,Missing,0.5,5.417999999999999,Low,Satisfactory,2017.0,0.066723295,628.4,13.5,4.9,646.8,43.15662691891193
1576,SOAD19950,Flumevale,Yes,Irrigation,Earth,3.088,0.567,22550.79999999999,1911.0,1949.0,0.29747,0.0,Uncontrolled,6.0,56.4,Low,Not Rated,2019.8,0.044739548,710.1,222.4,32.3,964.8,43.16471602320671
1187,SOAD13466,Flumevale,Yes,Water Supply,Earth,13.494,0.158,29600.0,1877.0,1974.0,0.06895,0.0,Missing,1.0,0.0,Significant,Satisfactory,2017.0,0.09698373,43.0,370.4,31.7,445.1,43.16745857596398
139,SOAD13468,Flumevale,Yes,Water Supply,Arch,10.077,0.073,650.0,1928.0,1999.0,0.02364,2.66329,Missing,1.0,0.79,High,Satisfactory,2017.0,0.097572766,32.7,346.4,63.5,442.6,43.18570633977652
2474,SOAD01217,Flumevale,Yes,Tailings,Earth,7.602,0.417,47000.0,2006.0,1998.0,0.59297,2.66329,Missing,0.5,5.09,Low,Satisfactory,2017.0,0.071446896,560.6,7.1,37.04,604.74,43.206795644760135
812,SOAD15189,Flumevale,No,Debris Control,Gravity,9.072,0.183,24980.0,1960.0,1969.0,0.80376,10.65316,Missing,5.0,0.0,Low,Not Rated,2017.8,0.07141902,238.1,329.9,37.6,605.6,43.25136031508446
3132,SOAD09553,Flumevale,Yes,Hydroelectric,Rockfill,29.527,0.215,74800.0,1910.0,2000.0,1.44598,98.54173,Uncontrolled,1.0,39.31,High,Satisfactory,2023.0,0.09282255,329.6,64.5,72.0,466.1,43.26459136009216
3153,SOAD06756,Flumevale,Yes,Hydroelectric,Rockfill,49.472,0.187,156140.0,1909.0,1999.0,1.82816,111.32552199999986,Uncontrolled,1.0,6.16,High,Poor,2024.0,0.09126721,186.9,209.9,78.0,474.8,43.33367283940316
3027,SOAD08935,Flumevale,Yes,Irrigation,Earth,30.237,0.5,32425.0,1939.0,1995.0,1.1229,58.59238,Uncontrolled,1.0,23.14,High,Unsatisfactory,2022.0,0.09489052,40.7,394.5,21.5,456.7,43.33650047332048
613,SOAD08964,Flumevale,Yes,Water Supply,Earth,8.246,0.679,53000.0,1979.0,1993.0,0.05122,0.0,Missing,1.0,0.16,High,Satisfactory,2017.0,0.09560814,22.8,414.5,16.8,454.1,43.4156552605331
1527,SOAD09799,Flumevale,Yes,Water Supply,Earth,20.054,0.313,64000.0,1951.0,2000.0,0.10441,7.98987,Missing,1.0,24.51,High,Satisfactory,2017.0,0.09774542,41.7,371.2,32.2,445.1,43.50648579597473
1932,SOAD09249,Flumevale,Yes,Water Supply,Earth,7.386,0.145,0.0,1995.0,2001.0,0.1772999999999999,0.0,Missing,1.0,0.0,High,Satisfactory,2022.0,0.097309954,6.2,422.2,18.8,447.2,43.51701163649559
2646,SOAD16921,Flumevale,Yes,Irrigation,Earth,6.965,0.867,0.0,1902.0,1995.0,1.47159,15.97974,Uncontrolled,1.0,19.02,High,Fair,2022.0,0.09759663,114.6,318.0,13.5,446.1,43.53785684555769
36,SOAD10593,Flumevale,Yes,Missing,Earth,8.948,0.16,21549.199999999983,1953.0,1982.0,0.03349,45.27593,Uncontrolled,6.0,1.61,Low,Unsatisfactory,2011.0,0.04472894,5.4,953.9,15.38,974.68,43.596401767581696
2953,SOAD14825,Flumevale,Yes,Water Supply,Earth,33.259,0.232,1150000.0,1961.0,1996.0,1.42431,34.62277,Missing,1.0,0.0,High,Satisfactory,2022.0,0.094491124,110.2,326.2,25.1,461.5,43.60765379667282
