,ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
3061,SOAD12547,Flumevale,Yes,Flood Risk Reduction,Earth,17.39,3.033,0.0,1991.0,2000.0,2.23989,66.58225,Uncontrolled,3.0,1.54,High,Satisfactory,2021.0,0.1017,248.5,278.5,27.800000000000004,554.8,56.42316
2699,SOAD00716,Flumevale,Yes,Water Supply,Earth,75.805,0.433,2800000.0,1976.0,2001.0,0.2501899999999999,0.0,Missing,1.0,0.77,High,Satisfactory,2017.0,0.0994,373.2,174.8,19.7,567.7,56.42938000000001
773,SOAD02741,Flumevale,No,Irrigation,Concrete,18.329,0.09,2000.0,1913.0,1989.0,0.0,0.0,Uncontrolled,6.0,0.0,Low,Not Available,2017.2,0.0742,8.6,707.4,44.9,760.9,56.45878
828,SOAD11767,Flumevale,Yes,Water Supply,Earth,22.82,0.14,51000.0,1951.0,2002.0,0.06107,2.66329,Missing,1.0,16.83,Significant,Satisfactory,2017.0,0.1253,26.3,411.1,13.2,450.6,56.46018
2575,SOAD08475,Flumevale,Yes,Water Supply,Earth,19.723,0.333,11205.00000000003,1982.0,2002.0,0.44128,0.0,Uncontrolled,1.0,10.07,High,Satisfactory,2022.0,0.0941,367.5,208.9,24.6,601.0,56.554100000000005
3514,SOAD07324,Flumevale,Yes,Hydroelectric,Earth,3.448,0.103,5750.0,1971.0,1993.0,104.28589,5768.153482000001,Missing,3.0,6.16,Low,Satisfactory,2023.0,0.0572,532.1,363.9,94.0,990.0,56.628
2958,SOAD20149,Flumevale,Yes,Hydroelectric,Earth,8.354,0.157,15094.0,1926.0,2002.0,1.40461,34.62277,Uncontrolled,3.0,16.81,Low,Satisfactory,2023.0,0.0736,338.7,342.5,88.5,769.7,56.64992
2967,SOAD06201,Flumevale,Yes,Recreation,Earth,8.036,0.446,26166.0,1953.0,1956.0,2.81907,37.28606,Uncontrolled,6.0,84.02,Low,Unsatisfactory,2019.0,0.0854,498.4,157.4,7.6,663.4,56.65436
617,SOAD20007,Flumevale,Yes,Water Supply,Earth,6.513,0.07,2332.0,1954.0,2013.0,0.13987,0.0,Missing,1.0,5.84,Significant,Satisfactory,2017.0,0.1309,46.5,344.6,41.9,433.0,56.6797
1478,SOAD16804,Flumevale,Yes,Irrigation,Earth,11.6,0.092,8761.0,1948.0,1995.0,0.0906199999999999,0.0,Uncontrolled,2.0,16.77,Significant,Satisfactory,2021.0,0.1423,39.2,318.2,41.0,398.4,56.69232
3307,SOAD20419,Flumevale,Yes,Hydroelectric,Rockfill,86.383,0.615,1356049.0,1952.0,2004.0,6.40644,279.64545,Controlled,1.0,31.2,High,Satisfactory,2023.0,0.0848,478.2,122.0,68.8,669.0,56.7312
2553,SOAD09097,Flumevale,Yes,Irrigation,Earth,8.295,0.892,74445.0,1976.0,1998.0,0.64025,0.0,Controlled,6.0,21.24,Low,Satisfactory,2016.0,0.0472,679.8,476.3,47.2,1203.3,56.79576
3377,SOAD00360,Flumevale,Yes,Water Supply,Earth,5.041,0.667,41185.99999999997,1959.0,2002.0,14.90699,1651.2398,Missing,1.0,29.85,Low,Satisfactory,2023.0,0.0649,517.3,326.5,32.6,876.4,56.87836
2652,SOAD18163,Flumevale,Yes,Irrigation,Earth,23.959,0.333,5018.0,1971.0,1990.0,0.42552,119.84805,Uncontrolled,1.0,49.62,High,Satisfactory,2022.0,0.1013,492.5,57.5,12.0,562.0,56.9306
3183,SOAD09200,Flumevale,Yes,Hydroelectric,Rockfill,50.456,0.24,166270.0,1916.0,2002.0,2.53933,202.41004,Uncontrolled,1.0,1.58,High,Fair,2023.0,0.1009,157.3,333.9,74.1,565.3,57.03877
1638,SOAD03016,Flumevale,Yes,Water Supply,Earth,15.159,0.1,46002.20000000001,1947.0,1998.0,0.07683,0.0,Uncontrolled,1.0,4.68,High,Satisfactory,2022.0,0.097,28.4,552.8,7.1,588.3,57.0651
2997,SOAD13877,Flumevale,Yes,Hydroelectric,Rockfill,25.119,0.258,31640.00000000003,1903.0,1993.0,2.10593,15.97974,Uncontrolled,3.0,17.96,Low,Satisfactory,2023.0,0.0706,338.4,393.3,76.6,808.3000000000001,57.06598
2484,SOAD19780,Flumevale,Yes,Fish and Wildlife Pond,Concrete,11.474,0.049,16082.800000000016,1926.0,1993.0,0.3664199999999999,391.50363,Uncontrolled,1.0,29.86,High,Satisfactory,2022.0,0.0793,306.5,354.4,58.97999999999999,719.88,57.086484
527,SOAD06288,Flumevale,No,Flood Risk Reduction,Rockfill,8.39,0.2,12214.199999999984,1962.0,1990.0,0.1091379999999997,7642.044326,Missing,5.0,20.272,Significant,Not Available,2020.2,0.1498,184.9,164.7,31.56,381.16,57.097768
1293,SOAD14422,Flumevale,Yes,Irrigation,Earth,3.348,0.123,4477.0,1923.0,1981.0,0.32111,0.0,Missing,6.0,19.23,Low,Not Rated,2014.2,0.0779,265.0,463.5,4.6,733.1,57.10849
1973,SOAD11530,Flumevale,Yes,Irrigation,Earth,8.53,0.133,25145.0,1907.0,1995.0,0.4944699999999999,0.0,Uncontrolled,6.0,9.2,Low,Fair,2018.0,0.0581,478.6,465.7,38.8,983.1,57.11811
1352,SOAD04316,Flumevale,Yes,Water Supply,Earth,12.612,0.11,29000.0,1953.0,2010.0,0.12608,5.32658,Missing,1.0,2.8100000000000023,Significant,Satisfactory,2017.0,0.1351,21.9,336.0,65.5,423.4,57.20134
2160,SOAD11798,Flumevale,Yes,Water Supply,Earth,14.172,0.513,43705.0,1972.0,1996.0,0.34081,2.66329,Missing,1.0,3.22,High,Satisfactory,2017.0,0.0759,237.5,505.5,10.7,753.7,57.20583
2528,SOAD08032,Flumevale,Yes,Flood Risk Reduction,Earth,22.626,0.207,95000.0,1956.0,1992.0,0.46886,74.57212,Missing,1.0,0.0,High,Satisfactory,2017.0,0.1112,46.8,448.1,20.28,515.1800000000001,57.288016000000006
2138,SOAD12573,Flumevale,Yes,Water Supply,Earth,7.26,0.15,7910.0,1923.0,2002.0,1.03622,101.20502,Missing,0.5,5.53,Low,Satisfactory,2017.0,0.0662,587.6,271.9,5.9,865.4,57.28948
425,SOAD10447,Flumevale,Yes,Recreation,Earth,6.613,0.117,4261.0,1963.0,2004.0,0.0,0.0,Uncontrolled,2.0,25.28,Significant,Not Rated,2020.6,0.1587,15.9,339.5,5.8,361.2,57.32244
2600,SOAD05840,Flumevale,Yes,Debris Control,Arch,32.122,0.111,6700.0,1928.0,1986.0,0.4728,143.81766,Missing,1.0,8.25,High,Satisfactory,2017.0,0.0809,525.2,144.3,39.98,709.48,57.396932
3176,SOAD15035,Flumevale,Yes,Water Supply,Earth,7.464,0.217,0.0,1891.0,1991.0,14.5189,822.95661,Missing,0.5,29.678,Low,Satisfactory,2017.0,0.0682,814.2,12.3,15.8,842.3,57.44485999999999
3402,SOAD01540,Flumevale,Yes,Irrigation,Earth,80.205,0.9,3510000.0,1965.0,1996.0,12.47404,338.23783,Controlled,1.0,79.07,High,Satisfactory,2023.0,0.0841,493.3,180.4,9.7,683.4000000000001,57.473940000000006
2302,SOAD00407,Flumevale,Yes,Water Supply,Masonry,9.393,0.039,1541.0,1903.0,2006.0,0.40385,7.98987,Missing,0.0,16.33,Low,Satisfactory,2020.0,0.0766,399.4,336.5,15.2,751.1,57.53426
31,SOAD01805,Flumevale,No,Debris Control,Earth,24.241,0.167,0.0,1938.0,1993.0,0.00788,13.31645,Uncontrolled,5.0,3.238000000000003,High,Not Available,2020.2,0.078,32.3,681.5,23.82,737.62,57.53436
359,SOAD18341,Flumevale,Yes,Flood Risk Reduction,Earth,10.345,0.211,19630.0,1959.0,1983.0,0.04925,0.0,Uncontrolled,3.0,7.88,Low,Not Rated,2017.8,0.1105,28.2,469.1,23.44,520.74,57.54177
3242,SOAD01110,Flumevale,Yes,Water Supply,Earth,69.535,0.645,1661599.9999999998,1972.0,1991.0,3.89469,537.9845799999999,Uncontrolled,3.0,24.602,Low,Satisfactory,2023.0,0.0648,848.6,19.3,20.8,888.6999999999999,57.58776
2595,SOAD17106,Flumevale,Yes,Recreation,Earth,27.207,0.117,66747.0,1958.0,2004.0,0.44325,15.97974,Uncontrolled,1.0,31.25,High,Fair,2022.0,0.0967,479.0,114.5,3.0,596.5,57.68155
3003,SOAD04859,Flumevale,Yes,Water Supply,Earth,46.86,0.263,30000.0,1934.0,1999.0,1.08744,21.30632,Uncontrolled,1.0,1.67,High,Fair,2022.0,0.1088,321.9,169.7,39.0,530.5999999999999,57.72927999999999
727,SOAD04610,Flumevale,Yes,Recreation,Earth,5.991,0.225,0.0,1983.0,2005.0,0.06895,0.0,Uncontrolled,0.0,1.63,Low,Fair,2018.0,0.0691,20.2,808.7,6.6,835.5000000000001,57.733050000000006
2319,SOAD17706,Flumevale,Yes,Irrigation,Earth,8.961,0.2,15724.0,1963.0,1990.0,0.40976,0.0,Missing,6.0,38.31,Low,Not Rated,2016.8,0.0778,518.7,218.1,5.5,742.3000000000001,57.75094
77,SOAD18608,Flumevale,Yes,Water Supply,Earth,52.641,0.339,0.0,1958.0,1997.0,0.01773,4.793922000000066,Missing,1.0,0.14,High,Satisfactory,2017.0,0.0899,27.4,602.3,12.9,642.5999999999999,57.76973999999999
2235,SOAD10938,Flumevale,Yes,Water Supply,Earth,17.051,0.297,110000.0,1980.0,2002.0,0.26201,2.66329,Missing,1.0,1.13,High,Satisfactory,2017.0,0.0965,391.8,161.1,45.8,598.6999999999999,57.77455
1716,SOAD04515,Flumevale,Yes,Other,Earth,21.443,0.082,35820.0,1952.0,1997.0,0.10638,2.66329,Missing,1.0,0.4380000000000024,High,Satisfactory,2017.0,0.0847,34.5,612.0,36.1,682.6,57.81622
2555,SOAD20105,Flumevale,Yes,Hydroelectric,Concrete,46.828,0.132,28345.800000000017,1927.0,1995.0,0.30535,420.79982,Uncontrolled,1.0,10.84,High,Satisfactory,2023.0,0.0872,401.6,189.0,73.5,664.1,57.90952
2722,SOAD16051,Flumevale,Yes,Irrigation,Earth,5.029,0.583,13386.399999999994,1892.0,1997.0,1.0835,21.30632,Uncontrolled,6.0,1.69,Low,Fair,2019.0,0.0603,99.0,841.1,22.3,962.4,58.03272
393,SOAD05410,Flumevale,Yes,Other,Earth,14.291,0.117,25300.0,1958.0,1996.0,0.05122,21.838978,Missing,1.0,1.58,High,Satisfactory,2017.0,0.0904,38.6,569.6,33.78,641.98,58.034992
1070,SOAD13034,Flumevale,Yes,Water Supply,Roller-Compacted Concrete,28.852,0.19,40000.0,2006.0,1996.0,0.03546,0.0,Uncontrolled,1.0,1.56,High,Satisfactory,2022.0,0.1069,35.7,439.8,67.6,543.1,58.05739
1492,SOAD06738,Flumevale,Yes,Debris Control,Earth,19.987,0.28,557000.0,1960.0,1999.0,0.08668,53.2658,Missing,1.0,0.0,High,Satisfactory,2017.0,0.1015,30.1,493.9,48.6,572.6,58.1189
89,SOAD18320,Flumevale,Yes,Water Supply,Earth,15.01,0.067,11000.0,1890.0,2005.0,0.01576,2.66329,Missing,1.0,0.79,High,Satisfactory,2017.0,0.0941,33.6,569.5,15.0,618.1,58.16321000000001
1287,SOAD20134,Flumevale,Yes,Water Supply,Earth,5.841,1.146,0.0,1990.0,2011.0,0.09456,6.391895999999633,Missing,1.0,5.282,Significant,Satisfactory,2017.0,0.1341,35.8,351.3,46.8,433.9,58.18599
1993,SOAD13055,Flumevale,Yes,Water Supply,Earth,6.967,0.777,48331.0,1935.0,1989.0,0.24034,0.0,Uncontrolled,1.0,3.22,High,Fair,2022.0,0.1194,13.8,427.8,45.9,487.5,58.2075
105,SOAD01286,Flumevale,Yes,Water Supply,Earth,10.164,0.344,2500.0,1964.0,2007.0,0.01773,0.0,Missing,1.0,0.7319999999999993,High,Satisfactory,2017.0,0.0855,11.3,601.4,68.7,681.4,58.2597
2342,SOAD19900,Flumevale,Yes,Irrigation,Earth,3.7,0.667,26171.0,1887.0,1996.0,0.30732,0.0,Uncontrolled,6.0,1.69,Low,Not Rated,2017.6,0.0777,548.5,195.7,5.9,750.1,58.282770000000006
301,SOAD10063,Flumevale,Yes,Irrigation,Earth,10.784,0.118,15503.600000000006,1954.0,2001.0,0.03349,0.0,Missing,0.0,15.12,Low,Not Rated,2016.4,0.125,22.7,438.4,5.2,466.3,58.2875
853,SOAD11187,Flumevale,Yes,Water Supply,Earth,18.244,0.158,49600.0,1952.0,2007.0,0.06895,0.0,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0807,33.7,624.9,64.1,722.7,58.32189
187,SOAD03031,Flumevale,Yes,Water Supply,Earth,15.857,0.107,0.0,1908.0,1991.0,0.01773,2.66329,Missing,1.0,0.48,High,Fair,2017.0,0.1328,18.8,375.0,45.4,439.2,58.32576
2897,SOAD08966,Flumevale,Yes,Other,Earth,29.373,0.177,403000.0,1957.0,1997.0,0.99091,4186.69188,Missing,1.0,15.64,High,Satisfactory,2017.0,0.095,133.7,448.1,32.44,614.24,58.3528
47,SOAD20752,Flumevale,Yes,Water Supply,Earth,12.74,0.111,17065.0,1962.0,2001.0,0.01773,0.0,Missing,1.0,0.47,High,Satisfactory,2017.0,0.0782,18.6,665.2,62.6,746.4000000000001,58.36848000000001
342,SOAD14047,Flumevale,Yes,Irrigation,Earth,17.689,0.153,69564.99999999997,1917.0,1996.0,0.02561,0.0,Uncontrolled,1.0,0.0,High,Unsatisfactory,2023.0,0.1359,45.8,341.5,42.5,429.8,58.40982
1572,SOAD01159,Flumevale,No,Irrigation,Missing,9.117,0.408,34100.0,1975.0,1959.0,0.10441,29.29619,Missing,5.0,0.0,Low,Not Rated,2014.2,0.0631,7.6,899.1,19.2,925.9,58.424290000000006
2650,SOAD16561,Flumevale,No,Irrigation,Earth,4.529,0.277,0.0,1895.0,1955.0,0.0,0.0,Controlled,5.0,23.17,High,Not Available,2017.4,0.1184,30.8,439.6,23.5,493.9,58.47776
2777,SOAD12816,Flumevale,No,Water Supply,Earth,39.054,0.35,625000.0,1967.0,2001.0,0.66586,7.98987,Uncontrolled,1.0,1.59,High,Not Available,2022.0,0.1014,250.6,274.8,52.3,577.6999999999999,58.57878
2481,SOAD05414,Flumevale,Yes,Hydroelectric,Concrete,35.806,0.173,21000.0,1928.0,1991.0,0.32308,106.5316,Uncontrolled,1.0,23.39,High,Satisfactory,2023.0,0.1038,226.0,266.3,72.4,564.7,58.615860000000005
1996,SOAD10260,Flumevale,Yes,Other,Gravity,10.833,0.081,2325.0,1977.0,2004.0,0.31323,2111.98897,Missing,0.5,9.28,Low,Satisfactory,2017.0,0.0699,583.6,233.4,22.08,839.08,58.651692
1414,SOAD11759,Flumevale,Yes,Water Supply,Earth,12.947,0.175,13581.0,1931.0,2006.0,0.20685,103.86831,Missing,1.0,3.927999999999999,High,Satisfactory,2017.0,0.1022,40.9,481.9,51.3,574.0999999999999,58.67301999999999
1160,SOAD09629,Flumevale,Yes,Flood Risk Reduction,Earth,8.705,0.256,23766.0,1955.0,1984.0,0.05713,7.98987,Uncontrolled,6.0,4.84,Low,Unsatisfactory,2006.0,0.0993,33.4,531.0,26.72,591.12,58.698216
1910,SOAD02921,Flumevale,Yes,Flood Risk Reduction,Earth,11.326,0.608,19337.399999999998,1959.0,1997.0,0.26989,13.31645,Uncontrolled,3.0,7.87,Low,Satisfactory,2018.0,0.0617,616.3,290.6,45.38,952.28,58.755676
1637,SOAD19687,Flumevale,Yes,Water Supply,Multi-Arch,19.146,0.142,1500.0,1925.0,1988.0,0.1753299999999999,7.98987,Missing,0.5,0.0,Low,Satisfactory,2017.0,0.0596,26.8,942.5,18.3,987.6,58.86095999999999
2353,SOAD12176,Flumevale,Yes,Flood Risk Reduction,Earth,23.968,0.143,51217.20000000001,1971.0,2001.0,0.25413,13.31645,Uncontrolled,3.0,4.91,Significant,Satisfactory,2021.0,0.1167,256.1,214.1,34.84,505.0400000000001,58.938168000000005
2382,SOAD00956,Flumevale,Yes,Debris Control,Earth,15.353,0.762,1020741.0,2001.0,1998.0,0.64813,37.28605999999968,Missing,1.0,13.45,Significant,Satisfactory,2017.0,0.1053,389.3,122.3,48.7,560.3000000000001,58.99959000000001
2216,SOAD13540,Flumevale,Yes,Flood Risk Reduction,Earth,12.969,0.452,17830.0,1957.0,1987.0,0.33687,50.60251,Uncontrolled,3.0,9.49,Low,Not Rated,2015.8,0.0966,205.6,379.3,26.3,611.1999999999999,59.04192
1188,SOAD14130,Flumevale,Yes,Other,Earth,18.314,0.347,80960.0,1907.0,1993.0,0.14775,7.98987,Missing,1.0,6.34,Significant,Satisfactory,2017.0,0.1077,35.6,473.8,38.96,548.36,59.058372000000006
1999,SOAD12458,Flumevale,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.437,0.125,2467.0,1907.0,1977.0,0.928658,143.81766,Uncontrolled,5.0,28.468,Significant,Not Rated,2019.0,0.0864,463.7,192.2,28.9,684.8,59.16672
1752,SOAD20207,Flumevale,Yes,Irrigation,Earth,3.508,0.273,0.0,1938.0,2000.0,0.36051,314.26822,Missing,0.0,6.69,Low,Not Rated,2017.2,0.0935,425.8,189.1,18.4,633.3,59.21355
173,SOAD17871,Flumevale,Yes,Irrigation,Earth,13.436,0.25,69140.0,1966.0,1997.0,0.01773,0.0,Uncontrolled,6.0,3.25,Low,Fair,2020.0,0.0639,38.2,856.9,31.7,926.8,59.22252
3001,SOAD19211,Flumevale,Yes,Water Supply,Earth,65.416,0.233,1610453.0,1950.0,2002.0,0.8214899999999999,71.90883,Missing,1.0,12.55,High,Satisfactory,2017.0,0.0978,245.1,329.2,31.7,606.0,59.2668
782,SOAD20163,Flumevale,Yes,Water Supply,Earth,19.485,0.283,196500.0,1952.0,1995.0,0.05122,1.5979739999997946,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0882,13.0,649.8,9.4,672.1999999999999,59.28804
2596,SOAD13244,Flumevale,Yes,Recreation,Earth,12.268,0.283,22100.0,1962.0,2000.0,0.70526,0.0,Uncontrolled,2.0,46.08,Significant,Satisfactory,2021.0,0.1352,323.1,111.8,4.7,439.6,59.43392
1365,SOAD19136,Flumevale,Yes,Water Supply,Earth,19.993,0.182,72000.0,1989.0,2014.0,0.0925899999999999,2.66329,Missing,1.0,6.879999999999999,Significant,Satisfactory,2017.0,0.1336,5.8,433.8,5.6,445.2000000000001,59.47872
2830,SOAD17132,Flumevale,Yes,Water Supply,Earth,24.076,0.48,269000.0,1967.0,1999.0,1.31596,23.96961,Missing,1.0,15.72,High,Satisfactory,2017.0,0.082,425.7,257.1,42.6,725.4,59.4828
3283,SOAD09310,Flumevale,No,Flood Risk Reduction,Earth,33.658,3.492,0.0,1940.0,2001.0,0.00788,1110.59193,Uncontrolled,5.0,3.530000000000001,High,Not Available,2021.0,0.102,14.1,551.8,18.42,584.3199999999999,59.60063999999999
2581,SOAD16538,Flumevale,Yes,Hydroelectric,Earth,47.392,0.212,106345.8,1901.0,1987.0,0.37233,5.32658,Uncontrolled,1.0,9.59,High,Poor,2024.0,0.1082,111.8,345.2,94.1,551.1,59.62902
2686,SOAD09908,Flumevale,Yes,Water Supply,Earth,6.077,0.967,69302.0,1975.0,1998.0,3.46523,63.91896,Missing,0.5,4.76,Low,Satisfactory,2017.0,0.0675,791.5,22.5,69.7,883.7,59.64975
1170,SOAD20017,Flumevale,Yes,Irrigation,Earth,11.194,0.129,18828.0,1957.0,1999.0,0.0886499999999999,0.0,Missing,2.0,24.88,Significant,Fair,2021.0,0.121,9.1,475.4,8.6,493.1,59.6651
3139,SOAD05646,Flumevale,Yes,Tailings,Earth,18.387,2.3,26579.0,1962.0,1979.0,0.1702080000000001,49.004536000000144,Missing,1.0,24.28,Significant,Not Available,2020.6,0.1509,45.1,314.3,36.1,395.5,59.68095
2824,SOAD01595,Flumevale,Yes,Water Supply,Earth,4.511,0.267,0.0,1910.0,1984.0,4.33991,200.8120660000004,Missing,0.5,29.678,Low,Satisfactory,2017.0,0.0724,808.1,8.2,8.4,824.7,59.70828000000001
800,SOAD12724,Flumevale,Yes,Flood Risk Reduction,Earth,16.856,0.367,100400.0,1961.0,1999.0,0.05122,34.62277,Uncontrolled,2.0,10.97,Significant,Not Available,2021.2,0.1583,21.2,334.7,22.3,378.2,59.86906
2351,SOAD02669,Flumevale,Yes,Irrigation,Earth,5.954,0.4,0.0,1946.0,1996.0,0.73678,7.98987,Uncontrolled,6.0,13.47,Low,Not Rated,2019.2,0.0835,475.6,207.2,36.3,719.0999999999999,60.04485
1481,SOAD05695,Flumevale,Yes,Recreation,Earth,3.986,0.11,0.0,1892.0,1970.0,0.17139,0.0,Uncontrolled,2.0,0.0,Significant,Satisfactory,2022.0,0.1415,22.7,396.7,5.0,424.4,60.05259999999999
2090,SOAD18906,Flumevale,Yes,Other,Arch,18.824,0.097,1571.0,1946.0,1995.0,0.45901,221.05307,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0907,79.1,544.3,39.7,663.1,60.143170000000005
2230,SOAD15192,Flumevale,Yes,Irrigation,Earth,21.213,0.338,49272.0,1950.0,2009.0,0.26792,0.0,Uncontrolled,1.0,11.1,High,Fair,2022.0,0.1098,273.9,261.4,12.5,547.8,60.14844
2894,SOAD02926,Flumevale,Yes,Recreation,Earth,10.065,0.5,34507.600000000006,1910.0,2010.0,1.52675,13.31645,Uncontrolled,1.0,3.35,High,Satisfactory,2022.0,0.0763,468.4,314.7,5.6,788.6999999999999,60.17781
3287,SOAD12822,Flumevale,Yes,Water Supply,Gravity,56.658,0.25,139569.0,1922.0,2000.0,7.787409999999999,1800.38404,Missing,1.0,25.13,High,Fair,2017.0,0.08,493.1,238.0,23.0,754.1,60.328
1879,SOAD05204,Flumevale,Yes,Water Supply,Earth,6.755,0.022,0.0,1929.0,1998.0,0.28368,2.66329,Missing,0.5,15.62,Low,Fair,2020.0,0.0836,482.1,207.6,33.8,723.5,60.48459999999999
1618,SOAD18558,Flumevale,Yes,Other,Earth,11.825,0.057,12700.0,1964.0,1996.0,0.1753299999999999,18.64303,Missing,1.0,0.3160000000000025,High,Satisfactory,2017.0,0.0884,44.4,594.4,45.46,684.26,60.488584
2449,SOAD13991,Flumevale,Yes,Water Supply,Earth,6.086,0.342,39306.0,1968.0,1997.0,0.89438,82.56199,Missing,0.5,3.466000000000001,Low,Satisfactory,2017.0,0.0806,689.4,10.9,50.3,750.5999999999999,60.49836
3155,SOAD13286,Flumevale,Yes,Water Supply,Earth,75.876,0.433,35000.0,1959.0,1999.0,2.35021,45.27593,Uncontrolled,1.0,1.54,High,Satisfactory,2022.0,0.082,223.9,476.5,37.5,737.9,60.5078
64,SOAD02075,Flumevale,No,Other,Earth,26.928,0.133,398744.0,1964.0,2006.0,3.828104,10645.17013,Missing,1.0,6.39,High,Not Available,2021.0,0.0841,520.5,161.2,39.040000000000006,720.74,60.614234
3340,SOAD07275,Flumevale,No,Flood Risk Reduction,Earth,18.923,5.653,0.0,1957.0,1997.0,0.00788,3960.31223,Controlled,5.0,2.335999999999995,High,Not Available,2018.6,0.0923,28.3,601.1,27.36,656.76,60.618948
1186,SOAD12522,Flumevale,Yes,Water Supply,Other,6.417,0.8,0.0,1966.0,1994.0,0.06501,0.0,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0851,5.7,701.4,5.9,713.0,60.6763
59,SOAD06018,Flumevale,Yes,Recreation,Earth,6.087,0.083,25588.60000000001,1935.0,2016.0,0.01773,7.98987,Missing,2.0,27.72,Significant,Satisfactory,2019.0,0.1228,18.5,472.8,3.1,494.4,60.712320000000005
1817,SOAD03853,Flumevale,Yes,Water Supply,Earth,12.623,0.1,45000.0,1968.0,1997.0,0.20094,133.1645,Missing,1.0,0.0,High,Satisfactory,2017.0,0.09,16.7,629.8,28.1,674.6,60.714
1630,SOAD16955,Flumevale,Yes,Recreation,Earth,8.583,0.415,14358.0,1907.0,2007.0,0.1792699999999999,0.0,Uncontrolled,1.0,0.0,High,Fair,2022.0,0.1031,6.3,576.6,6.4,589.3,60.75683
2586,SOAD03778,Flumevale,Yes,Irrigation,Earth,2.423,0.273,37004.60000000004,1954.0,1987.0,0.69935,21.30632,Missing,6.0,9.96,Low,Not Rated,2019.8,0.0776,574.8,198.3,10.2,783.3,60.78408
2961,SOAD00105,Flumevale,Yes,Irrigation,Earth,28.934,0.358,3723.0,1895.0,1997.0,1.48735,29.29619,Uncontrolled,1.0,8.29,High,Fair,2022.0,0.097,515.0,96.7,15.2,626.9000000000001,60.80930000000001
2139,SOAD05947,Flumevale,Yes,Water Supply,Earth,18.659,0.767,300000.0,1988.0,1998.0,0.20882,0.0,Missing,1.0,1.69,High,Satisfactory,2017.0,0.0993,13.0,589.5,10.5,613.0,60.8709
2030,SOAD05528,Flumevale,Yes,Irrigation,Earth,21.202,0.06,17314.0,1964.0,1994.0,0.15563,85.22528,Uncontrolled,2.0,27.24,Significant,Unsatisfactory,2021.0,0.1765,38.4,286.9,20.3,345.6,60.99839999999999
1976,SOAD07855,Flumevale,Yes,Debris Control,Earth,9.663,0.819,204000.0,1998.0,1991.0,0.22655,39.94935,Missing,1.0,0.16,High,Satisfactory,2017.0,0.1017,32.4,541.0,26.5,599.9,61.00983
1534,SOAD17216,Flumevale,Yes,Other,Earth,18.135,0.153,42000.0,1955.0,1997.0,0.0906199999999999,18.64303,Missing,1.0,0.3160000000000025,High,Satisfactory,2017.0,0.0921,18.1,610.8,33.900000000000006,662.8,61.04388
2373,SOAD02651,Flumevale,Yes,Water Supply,Earth,17.78,0.183,220500.0,1969.0,1998.0,0.32308,5.32658,Missing,1.0,10.72,High,Satisfactory,2017.0,0.0835,329.1,380.1,22.6,731.8000000000001,61.10530000000001
3006,SOAD19404,Flumevale,No,Flood Risk Reduction,Earth,26.723,0.263,0.0,1949.0,1994.0,1.45189,186.4303,Uncontrolled,5.0,6.39,High,Not Available,2021.0,0.069,437.6,411.0,37.08,885.6800000000001,61.11192000000001
1659,SOAD01128,Flumevale,Yes,Flood Risk Reduction,Earth,3.25,0.383,13107.0,1902.0,1978.0,0.30535,0.0,Uncontrolled,6.0,0.0,Low,Not Rated,2017.0,0.0869,589.2,95.4,18.82,703.4200000000001,61.12719800000001
1735,SOAD18037,Flumevale,Yes,Other,Earth,15.534,0.158,35000.0,1964.0,1996.0,0.1379,7.98987,Missing,1.0,1.66,High,Satisfactory,2017.0,0.1124,24.4,491.0,28.52,543.92,61.136608
3388,SOAD06128,Flumevale,No,Flood Risk Reduction,Earth,21.136,2.6,0.0,1951.0,1983.0,34.15389,1502.09556,Uncontrolled,5.0,6.18,High,Not Available,2019.0,0.0504,939.2,239.3,34.74,1213.24,61.147296
2750,SOAD19936,Flumevale,Yes,Flood Risk Reduction,Earth,11.641,0.367,65057.0,1978.0,1999.0,1.07168,90.55186,Missing,3.0,7.77,High,Satisfactory,2022.0,0.0868,217.0,454.1,34.22,705.32,61.221776000000006
3454,SOAD13317,Flumevale,Yes,Flood Risk Reduction,Earth,50.385,4.379,17255100.0,1973.0,1983.0,9.85985,22598.01565,Uncontrolled,5.0,12.28,High,Not Available,2023.0,0.0848,569.1,129.5,25.6,724.2,61.41216000000001
881,SOAD04220,Flumevale,No,Recreation,Earth,5.087,0.2,24400.0,1973.0,2000.0,0.07289,87.88857,Uncontrolled,3.0,0.0,Low,Poor,2021.0,0.0984,6.4,609.6,8.6,624.6,61.460640000000005
