,ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
6568,SOAD01844,Navaldia,Yes,Recreation,Earth,5.218,0.187,81900.0,1953.0,2004.0,0.95545,23.96961,Uncontrolled,1.0,1.59,High,Satisfactory,2017.6,0.0973,692.8,802.9,7.3,1502.9999999999998,146.2419
6293,SOAD02525,Navaldia,Yes,Recreation,Earth,4.023,0.025,8563.199999999983,1860.0,2006.0,0.68162,21.30632,Missing,2.0,28.034,Significant,Fair,2020.4,0.1489,617.0,356.1,9.0,982.1,146.23469
8872,SOAD13257,Navaldia,No,Hydroelectric,Earth,25.05,0.39,0.0,1966.0,2008.0,1562.07998,53382.98476,Missing,1.0,16.23,High,Satisfactory,2023.0,0.1082,892.6,365.2,92.4,1350.2,146.09164
8620,SOAD02100,Navaldia,Yes,Other,Earth,23.057,0.49,301140.0,1952.0,2010.0,2.15124,7.98987,Missing,1.0,4.001999999999999,High,Satisfactory,2013.6,0.1151,460.7,791.9,16.62,1269.2199999999998,146.08722199999997
8837,SOAD16335,Navaldia,No,Flood Risk Reduction,Earth,5.488,0.059,0.0,1973.0,1999.0,67.88817,7150.93365,Uncontrolled,5.0,2.9399999999999977,High,Not Available,2020.8,0.0885,846.5,776.2,27.66,1650.36,146.05686
4562,SOAD04680,Navaldia,Yes,Flood Risk Reduction,Earth,7.516,0.167,164881.6,1999.0,2006.0,1.657164,13.31645,Missing,1.0,2.9380000000000024,High,Fair,2021.0,0.1114,488.7,813.7,7.24,1309.64,145.893896
8732,SOAD02475,Navaldia,Yes,Water Supply,Earth,30.163,1.467,1469840.0000000002,1963.0,1999.0,12.46025,1265.06275,Uncontrolled,5.0,6.425999999999998,High,Not Rated,2021.0,0.0923,722.6,840.3,12.6,1575.5,145.41865
8428,SOAD10332,Navaldia,Yes,Other,Earth,98.21,1.723,27820577.000000004,1969.0,1997.0,1.7458140000000002,0.0,Missing,1.0,8.406,High,Satisfactory,2018.0,0.0854,771.0,895.7,35.48,1702.18,145.366172
7024,SOAD17659,Navaldia,Yes,Recreation,Earth,11.716,0.307,94922.0,1973.0,2005.0,0.4925,15.97974,Missing,1.0,3.182000000000002,High,Fair,2018.8,0.1122,650.6,640.0,4.0,1294.6,145.25411999999997
7734,SOAD07372,Navaldia,Yes,Water Supply,Earth,10.072,0.733,49731.0,1936.0,1994.0,2.03698,85.22528,Uncontrolled,2.0,1.9180000000000028,High,Poor,2019.0,0.1352,118.5,911.5,43.9,1073.9,145.19128
7082,SOAD10052,Navaldia,Yes,Flood Risk Reduction,Earth,9.245,0.686,90620.0,1964.0,1989.0,0.1812399999999999,18.64303,Uncontrolled,2.0,1.612000000000002,High,Unsatisfactory,2022.0,0.1515,24.6,925.5,8.2,958.3,145.18245000000002
7691,SOAD08651,Navaldia,Yes,Recreation,Earth,11.01,0.283,50279.99999999997,1880.0,2007.0,0.92984,39.94935,Missing,1.0,3.94,High,Poor,2017.0,0.1202,556.3,646.1,5.4,1207.8000000000002,145.17756000000003
6565,SOAD10018,Navaldia,Yes,Recreation,Earth,6.784,0.382,60049.600000000006,1904.0,1984.0,0.6107,13.31645,Uncontrolled,2.0,1.96,High,Unsatisfactory,2022.0,0.1161,397.9,847.3,5.0,1250.1999999999998,145.14821999999998
7558,SOAD16734,Navaldia,Yes,Water Supply,Concrete,20.179,0.15,34802.399999999994,1955.0,2007.0,0.45507,253.01255,Missing,1.0,1.9660000000000049,High,Fair,2020.8,0.1298,281.1,821.6,14.8,1117.5,145.0515
7649,SOAD00968,Navaldia,Yes,Recreation,Earth,2.469,0.207,47980.0,1906.0,2009.0,3.49084,66.58225,Missing,1.0,3.924000000000001,High,Poor,2019.2,0.1342,481.6,594.5,4.7,1080.8,145.04336
527,SOAD07455,Navaldia,Yes,Flood Risk Reduction,Other,3.677,0.022,333149.8,1986.0,2001.0,8.673122,13.31645,Missing,1.0,15.933999999999996,High,Fair,2019.8,0.0885,849.3,756.2,31.06,1636.56,144.83556
8747,SOAD01220,Navaldia,No,Flood Risk Reduction,Rockfill,53.599,1.033,8144000.0,1980.0,2000.0,8.906369999999999,2138.62187,Uncontrolled,5.0,7.0,High,Not Available,2016.6,0.0802,944.3,795.4,64.76,1804.46,144.71769199999997
7105,SOAD16623,Navaldia,Yes,Recreation,Concrete,16.193,0.533,535692.0000000001,1949.0,2006.0,0.44522,2524.79892,Missing,1.0,6.109999999999999,High,Fair,2018.4,0.1106,659.4,643.7,5.0,1308.1,144.67586
8299,SOAD06125,Navaldia,Yes,Recreation,Earth,5.399,0.042,101276.0,1919.0,2005.0,3.82574,45.27593,Missing,1.0,12.608,High,Fair,2019.0,0.1123,670.3,610.6,6.3,1287.2,144.55256
161,SOAD19677,Navaldia,Yes,Other,Missing,5.241,0.057,0.0,1941.0,2011.0,0.2332479999999996,2.66329,Missing,2.0,7.190000000000003,Significant,Not Rated,2019.6,0.1788,339.2,458.9,9.8,807.8999999999999,144.45251999999996
8710,SOAD08252,Navaldia,Yes,Tailings,Earth,32.79,1.617,706108.8,1991.0,1999.0,13.87471,109.19489,Uncontrolled,5.0,114.85,Significant,Fair,2019.0,0.1308,885.6,198.2,19.78,1103.58,144.348264
53,SOAD18907,Navaldia,Yes,Flood Risk Reduction,Earth,4.068,0.125,88360.99999999997,1986.0,2007.0,4.331242,2.66329,Missing,1.0,5.221999999999998,High,Satisfactory,2014.2,0.085,862.4,828.4,4.619999999999997,1695.4199999999998,144.1107
8846,SOAD06861,Navaldia,Yes,Flood Risk Reduction,Earth,40.585,2.963,4600000.000000001,1923.0,1974.0,142.0567,14890.45439,Uncontrolled,2.0,28.204,High,Satisfactory,2021.0,0.0964,700.0,772.8,21.82,1494.62,144.081368
5486,SOAD11485,Navaldia,Yes,Recreation,Earth,3.597,0.4,71681.6,1973.0,2008.0,0.53781,10.65316,Missing,1.0,2.5479999999999983,High,Fair,2018.6,0.1082,425.0,896.3,7.3,1328.6,143.75452
8370,SOAD13004,Navaldia,Yes,Flood Risk Reduction,Earth,9.373,2.62,318020.0,1986.0,1996.0,0.38415,53.2658,Uncontrolled,5.0,8.104,High,Not Rated,2022.0,0.0962,600.1,862.0,31.94,1494.04,143.72664799999998
135,SOAD16757,Navaldia,Yes,Flood Risk Reduction,Earth,5.569,0.333,116706.4,1970.0,2009.0,29.265138000000004,2.66329,Missing,1.0,4.480000000000002,High,Fair,2019.2,0.0982,788.0,667.3,6.140000000000001,1461.44,143.513408
8270,SOAD00462,Navaldia,Yes,Flood Risk Reduction,Earth,13.945,1.035,139060.0,1965.0,1996.0,0.52402,55.92909,Uncontrolled,5.0,10.176,High,Not Rated,2023.0,0.1029,630.0,735.4,28.46,1393.86,143.42819400000002
5361,SOAD02671,Navaldia,No,Recreation,Earth,8.123,0.383,17061.399999999994,1993.0,1998.0,0.26792,7.98987,Uncontrolled,1.0,11.28,Significant,Not Rated,2014.0,0.187,491.9,266.4,8.1,766.4,143.3168
8817,SOAD06881,Navaldia,No,Flood Risk Reduction,Earth,47.035,3.043,5275000.0,1951.0,1988.0,32.13464,3052.13034,Uncontrolled,5.0,23.302,High,Not Available,2019.2,0.1098,595.6,689.0,20.58,1305.1799999999998,143.30876399999997
7767,SOAD12610,Navaldia,Yes,Irrigation,Earth,7.311,6.833,1445279.9999999998,1926.0,2000.0,2.45265,2.66329,Controlled,5.0,4.920000000000002,High,Not Rated,2020.0,0.0896,698.6,886.8,13.3,1598.7,143.24352
8784,SOAD13120,Navaldia,Yes,Water Supply,Earth,24.89,1.75,1448511.2000000002,1971.0,1993.0,38.8287,564.61748,Uncontrolled,5.0,9.206,High,Not Rated,2023.0,0.1104,626.9,617.9,52.4,1297.2,143.21088
8658,SOAD04293,Navaldia,No,Navigation,Gravity,14.221,0.234,0.0,1967.0,1998.0,13.37039,38436.60128,Controlled,5.0,1.66,Significant,Not Available,2018.6,0.1443,654.4,322.6,13.7,990.7,142.95801000000003
8307,SOAD13872,Navaldia,Yes,Missing,Earth,12.741,5.105,1657504.0000000002,1976.0,1996.0,1.69814,2.66329,Missing,5.0,2.5740000000000016,High,Not Rated,2016.0,0.1018,470.4,895.1,36.52,1402.02,142.725636
7748,SOAD17980,Navaldia,Yes,Recreation,Earth,11.43,0.333,147160.0,1910.0,2011.0,1.19776,45.27593,Missing,1.0,3.032,High,Satisfactory,2017.4,0.1042,663.9,698.4,5.7,1368.0,142.5456
404,SOAD13320,Navaldia,Yes,Flood Risk Reduction,Earth,2.445,0.1,102528.0,1998.0,2009.0,3.751668,7.98987,Missing,1.0,2.6700000000000017,High,Satisfactory,2017.4,0.0786,919.5,887.3,4.619999999999997,1811.42,142.377612
7068,SOAD20232,Navaldia,Yes,Water Supply,Earth,25.729,0.253,297494.6,1960.0,2010.0,0.27777,77.23541,Missing,1.0,2.844000000000001,High,Poor,2017.8,0.115,352.5,847.9,36.2,1236.6,142.20900000000003
8666,SOAD08895,Navaldia,Yes,Recreation,Gravity,12.175,0.267,85621.6,1968.0,2008.0,9.37326,410.14666,Missing,1.0,2.1999999999999997,High,Fair,2019.2,0.0998,568.6,847.6,8.0,1424.2,142.13516
5636,SOAD15649,Navaldia,Yes,Recreation,Earth,11.731,0.117,57165.00000000003,1905.0,1990.0,0.45507,50.60251,Uncontrolled,1.0,0.8300000000000018,High,Poor,2018.4,0.1323,154.7,912.0,7.4,1074.1,142.10343000000003
4798,SOAD11900,Navaldia,Yes,Recreation,Earth,6.007,0.233,86460.0,1989.0,2008.0,0.24428,2.66329,Missing,1.0,6.1240000000000006,High,Satisfactory,2015.8,0.1038,558.3,801.2,9.3,1368.8,142.08144
8867,SOAD00917,Navaldia,No,Recreation,Earth,76.258,2.127,15398000.0,1965.0,1993.0,136.97607,142395.46314,Uncontrolled,1.0,108.04,High,Not Available,2021.6,0.1282,878.9,223.4,4.4,1106.7,141.87894000000003
7133,SOAD05191,Navaldia,Yes,Recreation,Earth,19.509,0.367,564800.0,1974.0,2008.0,0.41961,7.98987,Missing,1.0,3.4819999999999998,High,Satisfactory,2013.0,0.0982,566.7,870.3,7.3,1444.3,141.83025999999998
538,SOAD14700,Navaldia,No,Fish and Wildlife Pond,Earth,11.709,0.135,23000.0,1968.0,2007.0,0.02364,2.66329,Uncontrolled,0.0,1.64,High,Not Available,2020.8,0.1605,8.4,859.8,14.6,882.8,141.6894
8490,SOAD02678,Navaldia,Yes,Flood Risk Reduction,Earth,15.4,1.015,257140.0,1985.0,1988.0,2.87029,0.0,Uncontrolled,5.0,3.0,High,Not Rated,2023.0,0.0846,766.4,881.2,26.74,1674.34,141.64916399999998
5358,SOAD00176,Navaldia,Yes,Recreation,Earth,5.797,0.122,21744.400000000023,1910.0,2006.0,0.32308,15.97974,Missing,1.0,1.6340000000000003,High,Fair,2019.2,0.1113,383.7,881.9,6.2,1271.8,141.55133999999998
8767,SOAD07284,Navaldia,Yes,Water Supply,Earth,25.403,1.225,1120372.2,1977.0,1995.0,17.0996,655.16934,Uncontrolled,5.0,6.458000000000002,High,Not Rated,2023.0,0.0964,615.4,798.4,51.1,1464.9,141.21635999999998
7030,SOAD01759,Navaldia,Yes,Recreation,Earth,19.6,0.263,124040.0,1900.0,2010.0,0.26792,5.32658,Missing,1.0,3.289999999999999,High,Poor,2017.0,0.114,517.6,710.3,9.2,1237.1,141.0294
4399,SOAD04192,Navaldia,Yes,Recreation,Earth,7.763,0.433,46060.0,1964.0,2008.0,0.10638,0.0,Missing,2.0,2.1140000000000008,High,Poor,2017.0,0.1511,38.5,887.9,5.8,932.2,140.85542
6855,SOAD00464,Navaldia,Yes,Recreation,Earth,8.42,0.13,57165.00000000003,1900.0,1987.0,0.82543,26.6329,Uncontrolled,1.0,1.2220000000000013,High,Poor,2020.0,0.1152,318.9,899.6,4.1,1222.6,140.84351999999998
8845,SOAD15377,Navaldia,No,Flood Risk Reduction,Earth,70.268,3.24,11804000.0,1968.0,1999.0,52.6187,9262.92262,Uncontrolled,5.0,19.666,High,Not Available,2017.8,0.0833,860.8,796.7,33.0,1690.5,140.81865
7100,SOAD20129,Navaldia,Yes,Recreation,Earth,4.259,0.05,72220.0,1946.0,1977.0,0.99091,66.58225,Uncontrolled,1.0,8.216000000000001,High,Poor,2019.0,0.1286,416.6,675.1,3.2,1094.9,140.80414
7234,SOAD11083,Navaldia,Yes,Water Supply,Earth,36.458,0.153,796793.0,1976.0,2008.0,0.31717,7.98987,Missing,1.0,3.856,High,Fair,2020.6,0.1031,606.4,733.1,23.3,1362.8,140.50467999999998
8876,SOAD12688,Navaldia,No,Flood Risk Reduction,Earth,37.905,6.213,7370000.0,1954.0,1993.0,177.79053,25620.8498,Uncontrolled,5.0,31.4,High,Not Available,2019.4,0.0972,922.4,490.6,32.22,1445.22,140.475384
6053,SOAD09063,Navaldia,Yes,Flood Risk Reduction,Earth,9.271,0.609,34877.0,1921.0,1967.0,0.16548,10.65316,Uncontrolled,2.0,2.588000000000001,High,Unsatisfactory,2022.0,0.1471,35.6,904.6,14.420000000000002,954.62,140.42460200000002
5031,SOAD15261,Navaldia,No,Irrigation,Earth,8.081,0.177,21572.26000000001,1949.0,1997.0,0.17139,13.31645,Uncontrolled,4.0,4.97,Significant,Not Rated,2014.0,0.1413,33.7,942.9,16.3,992.9,140.29677
6919,SOAD17557,Navaldia,Yes,Water Supply,Earth,8.03,0.163,85276.0,1893.0,2006.0,0.80376,7.98987,Missing,1.0,7.559999999999999,High,Fair,2019.8,0.0974,658.8,710.5,70.5,1439.8,140.23651999999998
5329,SOAD05803,Navaldia,Yes,Recreation,Earth,3.59,1.167,102202.0,1953.0,1996.0,0.36051,2.66329,Uncontrolled,2.0,1.806000000000001,High,Unsatisfactory,2022.0,0.1586,49.2,831.1,3.2,883.5000000000001,140.12310000000002
34,SOAD14722,Navaldia,Yes,Flood Risk Reduction,Earth,3.556,0.053,111344.0,1998.0,2008.0,0.6414320000000002,7.98987,Missing,1.0,6.932,High,Satisfactory,2012.4,0.1039,625.3,716.1,5.819999999999999,1347.22,139.976158
8699,SOAD00064,Navaldia,Yes,Recreation,Earth,16.361,1.933,376967.2,1943.0,2003.0,12.6868,316.93151,Uncontrolled,5.0,2.6419999999999995,High,Fair,2019.0,0.0903,610.0,930.5,9.4,1549.9,139.95597
8182,SOAD00246,Navaldia,Yes,Flood Risk Reduction,Earth,13.064,0.633,110623.0,1957.0,1984.0,2.19852,61.25567,Uncontrolled,5.0,4.572000000000001,High,Not Rated,2023.0,0.0854,709.5,906.9,22.380000000000003,1638.7800000000002,139.95181200000002
6425,SOAD17822,Navaldia,Yes,Recreation,Earth,16.849,0.433,164382.0,1959.0,1998.0,0.34869,7.98987,Missing,5.0,12.534,Significant,Not Rated,2023.0,0.145,529.4,429.8,4.9,964.1,139.7945
5619,SOAD17009,Navaldia,Yes,Recreation,Earth,7.695,0.2,7111.399999999994,1870.0,2009.0,0.34672,26.6329,Missing,2.0,5.417999999999999,Significant,Satisfactory,2015.6,0.1227,673.2,461.1,5.0,1139.3000000000002,139.79211000000004
7566,SOAD13850,Navaldia,Yes,Recreation,Earth,10.204,0.293,5700.0,1963.0,1991.0,0.72693,50.60251,Uncontrolled,2.0,10.226,High,Unsatisfactory,2022.0,0.1326,476.6,574.1,2.9,1053.6,139.70736000000002
1262,SOAD04397,Navaldia,Yes,Recreation,Earth,7.181,0.092,103980.0,1897.0,2002.0,0.04925,2.66329,Missing,1.0,2.413999999999998,High,Unsatisfactory,2021.2,0.1517,39.5,873.3,7.9,920.7,139.67019
5047,SOAD02108,Navaldia,Yes,Recreation,Stone,5.711,0.078,525522.8,1914.0,2007.0,0.30732,79.89869999999999,Missing,1.0,22.318,High,Fair,2021.2,0.1211,443.6,702.6,7.1,1153.3,139.66463
4625,SOAD09726,Navaldia,Yes,Recreation,Earth,5.064,0.085,62655.59999999998,1997.0,2007.0,0.25413,5.32658,Uncontrolled,1.0,3.455999999999996,High,Fair,2020.8,0.1051,525.0,794.1,9.2,1328.3,139.60433
8421,SOAD05567,Navaldia,Yes,Recreation,Earth,12.676,0.467,130000.0,1938.0,2017.0,1.75921,103.86831,Uncontrolled,5.0,2.336000000000002,High,Not Rated,2023.0,0.1059,489.9,821.7,5.8,1317.4,139.51265999999998
8781,SOAD15982,Navaldia,Yes,Flood Risk Reduction,Earth,20.02,1.394,150609.0,1924.0,1934.0,27.13478,23.96961,Uncontrolled,2.0,9.082,High,Poor,2021.0,0.1164,543.6,630.6,23.540000000000003,1197.74,139.416936
7749,SOAD10137,Navaldia,Yes,Missing,Missing,10.85,0.3452,5325.199999999983,1949.0,2009.0,2.030282,104.93362600000025,Missing,3.0,15.326,High,Missing,2020.4,0.1118,482.5,742.8,19.58,1244.88,139.177584
6288,SOAD05350,Navaldia,Yes,Water Supply,Earth,15.501,0.283,94278.4,1886.0,2009.0,0.34081,31.95948,Missing,1.0,2.84,High,Satisfactory,2016.0,0.1049,380.2,894.4,51.9,1326.5,139.14985
5667,SOAD17231,Navaldia,Yes,Missing,Earth,5.71,0.3,86924.99999999999,1908.0,1949.0,0.27383,34.62277,Uncontrolled,2.0,1.2540000000000011,High,Poor,2019.0,0.1345,264.9,761.6,7.539999999999999,1034.04,139.07838
7947,SOAD16268,Navaldia,Yes,Recreation,Earth,13.9,1.067,156294.0,1977.0,2011.0,1.56221,10.65316,Missing,1.0,2.570000000000004,High,Fair,2019.4,0.1187,353.7,811.3,6.5,1171.5,139.05705
4749,SOAD02491,Navaldia,Yes,Recreation,Earth,6.155,0.133,60326.0,1965.0,2006.0,0.26595,5.32658,Missing,1.0,5.782000000000002,High,Fair,2018.6,0.1107,676.9,573.6,5.6,1256.1,139.05027
8355,SOAD09999,Navaldia,Yes,Recreation,Concrete,7.042,0.117,34065.0,1974.0,2007.0,1.95621,106.5316,Missing,1.0,2.1080000000000005,High,Poor,2019.6,0.1198,250.8,903.1,6.0,1159.9,138.95602000000002
8376,SOAD02046,Navaldia,Yes,Flood Risk Reduction,Earth,31.25,0.233,120992.0,1968.0,2010.0,5.319788,117.18476,Missing,1.0,5.366,High,Satisfactory,2015.0,0.0863,811.0,792.3,6.68,1609.98,138.941274
7878,SOAD15238,Navaldia,Yes,Irrigation,Earth,7.013,0.693,322904.0,1932.0,1991.0,1.36915,90.55186,Uncontrolled,5.0,3.5219999999999985,High,Fair,2022.0,0.0927,700.3,779.8,18.0,1498.1,138.87387
7608,SOAD07189,Navaldia,Yes,Recreation,Earth,7.46,0.253,76238.0,1957.0,2006.0,1.46765,13.31645,Missing,1.0,2.5740000000000016,High,Fair,2018.8,0.1204,431.2,717.6,3.1,1151.9,138.68875999999997
6905,SOAD02455,Navaldia,Yes,Water Supply,Earth,15.638,0.313,109620.0,1923.0,1989.0,0.68753,87.88857,Uncontrolled,2.0,7.9140000000000015,High,Unsatisfactory,2022.0,0.1386,503.4,478.6,17.9,999.9,138.58614
8388,SOAD09111,Navaldia,Yes,Flood Risk Reduction,Earth,28.359,0.333,218180.0,1971.0,2008.0,1.18397,63.91896,Missing,1.0,6.698,High,Fair,2021.2,0.1054,560.1,747.7,6.640000000000001,1314.4400000000005,138.54197600000003
8188,SOAD18393,Navaldia,Yes,Flood Risk Reduction,Earth,16.244,0.633,240980.0,1968.0,1987.0,0.42749,77.23541,Uncontrolled,5.0,5.748000000000003,High,Not Rated,2021.0,0.0915,691.6,802.8,19.48,1513.88,138.52002000000002
8101,SOAD05326,Navaldia,Yes,Water Supply,Masonry,21.484,0.127,71280.0,1889.0,2007.0,1.49326,263.66571,Missing,1.0,5.59,High,Satisfactory,2016.8,0.1119,519.4,709.9,7.3,1236.6,138.37554
6084,SOAD04392,Navaldia,Yes,Water Supply,Earth,12.441,0.083,37970.99999999997,1935.0,2009.0,0.2758,18.64303,Missing,1.0,4.35,High,Poor,2019.0,0.1353,312.8,675.3,33.5,1021.6,138.22248
6179,SOAD04514,Navaldia,Yes,Recreation,Earth,6.379,0.35,58220.00000000003,1919.0,2009.0,0.65207,18.64303,Missing,1.0,4.050000000000001,High,Poor,2019.6,0.136,410.7,598.8,6.4,1015.9,138.16240000000002
8576,SOAD10181,Navaldia,Yes,Water Supply,Earth,28.829,0.387,800809.2,1935.0,2008.0,2.8959,50.60251,Missing,1.0,3.379999999999999,High,Satisfactory,2018.0,0.0887,633.0,858.6,65.9,1557.5,138.15025
8134,SOAD18801,Navaldia,Yes,Flood Risk Reduction,Earth,9.24,1.758,231190.0,1979.0,2001.0,0.56539,61.25567,Uncontrolled,5.0,1.63,Significant,Fair,2022.0,0.0965,496.7,917.9,16.740000000000002,1431.34,138.12431
5344,SOAD09194,Navaldia,No,Water Supply,Earth,5.255,1.217,12335.859999999986,1967.0,1989.0,0.3506599999999999,47.93922,Uncontrolled,4.0,16.788,Significant,Not Rated,2015.0,0.1549,350.1,475.6,65.6,891.3000000000001,138.06237000000002
8362,SOAD09041,Navaldia,Yes,Recreation,Earth,31.965,0.317,226922.0,1971.0,2007.0,1.38885,21.30632,Missing,1.0,6.738,High,Fair,2020.2,0.1218,412.8,716.2,4.4,1133.4,138.04812
583,SOAD20229,Navaldia,Yes,Missing,Missing,3.881,0.3036,5325.199999999983,1936.0,2006.0,1.748572,12.251134000000093,Missing,2.0,5.455999999999998,High,Not Rated,2020.0,0.0903,600.9,902.4,25.1,1528.4,138.01452
8401,SOAD18374,Navaldia,Yes,Recreation,Earth,15.278,0.242,321000.0,1965.0,2010.0,2.56888,26.6329,Missing,1.0,2.618000000000002,High,Satisfactory,2014.4,0.0925,641.1,837.2,9.4,1487.7000000000005,137.61225000000002
8753,SOAD07164,Navaldia,Yes,Recreation,Earth,18.934,0.644,717880.0,1968.0,2008.0,27.90505,378.18718,Missing,1.0,0.6500000000000021,High,Satisfactory,2012.0,0.0872,638.6,931.7,7.4,1577.7000000000005,137.57544
7615,SOAD09141,Navaldia,Yes,Water Supply,Earth,22.349,0.223,428155.0,1964.0,2008.0,0.71117,10.65316,Missing,1.0,2.5619999999999976,High,Satisfactory,2014.0,0.0948,533.1,876.6,38.5,1448.2,137.28936
6738,SOAD18687,Navaldia,Yes,Recreation,Earth,6.48,0.227,111320.0,1930.0,2017.0,0.591,42.61264,Missing,1.0,3.032,High,Satisfactory,2019.2,0.1029,535.2,789.6,8.9,1333.7000000000005,137.23773000000003
8711,SOAD15724,Navaldia,Yes,Water Supply,Earth,26.53,0.9,1533053.4,1957.0,1987.0,10.96699,306.27835,Uncontrolled,5.0,3.38,High,Not Rated,2023.0,0.1115,631.4,546.1,49.3,1226.8,136.7882
6636,SOAD08687,Navaldia,Yes,Recreation,Earth,7.659,0.467,113660.0,1971.0,2008.0,0.72299,7.98987,Missing,1.0,2.926000000000002,High,Satisfactory,2018.2,0.1055,481.4,804.9,8.6,1294.9,136.61194999999998
8797,SOAD20760,Navaldia,No,Other,Earth,15.805,2.233,352800.0,1951.0,2005.0,123.36534,53761.17194,Uncontrolled,5.0,24.824,High,Not Available,2021.6,0.1116,664.4,526.4,32.7,1223.5,136.5426
7979,SOAD14917,Navaldia,Yes,Flood Risk Reduction,Earth,10.522,2.633,296975.0,1971.0,2006.0,0.53781,34.62277,Uncontrolled,5.0,2.565999999999999,High,Fair,2021.0,0.0845,705.4,880.6,28.76,1614.76,136.44722000000002
7756,SOAD02925,Navaldia,Yes,Flood Risk Reduction,Earth,22.318,0.343,257913.6,1963.0,2009.0,0.57327,23.96961,Missing,1.0,3.836000000000002,High,Fair,2021.2,0.103,390.9,924.1,9.28,1324.28,136.40084
8609,SOAD02857,Navaldia,Yes,Irrigation,Earth,17.916,1.4,1322000.0,1928.0,2019.0,6.23308,332.91125,Uncontrolled,5.0,3.31,High,Fair,2020.0,0.0848,750.4,842.2,15.1,1607.6999999999998,136.33296
118,SOAD05573,Navaldia,Yes,Flood Risk Reduction,Earth,8.4,0.068,97464.0,1986.0,2014.0,3.826134,2.66329,Missing,1.0,3.0239999999999974,High,Satisfactory,2014.2,0.0839,779.0,840.8,4.84,1624.64,136.30729599999998
8712,SOAD08892,Navaldia,Yes,Other,Earth,37.226,0.563,433320.0,1967.0,2007.0,11.032,162.46069,Missing,1.0,5.882,High,Satisfactory,2012.8,0.0998,721.1,615.0,28.24,1364.34,136.16113199999998
3414,SOAD14093,Navaldia,Yes,Flood Risk Reduction,Earth,5.673,0.233,102528.0,2014.0,2009.0,3.426618,13.31645,Missing,1.0,2.477999999999998,High,Satisfactory,2016.8,0.0798,847.7,853.5,4.82,1706.02,136.14039599999998
6564,SOAD13741,Navaldia,Yes,Recreation,Earth,8.001,1.233,209428.0,1922.0,1976.0,0.6304,0.0,Uncontrolled,5.0,15.785999999999998,Significant,Fair,2020.0,0.1205,647.8,470.4,7.5,1125.6999999999998,135.64684999999997
8463,SOAD16778,Navaldia,Yes,Flood Risk Reduction,Earth,7.438,0.142,164881.6,1962.0,2008.0,4.56449,34.62277,Missing,1.0,4.204000000000002,High,Fair,2020.8,0.106,676.2,598.5,4.520000000000003,1279.22,135.59732
8583,SOAD20572,Navaldia,Yes,Irrigation,Earth,3.049,4.0,600723.4,1935.0,2007.0,5.40174,50.60251,Missing,2.0,1.59,High,Poor,2020.0,0.1354,559.2,415.6,26.1,1000.9,135.52186
804,SOAD14749,Navaldia,Yes,Grade Stabilization,Earth,8.228,0.093,84480.4,1951.0,2010.0,0.02758,5.32658,Missing,1.0,2.379999999999999,High,Poor,2020.8,0.1362,35.1,952.4,6.100000000000001,993.6,135.32832
5137,SOAD01834,Navaldia,Yes,Missing,Earth,10.645,1.081,200000.0,1961.0,1997.0,0.10638,8.522527999999284,Uncontrolled,2.0,1.8180000000000012,High,Not Rated,2016.0,0.1556,32.8,828.5,7.140000000000001,868.4399999999999,135.12926399999998
8866,SOAD18380,Navaldia,No,Flood Risk Reduction,Earth,57.841,2.513,2253300.0,1951.0,2003.0,199.65162,128213.44389,Controlled,5.0,11.746,High,Not Available,2021.2,0.0905,546.1,913.9,31.4,1491.4,134.9717
8773,SOAD10128,Navaldia,Yes,Water Supply,Earth,30.046,1.247,2734000.0,1938.0,2000.0,36.63018,3531.52254,Uncontrolled,5.0,11.54,High,Fair,2022.0,0.1029,834.5,447.5,29.0,1311.0,134.9019
7197,SOAD09861,Navaldia,Yes,Recreation,Earth,4.949,0.15,266140.0,1930.0,2004.0,1.06774,7.98987,Missing,1.0,12.608,High,Fair,2018.2,0.1133,695.8,486.9,7.0,1189.6999999999998,134.79300999999998
127,SOAD05175,Navaldia,Yes,Flood Risk Reduction,Earth,3.762,0.127,102528.0,2004.0,2011.0,3.2851719999999998,2.66329,Missing,1.0,2.6700000000000017,High,Satisfactory,2016.2,0.0764,905.6,853.3,4.620000000000001,1763.52,134.732928
4198,SOAD12893,Navaldia,Yes,Recreation,Earth,3.419,0.045,13457.400000000023,1922.0,2011.0,0.33096,2.66329,Missing,1.0,0.6559999999999988,High,Fair,2020.4,0.1231,174.4,914.9,3.5,1092.8,134.52367999999998
6945,SOAD00605,Navaldia,Yes,Water Supply,Earth,10.947,0.127,275744.4,1875.0,2006.0,0.4668899999999999,7.98987,Missing,1.0,1.423999999999996,High,Fair,2021.2,0.1024,488.5,792.4,32.7,1313.6,134.51264000000003
7799,SOAD13412,Navaldia,Yes,Recreation,Earth,10.325,0.5,79805.0,1966.0,2006.0,1.33369,58.59238,Missing,1.0,1.6359999999999957,High,Poor,2018.8,0.1124,338.9,848.9,8.8,1196.6,134.49784
