,ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
2353,SOAD12176,Flumevale,Yes,Flood Risk Reduction,Earth,23.968,0.143,51217.20000000001,1971.0,2001.0,0.25413,13.31645,Uncontrolled,3.0,4.91,Significant,Satisfactory,2021.0,0.096780606,256.1,214.1,34.84,505.0400000000001,48.87807705938817
1160,SOAD09629,Flumevale,Yes,Flood Risk Reduction,Earth,8.705,0.256,23766.0,1955.0,1984.0,0.05713,7.98987,Uncontrolled,6.0,4.84,Low,Unsatisfactory,2006.0,0.082688235,33.4,531.0,26.72,591.12,48.87866932332516
397,SOAD10853,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.087,0.23,16660.600000000035,1924.0,1995.0,0.08471,53.2658,Missing,0.0,5.02,Low,Satisfactory,2019.0,0.10072285,44.6,429.4,11.52,485.52,48.90295782566071
1047,SOAD03522,Flumevale,Yes,Irrigation,Earth,5.349,0.433,88271.0,1902.0,1981.0,0.14184,0.0,Uncontrolled,6.0,0.0,Low,Not Rated,2018.4,0.081670985,39.9,520.9,38.1,598.9,48.912752692401405
2917,SOAD10353,Flumevale,Yes,Water Supply,Earth,41.508,0.583,1376200.0,1976.0,2000.0,1.19776,26.6329,Missing,1.0,1.64,High,Satisfactory,2017.0,0.1209007,203.2,131.1,70.5,404.8,48.94060255289078
677,SOAD11832,Flumevale,Yes,Recreation,Earth,9.714,0.154,25529.0,1950.0,1995.0,0.05122,7.98987,Missing,6.0,0.0,Low,Fair,2007.0,0.07952635,25.5,583.0,7.1,615.6,48.9564209997654
567,SOAD02769,Flumevale,Yes,Hydroelectric,Concrete,21.817,0.075,3620.0,1921.0,1989.0,0.02758,916.17176,Uncontrolled,1.0,8.27,Significant,Satisfactory,2023.0,0.12013895,28.1,303.9,76.0,408.0,49.01669186353684
1540,SOAD13536,Flumevale,Yes,Water Supply,Earth,8.53,0.747,63000.0,1995.0,2001.0,0.16942,2.66329,Missing,1.0,0.0,High,Satisfactory,2017.0,0.12550947,13.2,318.0,59.7,390.9,49.06165209710598
372,SOAD19363,Flumevale,Yes,Irrigation,Earth,9.275,0.7,27192.199999999983,1904.0,1994.0,0.05122,0.0,Uncontrolled,6.0,1.54,Low,Satisfactory,2020.0,0.08582479,34.6,530.1,7.3,572.0,49.09177851676941
3447,SOAD17365,Flumevale,No,Flood Risk Reduction,Earth,17.864,0.76,0.0,1941.0,2000.0,0.00788,16509.73471,Uncontrolled,5.0,3.238000000000003,High,Not Available,2021.6,0.081144,45.5,545.6,14.36,605.46,49.1294447927177
1957,SOAD19087,Flumevale,Yes,Irrigation,Earth,5.407,0.533,65196.0,1882.0,2004.0,0.32111,7.98987,Missing,6.0,10.09,Low,Fair,2022.0,0.08110977,279.3,309.3,17.7,606.3000000000001,49.176853334158665
2341,SOAD17062,Flumevale,Yes,Flood Risk Reduction,Earth,20.43,1.167,685000.0,1987.0,1994.0,0.21867,31.95948,Missing,1.0,0.77,High,Satisfactory,2017.0,0.11583105,21.2,363.7,40.02,424.92,49.218928617239
1091,SOAD12480,Flumevale,Yes,Irrigation,Earth,12.677,0.095,29956.0,1960.0,1995.0,0.09456,7.98987,Uncontrolled,6.0,4.6,Low,Satisfactory,2017.0,0.07842615,34.1,588.2,5.3,627.6,49.22025328874588
1608,SOAD12133,Flumevale,Yes,Hydroelectric,Concrete,10.152,0.068,6475.0,1906.0,1992.0,0.21473,95.87843999999996,Uncontrolled,3.0,24.26,Low,Satisfactory,2023.0,0.10445536,44.3,346.8,80.7,471.8,49.28203850835562
2728,SOAD16303,Flumevale,Yes,Water Supply,Earth,19.007,0.3,59623.0,1891.0,1986.0,0.64222,13.31645,Uncontrolled,1.0,6.48,High,Fair,2022.0,0.12023614,235.3,105.9,68.9,410.1,49.308842436969286
796,SOAD14163,Flumevale,Yes,Flood Risk Reduction,Earth,9.07,0.14,14630.0,1957.0,2001.0,0.06895,0.0,Uncontrolled,3.0,19.24,Low,Satisfactory,2017.0,0.09895694,25.0,446.0,27.58,498.58,49.33795242071152
3283,SOAD09310,Flumevale,No,Flood Risk Reduction,Earth,33.658,3.492,0.0,1940.0,2001.0,0.00788,1110.59193,Uncontrolled,5.0,3.530000000000001,High,Not Available,2021.0,0.084475406,14.1,551.8,18.42,584.3199999999999,49.360668950080864
2100,SOAD11324,Flumevale,Yes,Irrigation,Earth,2.835,0.617,32891.0,1879.0,2000.0,0.66783,0.0,Uncontrolled,6.0,19.57,Low,Not Rated,2018.8,0.07658522,406.6,218.1,20.1,644.8000000000001,49.382148766517645
197,SOAD15351,Flumevale,Yes,Irrigation,Earth,12.665,0.126,20064.0,1955.0,2009.0,0.02561,7.98987,Missing,0.0,24.68,Low,Fair,2019.0,0.09896187,35.5,452.4,11.8,499.7,49.45124513581395
681,SOAD00867,Flumevale,Yes,Fish and Wildlife Pond,Earth,4.006,0.207,19591.400000000023,1960.0,1998.0,0.07683,14.914423999999826,Controlled,6.0,3.17,Low,Not Rated,2016.2,0.07774284,33.4,579.2,23.7,636.3000000000001,49.46776741817594
238,SOAD15498,Flumevale,Yes,Hydroelectric,Gravity,18.713,0.063,4000.0,1989.0,2006.0,0.01379,210.39991,Uncontrolled,3.0,12.58,Low,Satisfactory,2023.0,0.091716334,20.5,427.3,92.1,539.9,49.51764884740114
315,SOAD14129,Flumevale,No,Hydroelectric,Concrete,10.655,0.106,4500.199999999983,1948.0,2009.0,0.00788,214.12851599999976,Uncontrolled,3.0,9.86,Low,Satisfactory,2023.0,0.10305702,12.7,381.6,87.7,482.0,49.67348335683346
2218,SOAD17228,Flumevale,Yes,Recreation,Earth,3.418,0.483,13483.800000000016,1889.0,1973.0,0.5811499999999999,50.60251,Missing,6.0,76.94,Low,Not Rated,2018.0,0.073924795,562.4,101.3,8.3,671.9999999999999,49.67746210098266
3165,SOAD07516,Flumevale,Yes,Hydroelectric,Concrete,65.77,0.194,1098104.0,1965.0,2004.0,2.16503,32958.21375,Controlled,1.0,80.48,High,Satisfactory,2023.0,0.1186478,129.7,227.5,61.5,418.7,49.67783339768648
461,SOAD17545,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Gravity,10.983,0.125,20778.0,1960.0,1999.0,0.52993,10.65316,Uncontrolled,5.0,11.7,Low,Fair,2018.0,0.054669853,479.4,396.7,33.16,909.26,49.70911081142724
376,SOAD10372,Flumevale,Yes,Other,Earth,14.511,0.107,26300.0,1948.0,2002.0,0.02364,0.0,Missing,1.0,3.5859999999999985,Significant,Satisfactory,2017.0,0.12438536,39.0,307.2,53.66,399.86,49.73672881126404
277,SOAD15115,Flumevale,Yes,Irrigation,Earth,2.888,0.667,54784.0,1888.0,1995.0,0.24428,0.0,Missing,6.0,7.92,Low,Fair,2019.0,0.07888331,203.2,422.1,5.9,631.1999999999999,49.7911469399929
85,SOAD01826,Flumevale,Yes,Water Supply,Earth,11.195,0.072,0.0,1969.0,2007.0,0.00788,7.98987,Uncontrolled,6.0,3.07,Low,Fair,2019.0,0.07557292,5.9,621.6,32.0,659.5,49.84034260362387
874,SOAD13817,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.363,0.167,15276.0,1941.0,1996.0,0.1379,0.0,Missing,6.0,3.25,Low,Satisfactory,2020.0,0.07779498,21.7,600.4,18.64,640.74,49.84635326340795
2770,SOAD02830,Flumevale,Yes,Hydroelectric,Rockfill,3.68,0.05,8554.0,1903.0,1992.0,1.98182,109.19489,Uncontrolled,3.0,26.58,Low,Satisfactory,2023.0,0.09557509,347.3,116.7,57.6,521.6,49.85196526050568
2055,SOAD16088,Flumevale,Yes,Irrigation,Earth,7.725,0.976,25318.0,1904.0,1983.0,0.32505,0.0,Uncontrolled,6.0,7.8,Low,Not Rated,2017.6,0.08073934,128.7,473.5,15.8,618.0,49.89691315591335
425,SOAD10447,Flumevale,Yes,Recreation,Earth,6.613,0.117,4261.0,1963.0,2004.0,0.0,0.0,Uncontrolled,2.0,25.28,Significant,Not Rated,2020.6,0.1381965,15.9,339.5,5.8,361.2,49.91657513380051
337,SOAD00445,Flumevale,Yes,Fish and Wildlife Pond,Earth,9.105,0.111,24086.0,1940.0,1992.0,0.03349,13.31645,Missing,0.0,28.01,Low,Satisfactory,2014.0,0.09984143,17.0,457.4,26.38,500.78,49.998591707646845
876,SOAD16923,Flumevale,Yes,Irrigation,Earth,12.717,0.11,0.0,1961.0,1985.0,0.06107,15.97974,Uncontrolled,6.0,4.75,Low,Satisfactory,2016.0,0.075658016,6.8,619.2,35.0,661.0,50.00994851440191
2787,SOAD10462,Flumevale,Yes,Irrigation,Earth,7.536,0.553,75510.0,1881.0,1984.0,1.38294,0.0,Uncontrolled,2.0,30.68,Significant,Satisfactory,2021.0,0.1390786,275.8,54.4,29.5,359.7,50.02657320946455
2407,SOAD10467,Flumevale,Yes,Water Supply,Earth,7.246,1.967,354200.0,1962.0,1988.0,0.3506599999999999,8.522527999999738,Missing,0.5,15.08,Low,Satisfactory,2019.0,0.100301355,87.0,380.9,31.0,498.9,50.04034607112408
3063,SOAD17299,Flumevale,Yes,Water Supply,Earth,54.61,0.267,779733.0,1978.0,2009.0,1.60358,61.25567,Uncontrolled,1.0,50.86,High,Satisfactory,2022.0,0.11924151,292.1,63.0,64.7,419.8,50.05758728832007
1999,SOAD12458,Flumevale,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.437,0.125,2467.0,1907.0,1977.0,0.928658,143.81766,Uncontrolled,5.0,28.468,Significant,Not Rated,2019.0,0.073124915,463.7,192.2,28.9,684.8,50.07594203948975
491,SOAD16688,Flumevale,Yes,Debris Control,Earth,16.117,0.189,158000.0,1961.0,1999.0,0.02561,10.65316,Missing,1.0,0.0,High,Satisfactory,2017.0,0.11933901,17.5,360.8,41.33999999999999,419.64,50.07942283183336
1983,SOAD16498,Flumevale,Yes,Water Supply,Rockfill,6.359,0.063,5729.0,1988.0,1996.0,0.24231,0.0,Uncontrolled,1.0,8.01,High,Satisfactory,2022.0,0.12633593,11.7,321.1,64.0,396.8,50.13009853363037
229,SOAD15266,Flumevale,Yes,Flood Risk Reduction,Earth,11.354,0.158,18670.0,1963.0,2000.0,0.04137,0.0,Missing,3.0,13.9,Low,Not Rated,2016.2,0.098741464,26.9,465.7,15.22,507.82,50.1428904093802
532,SOAD10623,Flumevale,Yes,Water Supply,Earth,4.161,0.4,4000.0,1912.0,2010.0,0.28565,122.51134,Missing,0.5,8.93,Low,Satisfactory,2017.0,0.10031515,438.3,8.8,53.6,500.7000000000001,50.22779740691186
2557,SOAD16972,Flumevale,Yes,Water Supply,Earth,26.945,0.508,140000.0,1914.0,2006.0,0.55554,93.21515,Missing,1.0,2.38,High,Satisfactory,2017.0,0.12053564,197.9,180.0,39.2,417.1,50.27541624009609
1111,SOAD14725,Flumevale,Yes,Water Supply,Earth,13.8,0.157,80445.0,1968.0,2004.0,0.10835,0.0,Missing,1.0,4.18,High,Satisfactory,2017.0,0.12298653,10.4,340.1,58.3,408.8,50.27689458727837
2590,SOAD00572,Flumevale,Yes,Irrigation,Earth,16.799,0.36,0.0,1908.0,2001.0,0.33293,7.98987,Uncontrolled,1.0,0.0,High,Satisfactory,2022.0,0.12020814,223.8,175.7,19.0,418.5,50.30710522457957
969,SOAD02135,Flumevale,No,Other,Earth,5.405,0.4,0.0,1959.0,1988.0,0.0736780000000001,1100.4714279999998,Missing,0.0,6.37,Low,Not Available,2017.8,0.11510102,8.2,425.1,3.82,437.12,50.31295657634736
3139,SOAD05646,Flumevale,Yes,Tailings,Earth,18.387,2.3,26579.0,1962.0,1979.0,0.1702080000000001,49.004536000000144,Missing,1.0,24.28,Significant,Not Available,2020.6,0.12750626,45.1,314.3,36.1,395.5,50.42872428894043
521,SOAD10233,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,2.911,0.141,8816.799999999988,1901.0,2000.0,0.06107,0.0,Missing,0.0,27.98,Low,Satisfactory,2021.0,0.099873036,36.1,456.3,12.8,505.2000000000001,50.455857861042034
800,SOAD12724,Flumevale,Yes,Flood Risk Reduction,Earth,16.856,0.367,100400.0,1961.0,1999.0,0.05122,34.62277,Uncontrolled,2.0,10.97,Significant,Not Available,2021.2,0.13367331,21.2,334.7,22.3,378.2,50.55524594783783
2638,SOAD02435,Flumevale,Yes,Hydroelectric,Earth,5.244,0.206,6000.0,1850.0,1997.0,0.7407199999999999,4.793922000000066,Missing,1.0,40.31,High,Satisfactory,2023.0,0.11417694,212.1,161.9,69.0,443.0,50.58038284629584
2268,SOAD19343,Flumevale,Yes,Irrigation,Earth,10.446,0.443,27158.60000000001,1902.0,1994.0,0.34672,0.0,Uncontrolled,6.0,13.39,Low,Not Rated,2018.2,0.079522096,336.4,280.9,20.0,637.3,50.67943153902888
2221,SOAD09017,Flumevale,Yes,Water Supply,Earth,24.598,0.133,17837.0,1939.0,2001.0,0.23837,7.98987,Uncontrolled,1.0,11.78,High,Satisfactory,2022.0,0.12337825,42.5,360.0,8.5,411.0,50.70845952630043
1815,SOAD11758,Flumevale,Yes,Water Supply,Earth,11.746,0.234,81111.0,1906.0,2005.0,0.15169,45.27593,Uncontrolled,1.0,14.71,High,Satisfactory,2022.0,0.1227803,46.1,357.7,9.7,413.5,50.76965432986617
1958,SOAD00681,Flumevale,Yes,Irrigation,Earth,9.469,0.333,32066.0,1901.0,1988.0,0.19897,42.61264,Uncontrolled,2.0,10.86,Significant,Fair,2021.0,0.14300771,19.1,330.2,6.0,355.3,50.810639567673206
2036,SOAD05847,Flumevale,Yes,Recreation,Earth,4.23,0.133,7243.0,1930.0,2005.0,0.42749,0.0,Uncontrolled,6.0,11.78,Low,Not Rated,2016.6,0.07506805,308.3,362.2,6.5,677.0,50.82106926292181
1622,SOAD09958,Flumevale,Yes,Other,Earth,6.49,0.342,8647.0,1916.0,2003.0,0.28368,0.0,Missing,1.0,31.44,High,Satisfactory,2017.0,0.12208139,248.9,141.9,26.06,416.86,50.890848866254096
114,SOAD19994,Flumevale,Yes,Irrigation,Earth,10.12,0.092,0.0,1990.0,1998.0,0.01576,0.0,Uncontrolled,6.0,1.58,Low,Satisfactory,2019.0,0.079828165,45.1,576.7,16.9,638.7,50.98624928668142
2176,SOAD13305,Flumevale,Yes,Irrigation,Earth,9.592,0.085,15603.0,1953.0,2007.0,0.29156,15.97974,Uncontrolled,1.0,13.76,High,Fair,2022.0,0.1201991,230.4,182.5,11.7,424.6,51.036537513136864
907,SOAD15582,Flumevale,Yes,Irrigation,Earth,5.006,0.167,2888.999999999971,1910.0,2000.0,0.01773,0.0,Missing,0.0,1.59,Low,Not Rated,2016.8,0.09131604,20.1,527.9,11.0,559.0,51.04566461592913
274,SOAD07666,Flumevale,Yes,Water Supply,Earth,11.536,0.24,47074.79999999999,1974.0,1998.0,0.02364,0.0,Uncontrolled,6.0,4.7,Low,Not Rated,2013.6,0.07635346,22.4,639.8,6.6,668.8,51.06519441604614
935,SOAD20030,Flumevale,Yes,Water Supply,Earth,6.955,0.331,18247.99999999997,1882.0,2013.0,0.06895,0.0,Uncontrolled,2.0,0.0,Significant,Fair,2022.0,0.13809045,46.0,297.2,26.8,370.0,51.09346523880959
1959,SOAD06837,Flumevale,Yes,Water Supply,Earth,7.78,0.133,11430.0,1953.0,1986.0,0.62252,47.93922,Missing,0.5,12.483999999999998,Low,Satisfactory,2017.0,0.10054951,477.5,14.3,16.8,508.6,51.1394816055894
1325,SOAD19923,Flumevale,Yes,Recreation,Concrete,8.736,0.09,43997.20000000001,2012.0,2012.0,0.0,55.92909,Uncontrolled,1.0,15.83,High,Not Rated,2020.0,0.12725945,17.6,376.4,7.9,401.9,51.145572219789024
580,SOAD12185,Flumevale,Yes,Flood Risk Reduction,Earth,29.546,0.133,46960.0,1876.0,1987.0,0.03152,2.66329,Missing,1.0,0.8,High,Satisfactory,2017.0,0.116091184,13.2,396.2,31.74,441.14,51.21246505007148
342,SOAD14047,Flumevale,Yes,Irrigation,Earth,17.689,0.153,69564.99999999997,1917.0,1996.0,0.02561,0.0,Uncontrolled,1.0,0.0,High,Unsatisfactory,2023.0,0.119168684,45.8,341.5,42.5,429.8,51.21870033442974
708,SOAD16642,Flumevale,Yes,Flood Risk Reduction,Earth,8.783,0.201,19326.0,1959.0,2003.0,0.06698,0.0,Uncontrolled,3.0,4.88,Low,Fair,2018.0,0.09660203,15.5,484.1,30.66,530.26,51.22419247999788
2876,SOAD20416,Flumevale,Yes,Irrigation,Earth,9.404,0.183,15500.0,1892.0,2000.0,1.77891,29.29619,Missing,2.0,9.56,Significant,Satisfactory,2021.0,0.13854331,228.8,98.4,42.6,369.80000000000007,51.233315217494976
2967,SOAD06201,Flumevale,Yes,Recreation,Earth,8.036,0.446,26166.0,1953.0,1956.0,2.81907,37.28606,Uncontrolled,6.0,84.02,Low,Unsatisfactory,2019.0,0.07726397,498.4,157.4,7.6,663.4,51.256920121610165
1615,SOAD12106,Flumevale,Yes,Recreation,Earth,14.987,0.177,31199.0,1964.0,2009.0,0.15366,396.83021,Missing,2.0,11.12,Significant,Satisfactory,2021.0,0.13921161,28.8,336.0,3.7,368.5,51.29947827011347
1504,SOAD10950,Flumevale,Yes,Water Supply,Earth,11.517,0.2,2000.0,1905.0,2003.0,0.20488,10.65316,Missing,1.0,0.16,High,Satisfactory,2017.0,0.119178005,23.5,383.6,23.8,430.9,51.35380216613412
1810,SOAD10134,Flumevale,Yes,Hydroelectric,Earth,19.948,0.133,14913.399999999994,1908.0,2003.0,0.1379,85.75793799999974,Uncontrolled,3.0,6.4,Low,Satisfactory,2023.0,0.096187465,6.3,437.1,90.5,533.9000000000001,51.35448750630022
2767,SOAD10600,Flumevale,Yes,Water Supply,Earth,6.677,0.237,23500.0,1954.0,2004.0,2.77376,247.68597,Missing,0.5,3.998000000000001,Low,Satisfactory,2017.0,0.099187516,451.3,5.5,61.6,518.4,51.41880812644958
2214,SOAD12876,Flumevale,Yes,Flood Risk Reduction,Earth,10.542,0.611,32360.800000000017,1965.0,1998.0,0.41961,15.97974,Uncontrolled,3.0,3.15,Significant,Satisfactory,2022.0,0.102516636,165.2,307.9,29.06,502.16,51.47975406050682
203,SOAD02339,Flumevale,Yes,Water Supply,Earth,13.988,0.218,713.0,1982.0,2003.0,0.02561,0.0,Uncontrolled,1.0,1.66,High,Satisfactory,2022.0,0.12034192,33.6,332.8,61.8,428.2000000000001,51.53040987104179
2433,SOAD10239,Flumevale,Yes,Water Supply,Earth,14.508,0.123,0.0,1926.0,2007.0,0.3742999999999999,2.66329,Missing,0.5,7.33,Low,Satisfactory,2017.0,0.110041395,394.6,18.7,55.3,468.6,51.56539761722088
228,SOAD14465,Flumevale,Yes,Debris Control,Gravity,10.186,0.121,20111.0,1960.0,2000.0,0.20882,2.66329,Missing,5.0,0.0,Low,Not Rated,2017.6,0.05466376,24.0,900.7,18.96,943.66,51.58400255836546
1406,SOAD14546,Flumevale,Yes,Water Supply,Earth,15.75,0.215,88000.0,1955.0,1995.0,0.11229,2.66329,Missing,1.0,7.71,High,Satisfactory,2017.0,0.12489507,15.9,360.5,36.8,413.2,51.60664435923099
1428,SOAD09474,Flumevale,Yes,Recreation,Earth,12.091,0.3,51000.0,1911.0,1983.0,0.10047,7.98987,Uncontrolled,1.0,8.29,High,Unsatisfactory,2022.0,0.12747315,42.2,356.3,6.4,404.9,51.613876703381536
2648,SOAD03961,Flumevale,Yes,Irrigation,Earth,9.23,0.35,33791.0,1917.0,2018.0,0.82346,7.98987,Uncontrolled,6.0,12.53,Low,Satisfactory,2018.0,0.0858752,428.6,142.3,30.5,601.4000000000001,51.64534422457219
1109,SOAD04798,Flumevale,Yes,Water Supply,Earth,22.999,0.117,30000.0,1966.0,2012.0,0.10638,2.66329,Missing,0.5,14.11,Low,Satisfactory,2017.0,0.103747375,21.4,434.0,42.6,498.0,51.66619290411472
2544,SOAD11222,Flumevale,Yes,Irrigation,Earth,12.648,1.207,0.0,1892.0,1989.0,0.39794,0.0,Uncontrolled,6.0,12.55,Low,Not Rated,2017.4,0.083637714,301.1,277.9,39.8,618.8,51.75501766204834
1247,SOAD10961,Flumevale,Yes,Water Supply,Earth,2.707,0.225,23472.4,1909.0,2000.0,0.14972,0.0,Missing,6.0,1.56,Low,Not Rated,2013.8,0.07965693,6.1,591.7,52.0,649.8000000000001,51.76107231974602
1455,SOAD12308,Flumevale,Yes,Recreation,Earth,12.997,0.127,24600.0,1960.0,1996.0,0.13987,34.62277,Uncontrolled,1.0,9.17,High,Satisfactory,2022.0,0.12664354,35.4,368.8,4.7,408.9,51.78454288244247
2556,SOAD15749,Flumevale,Yes,Irrigation,Earth,7.018,0.729,53350.0,1959.0,1995.0,1.05592,7.98987,Missing,2.0,35.33,Significant,Fair,2021.0,0.13677523,98.4,234.8,45.5,378.7000000000001,51.79677785933019
600,SOAD14062,Flumevale,Yes,Irrigation,Earth,9.961,0.157,13362.0,1926.0,2002.0,0.05122,7.98987,Uncontrolled,2.0,7.77,Significant,Fair,2021.0,0.1401751,15.1,327.9,26.8,369.8,51.83675351142883
2429,SOAD12039,Flumevale,Yes,Water Supply,Earth,11.258,0.108,17328.0,1938.0,2007.0,0.35263,10.65316,Missing,0.5,10.338,Low,Satisfactory,2017.0,0.10251848,444.3,7.7,54.1,506.1,51.8846009798348
359,SOAD18341,Flumevale,Yes,Flood Risk Reduction,Earth,10.345,0.211,19630.0,1959.0,1983.0,0.04925,0.0,Uncontrolled,3.0,7.88,Low,Not Rated,2017.8,0.09972796,28.2,469.1,23.44,520.74,51.93233707845212
2071,SOAD15147,Flumevale,Yes,Irrigation,Earth,6.209,0.031,0.0,1891.0,2004.0,0.3349,7.98987,Uncontrolled,6.0,18.12,Low,Fair,2019.0,0.081596896,517.9,101.3,17.5,636.6999999999999,51.952743716537945
636,SOAD02060,Flumevale,Yes,Irrigation,Earth,3.397,0.2,13830.0,1902.0,1987.0,0.13987,0.0,Missing,6.0,4.73,Low,Fair,2003.0,0.07867838,32.7,610.2,17.5,660.4000000000001,51.95920015275479
2856,SOAD12144,Flumevale,Yes,Irrigation,Earth,10.709,1.095,31547.79999999999,1905.0,1973.0,2.03895,7.98987,Missing,6.0,69.85,Low,Not Rated,2019.0,0.07469333,513.7,143.6,39.9,697.2,52.07618941962719
107,SOAD09813,Flumevale,Yes,Flood Risk Reduction,Earth,12.88,0.179,17400.0,1959.0,1997.0,0.02561,0.0,Uncontrolled,3.0,8.19,Low,Satisfactory,2020.0,0.09802111,28.7,436.8,65.86,531.36,52.08449827551842
650,SOAD18990,Flumevale,Yes,Flood Risk Reduction,Earth,7.463,0.32,12813.0,1998.0,2007.0,0.05122,7.98987,Uncontrolled,3.0,0.0,Significant,Satisfactory,2018.0,0.11137981,17.4,422.9,27.8,468.1,52.13688891008496
2288,SOAD02360,Flumevale,Yes,Recreation,Earth,13.642,0.089,39248.0,1978.0,1991.0,0.27383,42.61264,Uncontrolled,6.0,39.28,Low,Satisfactory,2020.0,0.07210081,489.0,226.6,8.4,724.0,52.200986951589584
422,SOAD02487,Flumevale,Yes,Irrigation,Earth,4.24,0.267,650.0,1882.0,1993.0,0.0925899999999999,37.28606,Uncontrolled,6.0,0.0,Low,Not Rated,2017.6,0.080667906,8.1,604.3,34.8,647.1999999999999,52.208268445730205
2127,SOAD04997,Flumevale,Yes,Water Supply,Earth,19.898,0.21,70000.0,1923.0,1993.0,0.2561,7.98987,Missing,1.0,13.52,High,Fair,2012.0,0.12219613,132.9,241.2,53.4,427.5,52.23884576931596
1474,SOAD07848,Flumevale,Yes,Water Supply,Earth,24.383,0.108,65000.0,1999.0,2001.0,0.08471,5.32658,Missing,1.0,3.96,High,Satisfactory,2017.0,0.13317354,37.3,305.9,49.2,392.4,52.2572971880436
594,SOAD12950,Flumevale,Yes,Other,Earth,5.263,1.097,33339.0,1934.0,1998.0,0.10441,45.27593,Missing,1.0,0.63,High,Satisfactory,2017.0,0.119163446,18.8,388.5,31.66,438.96,52.30798631250858
1539,SOAD12878,Flumevale,Yes,Water Supply,Earth,10.581,0.14,135000.0,1999.0,2001.0,0.0788,0.0,Missing,1.0,8.91,High,Satisfactory,2017.0,0.1313491,18.9,327.7,51.7,398.3,52.316347192227845
2479,SOAD02363,Flumevale,Yes,Flood Risk Reduction,Earth,5.046,2.274,100000.0,1999.0,2007.0,0.80967,29.29619,Missing,1.0,0.0,High,Satisfactory,2017.0,0.121223554,291.4,113.1,27.2,431.7,52.3322082683444
830,SOAD12457,Flumevale,Yes,Flood Risk Reduction,Earth,14.308,0.275,37847.0,1958.0,2005.0,0.06698,0.0,Uncontrolled,3.0,9.88,Low,Not Rated,2017.4,0.100555316,37.9,458.7,24.62,521.2199999999999,52.411441604197016
1562,SOAD18372,Flumevale,Yes,Fish and Wildlife Pond,Earth,4.998,1.616,28495.0,1906.0,1998.0,0.28959,0.0,Uncontrolled,6.0,9.43,Low,Satisfactory,2021.0,0.07872661,476.8,159.1,30.4,666.3,52.45554159656167
2807,SOAD13341,Flumevale,Yes,Irrigation,Earth,10.829,0.933,22073.0,1905.0,1983.0,1.36718,7.98987,Uncontrolled,2.0,1.66,Significant,Satisfactory,2021.0,0.13793023,51.6,303.3,25.7,380.6,52.49624527394772
2122,SOAD18408,Flumevale,Yes,Irrigation,Earth,37.687,0.0,0.0,1900.0,2007.0,0.1753299999999999,0.0,Missing,0.0,17.92,Low,Not Rated,2016.2,0.10628733,34.2,438.7,21.8,494.7,52.5803423434496
1895,SOAD16047,Flumevale,Yes,Other,Earth,32.962,0.11,80000.0,1950.0,1992.0,0.12805,844.795588,Missing,1.0,3.78,High,Satisfactory,2017.0,0.12367055,13.5,382.4,29.5,425.4,52.609451204538345
658,SOAD09129,Flumevale,Yes,Flood Risk Reduction,Earth,6.154,0.853,18701.4,2005.0,1998.0,0.05713,0.0,Uncontrolled,3.0,0.0,Significant,Satisfactory,2019.0,0.11144448,39.8,404.3,28.14,472.24,52.6285415738821
3005,SOAD20593,Flumevale,Yes,Flood Risk Reduction,Earth,18.896,1.0,99468.0,1979.0,1999.0,2.35809,450.09601,Missing,3.0,7.67,High,Satisfactory,2022.0,0.09809816,64.3,424.2,48.13999999999999,536.64,52.64339595794677
1733,SOAD05517,Flumevale,Yes,Flood Risk Reduction,Earth,17.796,1.392,423125.0,2008.0,2001.0,0.20291,37.28606,Missing,1.0,0.66,High,Satisfactory,2017.0,0.12037159,5.6,404.5,28.26,438.36,52.76608912914992
2338,SOAD13415,Flumevale,Yes,Water Supply,Earth,62.17,0.322,1377500.0,2012.0,2001.0,0.13396,0.0,Missing,1.0,0.8,High,Satisfactory,2017.0,0.12430964,35.7,365.5,23.5,424.7,52.79430268630385
689,SOAD19281,Flumevale,Yes,Flood Risk Reduction,Earth,12.969,0.123,41258.0,1957.0,1997.0,0.04137,0.0,Uncontrolled,3.0,0.0,Significant,Satisfactory,2021.0,0.104432195,42.0,432.5,31.08,505.58,52.79882936298847
2188,SOAD01711,Flumevale,Yes,Irrigation,Earth,12.315,0.2,23360.0,1899.0,2004.0,0.34672,0.0,Uncontrolled,1.0,13.5,High,Fair,2021.0,0.119373515,198.7,231.5,12.1,442.3,52.79890579432249
1394,SOAD13284,Flumevale,Yes,Irrigation,Earth,4.458,1.088,51085.0,1910.0,1998.0,0.14381,0.0,Uncontrolled,1.0,0.0,High,Satisfactory,2022.0,0.11882429,12.4,405.5,27.9,445.8,52.97186770141125
