ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
SOAD18729,Navaldia,No,Missing,Earth,8.259,0.257,23694.0,1964.0,1996.0,0.13199,0.0,Missing,0.0,35.187999999999995,Low,Not Rated,2014.0,0.0881539,15.8,14.1,17.959999999999997,47.86,4.219045592546463
SOAD00266,Navaldia,No,Irrigation,Earth,2.683,1.678,44587.4,1949.0,2005.0,0.0,0.0,Missing,0.0,8.376000000000001,Low,Not Rated,2014.0,0.0833828,20.1,15.4,34.7,70.2,5.853472575545311
SOAD00731,Navaldia,Yes,Recreation,Earth,14.415,0.203,23760.800000000017,1967.0,2009.0,0.16154,10.65316,Missing,5.0,20.408,Low,Satisfactory,2014.6,0.047043324,18.4,12.8,8.7,39.9,1.8770286083221435
SOAD03781,Navaldia,Yes,Flood Risk Reduction,Earth,17.49,0.34,90400.0,1967.0,2007.0,0.03546,5.32658,Missing,5.0,31.074,Low,Not Rated,2014.0,0.07449418,31.4,22.4,16.26,70.06,5.219062465429306
SOAD04875,Navaldia,No,Recreation,Earth,7.209,0.183,15004.399999999994,1979.0,1996.0,0.20094,0.0,Missing,0.0,16.83,Low,Not Rated,2014.0,0.081722096,11.8,21.4,7.9,41.1,3.3587781295180323
SOAD06069,Navaldia,No,Recreation,Earth,6.661,0.217,21804.399999999965,1966.0,1996.0,0.14381,0.0,Missing,0.0,17.982,Low,Not Rated,2014.0,0.08068292,41.1,16.0,7.5,64.6,5.212116530537605
SOAD07672,Navaldia,No,Water Supply,Earth,8.98,0.264,15186.600000000006,1979.0,1999.0,0.0,0.0,Missing,0.0,13.806,Low,Not Rated,2014.0,0.095414944,25.2,6.9,50.5,82.6,7.881274373829364
SOAD10619,Navaldia,No,Recreation,Earth,12.315,0.1,30236.79999999999,1960.0,1996.0,0.14381,0.0,Missing,0.0,14.832,Low,Not Rated,2014.0,0.08315578,41.4,8.6,4.1,54.1,4.4987277537584305
SOAD11392,Navaldia,No,Recreation,Earth,7.062,0.304,28046.0,1960.0,1996.0,0.20488,0.0,Missing,0.0,11.11,Low,Not Rated,2014.0,0.083202586,15.4,9.6,7.2,32.2,2.6791232556104663
SOAD16283,Navaldia,Yes,Water Supply,Earth,3.575,1.167,24382.399999999998,1955.0,2004.0,0.14775,0.0,Missing,5.0,10.834,Low,Not Rated,2014.0,0.051783696,5.5,14.1,39.2,58.8,3.0448813140392303
SOAD00648,Navaldia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.335,0.333,70807.4,1930.0,2007.0,0.09653,0.0,Missing,5.0,25.62,Low,Not Rated,2014.0,0.067731135,29.1,7.2,28.0,64.30000000000001,4.355111954361201
SOAD02347,Navaldia,Yes,Flood Risk Reduction,Earth,10.398,0.583,65440.0,1963.0,2005.0,0.10638,5.32658,Uncontrolled,5.0,1.671999999999997,High,Fair,2021.0,0.085303895,32.0,835.3,32.18,899.4799999999999,76.72914763242005
SOAD06977,Navaldia,Yes,Flood Risk Reduction,Earth,10.234,0.406,38160.0,1963.0,2006.0,0.08274,2.66329,Missing,5.0,42.3,Low,Not Rated,2014.0,0.058064893,37.6,7.9,29.08,74.58,4.330479711592197
SOAD08397,Navaldia,Yes,Flood Risk Reduction,Earth,9.014,0.323,51200.0,1981.0,2007.0,0.0,0.0,Missing,5.0,19.514,Low,Not Rated,2014.0,0.060510814,11.7,18.0,22.36,52.06,3.150192986726761
SOAD08656,Navaldia,Yes,Irrigation,Earth,2.453,0.067,101288.0,1973.0,2005.0,0.65404,0.0,Missing,5.0,52.17,Low,Not Rated,2014.0,0.076549895,531.0,9.1,2.8,542.9,41.55893805399537
SOAD11857,Navaldia,No,Missing,Earth,7.05,0.31,13561.0,1995.0,2003.0,0.30929,7.98987,Uncontrolled,2.0,16.977999999999998,Significant,Not Rated,2014.0,0.12841047,322.2,58.3,7.479999999999997,387.98,49.82069549530745
SOAD12110,Navaldia,No,Water Supply,Earth,8.877,0.433,22771.800000000017,1960.0,2002.0,0.16351,0.0,Missing,0.0,31.756,Low,Not Rated,2014.0,0.0943912,23.9,15.5,22.4,61.8,5.8333759725093834
SOAD12115,Navaldia,No,Missing,Earth,8.185,0.2,15800.600000000006,2018.0,2001.0,0.1753299999999999,22.904293999999936,Uncontrolled,3.0,13.86,Significant,Not Rated,2018.0,0.115498155,18.0,48.4,6.100000000000001,72.5,8.373616263270378
SOAD15511,Navaldia,Yes,Flood Risk Reduction,Earth,6.575,0.533,41600.0,1998.0,2010.0,0.0,31.95948,Uncontrolled,5.0,16.426000000000002,Significant,Fair,2022.0,0.100151524,12.7,365.3,29.72,407.72,40.833779343962675
SOAD19318,Navaldia,No,Missing,Earth,7.365,0.3,17038.399999999994,1970.0,1996.0,0.0,0.0,Missing,0.0,33.546,Low,Not Rated,2014.0,0.0935093,12.2,14.1,20.84,47.14,4.408028474748135
SOAD20575,Navaldia,No,Water Supply,Earth,6.555,0.267,18906.79999999999,1957.0,2001.0,0.22458,0.0,Missing,0.0,20.526,Low,Not Rated,2014.0,0.08421401,7.5,22.5,53.4,83.4,7.023448379337788
SOAD02139,Navaldia,No,Water Supply,Earth,5.106,0.255,17943.600000000006,1968.0,2001.0,0.15563,0.0,Missing,0.0,19.708,Low,Not Rated,2014.0,0.08584692,42.9,7.8,36.8,87.5,7.51160578802228
SOAD03334,Navaldia,No,Missing,Earth,5.526,0.233,12889.600000000006,1974.0,2002.0,0.22852,0.0,Missing,0.0,38.044,Low,Not Rated,2014.0,0.0975377,7.1,18.3,21.66,47.06,4.5901239907741544
SOAD05932,Navaldia,Yes,Flood Risk Reduction,Earth,6.578,0.417,66323.40000000002,1938.0,1993.0,0.0,21.30632,Uncontrolled,6.0,9.83,Low,Not Rated,2014.0,0.056791432,12.4,344.4,29.66,386.4599999999999,21.947616888731712
SOAD07541,Navaldia,No,Water Supply,Earth,5.287,1.067,16576.400000000023,1974.0,2000.0,0.1753299999999999,0.0,Missing,0.0,21.464,Low,Not Rated,2014.0,0.07896391,25.4,6.5,71.5,103.4,8.164868606626987
SOAD09120,Navaldia,No,Missing,Earth,7.202,0.33,2763.0,1965.0,1996.0,0.22064,18.64303,Missing,0.0,29.368,Low,Not Rated,2014.0,0.08712103,6.7,10.1,14.28,31.08,2.7077216801047324
SOAD00098,Navaldia,Yes,Flood Risk Reduction,Earth,13.24,0.358,50167.0,1959.0,2006.0,0.05713,5.32658,Missing,5.0,24.894,Low,Not Rated,2014.0,0.061587777,33.1,12.9,16.4,62.4,3.8430772840976712
SOAD03547,Navaldia,No,Water Supply,Earth,4.706,0.208,21481.20000000001,1960.0,2002.0,0.1871499999999999,0.0,Missing,0.0,37.828,Low,Not Rated,2014.0,0.10754168,16.2,7.2,26.1,49.5,5.3233131766319275
SOAD04089,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.565,0.467,15119.79999999996,1969.0,2000.0,0.31323,0.0,Missing,1.0,47.586,Low,Not Rated,2014.0,0.08562686,262.4,10.4,33.16,305.9599999999999,26.19839498609304
SOAD15486,Navaldia,Yes,Grade Stabilization,Earth,21.186,0.237,141945.4,1975.0,2009.0,0.08274,5.32658,Missing,1.0,5.517999999999999,High,Fair,2019.8,0.10723204,14.0,807.8,9.440000000000005,831.24,89.13556230694056
SOAD18301,Navaldia,No,Missing,Earth,5.0,0.4,22117.400000000023,1974.0,1996.0,0.16548,0.0,Missing,0.0,27.642,Low,Not Rated,2014.0,0.089960225,6.4,18.8,22.7,47.900000000000006,4.3090947739779955
SOAD09599,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.599,0.233,11346.00000000003,1958.0,2006.0,0.16351,0.0,Missing,0.0,14.628,Low,Not Rated,2014.0,0.10542601,46.0,22.0,31.42,99.42,10.48145425915718
SOAD09677,Navaldia,Yes,Flood Risk Reduction,Earth,6.499,0.437,71333.00000000003,1930.0,2003.0,0.20882,2.66329,Uncontrolled,5.0,1.67,High,Fair,2020.0,0.08645637,42.5,914.1,25.36,981.96,84.89670035898686
SOAD11763,Navaldia,Yes,Irrigation,Earth,8.068,0.2,86048.40000000001,1972.0,2009.0,0.10244,21.30632,Missing,1.0,1.4379999999999988,High,Poor,2019.4,0.12349178,44.8,823.6,8.3,876.6999999999999,108.26524262279271
SOAD11969,Navaldia,No,Recreation,Earth,8.0,0.406,67000.0,1964.0,2002.0,0.08077,2.66329,Missing,0.0,38.414,Low,Not Rated,2022.0,0.09050657,14.2,9.4,4.2,27.8,2.5160826057195664
SOAD12263,Navaldia,Yes,Recreation,Earth,3.151,0.14,154340.0,1928.0,2004.0,0.68162,13.31645,Missing,1.0,12.608,High,Fair,2018.0,0.10534688,602.3,512.2,5.1,1119.6,117.94636780321598
SOAD13300,Navaldia,No,Recreation,Earth,8.483,0.113,37495.4,1965.0,1995.0,0.12017,37.28606,Uncontrolled,4.0,10.3,Significant,Not Rated,2016.0,0.086890645,39.0,355.5,3.1,397.6,34.547720581293106
SOAD14826,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.034,0.15,12409.399999999994,1977.0,1996.0,0.16942,0.0,Missing,0.0,48.294,Low,Not Rated,2014.0,0.078164086,38.0,12.6,27.38,77.98,6.095235406458378
SOAD16120,Navaldia,Yes,Water Supply,Gravity,5.051,0.175,72360.19999999998,1955.0,1988.0,0.45507,0.0,Uncontrolled,6.0,24.844,Low,Not Rated,2014.0,0.064871095,205.4,7.5,32.0,244.9,15.886931195110083
SOAD17491,Navaldia,Yes,Flood Risk Reduction,Earth,12.994,0.187,73225.6,1985.0,2006.0,0.0788,5.32658,Missing,5.0,28.258,Low,Not Rated,2014.0,0.062336743,9.4,13.4,16.240000000000002,39.040000000000006,2.4336264419555667
SOAD18311,Navaldia,No,Irrigation,Other,3.432,0.083,6939.999999999971,1905.0,1982.0,0.40385,0.0,Uncontrolled,2.0,5.710000000000001,Significant,Not Rated,2014.0,0.12924479,670.6,398.6,32.0,1101.2,142.32436217665673
SOAD18845,Navaldia,Yes,Flood Risk Reduction,Earth,13.354,0.218,37390.0,1964.0,1986.0,0.0591,2.66329,Uncontrolled,2.0,9.29,Significant,Poor,2020.0,0.14443687,17.3,222.2,27.44,266.94,38.55597702205181
SOAD19777,Navaldia,No,Water Supply,Earth,8.452,0.867,13816.599999999977,1940.0,1999.0,0.15169,0.0,Missing,0.0,15.552,Low,Not Rated,2014.0,0.10342389,27.1,8.9,16.2,52.2,5.398727238178253
SOAD00184,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.712,0.5,18842.0,1977.0,1986.0,0.22458,0.0,Uncontrolled,5.0,3.14,Significant,Not Rated,2014.0,0.07728064,21.6,242.2,24.96,288.76,22.315557780265806
SOAD02631,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.328,0.233,15651.400000000023,1952.0,1960.0,0.1871499999999999,0.0,Missing,0.0,48.462,Low,Not Rated,2014.0,0.07440638,19.2,15.7,28.24,63.14,4.6980187050998214
SOAD13086,Navaldia,Yes,Recreation,Earth,9.06,0.308,28813.400000000023,1978.0,2007.0,0.16745,2.66329,Missing,5.0,20.528,Low,Not Rated,2014.0,0.047395233,38.2,12.5,3.7,54.400000000000006,2.5783006787300113
SOAD13976,Navaldia,Yes,Fish and Wildlife Pond,Earth,2.757,0.773,20157.0,1957.0,1984.0,0.38612,0.0,Controlled,5.0,32.524,Low,Poor,2016.0,0.07121515,615.5,14.2,39.02,668.72,47.62299694061279
SOAD18339,Navaldia,No,Water Supply,Earth,7.541,0.247,16718.399999999994,1965.0,2001.0,0.17336,0.0,Missing,0.0,18.324,Low,Not Rated,2014.0,0.07565597,44.0,10.3,48.1,102.4,7.747171020507813
SOAD20391,Navaldia,Yes,Irrigation,Earth,3.253,1.25,98113.6,1950.0,2005.0,0.0,0.0,Missing,1.0,31.302,Low,Not Rated,2014.0,0.09426854,37.2,12.2,46.3,95.7,9.021499092131853
SOAD04169,Navaldia,No,Recreation,Earth,7.031,0.293,24450.0,1961.0,2006.0,0.2167,3859.10721,Uncontrolled,1.0,5.273999999999999,Low,Not Rated,2014.0,0.08401918,21.4,12.3,8.9,42.6,3.5792169257998467
SOAD05439,Navaldia,Yes,Recreation,Earth,14.583,0.233,89659.99999999999,1974.0,2009.0,0.1379,18.64303,Missing,1.0,8.158,High,Poor,2018.4,0.12847342,40.5,613.4,7.3,661.1999999999999,84.94662263989447
SOAD07925,Navaldia,Yes,Irrigation,Earth,2.424,1.867,75211.0,1946.0,2005.0,0.0,0.0,Missing,0.0,25.552,Low,Not Rated,2014.0,0.10620256,38.4,6.2,27.8,72.4,7.689065176248551
SOAD09911,Navaldia,No,Recreation,Earth,6.489,0.417,34272.0,1912.0,1941.0,0.0,0.0,Missing,0.0,19.77,Low,Not Rated,2014.0,0.085454576,12.2,20.8,8.1,41.1,3.512183061987162
SOAD10857,Navaldia,Yes,Irrigation,Earth,3.193,1.083,72476.4,1946.0,2005.0,0.0,0.0,Missing,0.0,34.69,Low,Not Rated,2014.0,0.09301883,40.5,12.4,11.7,64.6,6.009016406536102
SOAD00126,Navaldia,Yes,Recreation,Earth,9.487,0.273,23137.0,1959.0,2008.0,0.15957,26.6329,Uncontrolled,2.0,1.6159999999999997,High,Poor,2021.0,0.12059385,5.6,869.8,6.7,882.1,106.37583799138666
SOAD10144,Navaldia,Yes,Flood Risk Reduction,Earth,10.422,0.341,45640.0,1970.0,2005.0,0.09653,2.66329,Uncontrolled,5.0,22.424,Low,Not Rated,2014.0,0.076686956,16.8,10.8,30.16,57.760000000000005,4.429438577890396
SOAD19339,Navaldia,No,Water Supply,Earth,5.5,0.212,0.0,1946.0,1953.0,0.26201,0.0,Missing,0.0,4.84,Low,Not Rated,2014.0,0.09242644,478.8,705.0,47.9,1231.7,113.8416481308639
SOAD00369,Navaldia,Yes,Other,Earth,54.169,0.287,498482.2,1967.0,1992.0,0.22064,0.0,Missing,5.0,34.734,Low,Satisfactory,2016.6,0.048417646,27.5,5.1,6.74,39.34,1.9047502108663321
SOAD00470,Navaldia,No,Irrigation,Earth,6.9,0.033,37780.20000000001,1912.0,1983.0,0.0,0.0,Missing,0.0,25.998,Low,Not Rated,2014.0,0.09130986,14.9,13.3,25.1,53.3,4.866815556585789
SOAD02543,Navaldia,No,Water Supply,Earth,4.97,0.733,15241.0,1964.0,1996.0,0.197,0.0,Missing,0.0,16.238,Low,Not Rated,2014.0,0.09682797,11.4,7.3,43.2,61.900000000000006,5.9936512783169755
SOAD04437,Navaldia,Yes,Recreation,Earth,7.562,0.18,59041.40000000002,1910.0,1978.0,0.29156,2.66329,Uncontrolled,2.0,1.708000000000002,High,Not Rated,2023.0,0.11570435,436.0,720.2,9.3,1165.5,134.8534201271832
SOAD04453,Navaldia,Yes,Flood Risk Reduction,Earth,10.99,0.394,68668.0,1976.0,2007.0,0.05319,5.32658,Missing,5.0,19.514,Low,Not Rated,2014.0,0.0625419,15.5,9.2,21.44,46.14,2.8856833612918855
SOAD06272,Navaldia,No,Flood Risk Reduction,Earth,7.667,0.297,14998.0,1974.0,2000.0,0.10638,0.0,Missing,0.0,61.33399999999999,Low,Not Rated,2014.0,0.0858851,19.1,21.5,23.16,63.760000000000005,5.476033980250359
SOAD12024,Navaldia,No,Irrigation,Earth,13.894,0.367,23023.599999999977,1959.0,2005.0,0.20094,0.0,Missing,0.0,26.64,Low,Not Rated,2014.0,0.092231385,5.9,5.2,47.6,58.7,5.413982323557138
SOAD14544,Navaldia,No,Water Supply,Earth,8.47,0.8,14998.800000000016,1964.0,1994.0,0.10244,0.0,Missing,0.0,16.238,Low,Not Rated,2014.0,0.091222905,8.7,13.3,50.9,72.9,6.650149746984244
SOAD16976,Navaldia,No,Recreation,Earth,6.371,0.45,7800.0,1970.0,2002.0,0.06895,0.0,Missing,0.0,11.428,Low,Not Rated,2014.0,0.09468825,34.2,23.6,8.4,66.2,6.268362256884576
SOAD19144,Navaldia,Yes,Flood Risk Reduction,Earth,5.672,0.504,38543.0,1975.0,1990.0,0.11426,5.32658,Uncontrolled,5.0,16.28,Significant,Not Rated,2023.0,0.07689582,23.2,337.3,17.36,377.86,29.055853832662105
SOAD19901,Navaldia,No,Recreation,Earth,8.368,0.387,16048.200000000012,1977.0,1996.0,0.0,0.0,Missing,0.0,16.83,Low,Not Rated,2014.0,0.08464691,41.9,11.5,5.1,58.5,4.95184426009655
SOAD03901,Navaldia,No,Water Supply,Earth,7.399,0.253,16841.800000000017,1964.0,2000.0,0.1576,0.0,Missing,0.0,20.526,Low,Not Rated,2014.0,0.08276515,8.8,17.1,55.6,81.5,6.745359487831593
SOAD05078,Navaldia,Yes,Recreation,Earth,9.019,0.208,22370.0,1972.0,2001.0,0.0788,45.27593,Uncontrolled,5.0,0.0,High,Fair,2020.0,0.078117296,38.3,596.0,5.1,639.4,49.94819912612438
SOAD13221,Navaldia,No,Irrigation,Earth,5.702,0.5,16319.599999999977,1967.0,2005.0,0.0,0.0,Missing,0.0,12.238,Low,Not Rated,2014.0,0.08673652,23.6,20.8,44.6,89.0,7.719550512731075
SOAD17782,Navaldia,No,Flood Risk Reduction,Earth,11.727,0.433,60350.0,1963.0,2000.0,0.04334,5.32658,Missing,0.0,43.184,Low,Not Rated,2014.0,0.085153446,16.2,7.0,17.04,40.24,3.426574651002884
SOAD02278,Navaldia,Yes,Water Supply,Earth,13.116,0.207,12485.0,1883.0,2013.0,0.2364,15.97974,Missing,1.0,2.4860000000000007,High,Satisfactory,2014.8,0.097552516,44.6,630.1,30.7,705.4000000000001,68.81354448050261
SOAD03970,Navaldia,Yes,Recreation,Earth,8.166,0.25,31060.0,1945.0,1995.0,0.17139,5.32658,Uncontrolled,1.0,2.129999999999999,High,Poor,2019.6,0.12232085,20.7,800.3,3.2,824.2,100.81684718579055
SOAD04762,Navaldia,Yes,Recreation,Earth,12.061,0.25,0.0,1906.0,2012.0,0.18912,2.66329,Missing,2.0,46.878,Significant,Fair,2019.8,0.14671427,35.2,181.8,7.7,224.7,32.96669649481773
SOAD09667,Navaldia,Yes,Water Supply,Rockfill,5.051,0.034,0.0,1914.0,2001.0,0.0,0.0,Missing,5.0,11.534,Low,Not Rated,2019.0,0.045530796,32.9,14.5,9.5,56.9,2.5907022953033447
SOAD15017,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,12.617,0.567,10168.599999999977,1971.0,1988.0,0.0886499999999999,0.0,Missing,0.0,28.468,Low,Not Rated,2014.0,0.061038148,44.7,20.9,38.84,104.44,6.374824141412973
SOAD16685,Navaldia,Yes,Missing,Concrete,12.069,0.071,78200.0,1988.0,1997.0,0.10244,12.251134000000093,Uncontrolled,8.0,23.528,Low,Not Rated,2016.0,0.07375757,15.3,10.4,25.14,50.84,3.749834681451321
SOAD16727,Navaldia,Yes,Recreation,Earth,12.466,0.16,17216.199999999983,1889.0,1999.0,0.07289,2.66329,Uncontrolled,2.0,29.164,Significant,Fair,2019.6,0.13403718,39.0,40.4,5.0,84.4,11.312738138437272
SOAD04444,Navaldia,No,Missing,Earth,7.367,0.225,18200.0,1965.0,2002.0,0.14972,0.0,Missing,0.0,37.11,Low,Not Rated,2014.0,0.10423912,30.2,20.5,22.2,72.9,7.5990319266915325
SOAD04822,Navaldia,No,Water Supply,Earth,6.525,0.125,18542.399999999998,1960.0,2002.0,0.15563,0.0,Missing,0.0,20.848,Low,Not Rated,2014.0,0.08479886,26.0,11.8,27.4,65.19999999999999,5.528885513544082
SOAD05310,Navaldia,No,Missing,Earth,5.354,0.367,9500.800000000016,1968.0,1996.0,0.16942,0.0,Missing,0.0,35.678,Low,Not Rated,2014.0,0.09630096,45.4,8.3,27.520000000000003,81.22,7.821563937664032
SOAD18024,Navaldia,No,Recreation,Earth,7.435,0.353,24098.0,1973.0,2002.0,0.15169,0.0,Missing,0.0,16.558,Low,Not Rated,2014.0,0.07762736,6.8,12.9,7.7,27.4,2.126989686489105
SOAD19864,Navaldia,Yes,Flood Risk Reduction,Earth,8.019,0.29,30660.0,1964.0,2001.0,0.09653,2.66329,Uncontrolled,5.0,8.864,Low,Not Rated,2014.0,0.06904839,28.4,6.4,28.020000000000003,62.82,4.337619846761227
SOAD00679,Navaldia,Yes,Recreation,Earth,8.449,0.357,42700.0,1955.0,1999.0,0.0,0.0,Missing,3.0,4.86,Low,Not Rated,2014.0,0.078326896,24.8,608.7,4.7,638.2,49.98822492063046
SOAD10174,Navaldia,No,Recreation,Earth,5.441,0.083,8372.199999999983,1962.0,2002.0,0.15366,0.0,Missing,0.0,16.472,Low,Not Rated,2014.0,0.08934832,15.2,8.1,9.3,32.599999999999994,2.9127553507685655
SOAD13351,Navaldia,Yes,Flood Risk Reduction,Earth,9.002,0.3,80176.20000000001,1956.0,2004.0,0.08471,2.66329,Uncontrolled,5.0,6.235999999999999,High,Fair,2019.0,0.078978926,10.3,525.3,34.980000000000004,570.5799999999999,45.06379556477069
SOAD17232,Navaldia,No,Irrigation,Earth,7.982,0.263,14026.600000000006,1965.0,2002.0,0.1851799999999999,0.0,Missing,0.0,39.792,Low,Not Rated,2014.0,0.105101995,41.7,17.0,9.4,68.10000000000001,7.15744587108493
SOAD18402,Navaldia,No,Irrigation,Earth,12.608,0.328,92879.0,1958.0,2005.0,0.0,0.0,Missing,0.0,39.792,Low,Not Rated,2018.0,0.10176359,16.9,18.3,11.3,46.5,4.73200698941946
SOAD20648,Navaldia,No,Water Supply,Earth,8.937,0.33,19333.399999999998,1969.0,2003.0,0.1753299999999999,0.0,Missing,0.0,28.67,Low,Not Rated,2014.0,0.098876685,8.3,13.3,11.3,32.900000000000006,3.2530429333448416
SOAD03202,Navaldia,Yes,Recreation,Earth,8.249,0.233,23640.0,1980.0,1999.0,0.0,0.0,Uncontrolled,6.0,8.03,Low,Not Rated,2014.0,0.078990735,22.1,416.8,8.8,447.7000000000001,35.364152110368025
SOAD06026,Navaldia,Yes,Flood Risk Reduction,Earth,6.712,0.435,33370.0,1963.0,2006.0,0.07289,5.32658,Missing,5.0,27.638,Low,Not Rated,2014.0,0.057901412,21.7,19.7,33.28,74.68,4.324077466726304
SOAD12725,Navaldia,No,Water Supply,Earth,8.411,0.333,17921.199999999983,1967.0,2002.0,0.17336,0.0,Missing,0.0,33.694,Low,Not Rated,2014.0,0.09678187,39.1,12.6,8.9,60.6,5.864981456100941
SOAD13905,Navaldia,Yes,Flood Risk Reduction,Earth,10.411,0.398,59250.0,1967.0,2005.0,0.0886499999999999,5.32658,Missing,5.0,33.612,Low,Not Rated,2014.0,0.053334534,17.8,13.2,22.380000000000003,53.38,2.8469974339008335
SOAD00701,Navaldia,Yes,Recreation,Earth,4.346,0.2,65654.6,1992.0,2001.0,0.29747,5.32658,Missing,5.0,18.418,Low,Satisfactory,2011.2,0.052392375,628.2,8.0,5.7,641.9000000000001,33.6306653354317
SOAD01302,Navaldia,No,Missing,Earth,10.654,0.21,26800.0,1972.0,1996.0,0.0,0.0,Missing,0.0,17.438,Low,Not Rated,2014.0,0.09077654,7.0,21.3,32.74,61.040000000000006,5.541000022292137
SOAD01350,Navaldia,Yes,Flood Risk Reduction,Earth,17.211,0.333,59180.0,1962.0,2007.0,0.05713,5.32658,Missing,5.0,31.428,Low,Not Rated,2014.0,0.076379985,42.9,15.3,17.040000000000003,75.24000000000001,5.7468300426006325
SOAD04072,Navaldia,No,Recreation,Earth,5.734,0.133,9691.600000000006,1966.0,2002.0,0.13396,0.0,Missing,0.0,16.208,Low,Not Rated,2014.0,0.08735755,14.2,22.0,5.2,41.400000000000006,3.616602605581284
SOAD17907,Navaldia,Yes,Flood Risk Reduction,Earth,6.746,1.417,62000.0,1985.0,2005.0,0.0,0.0,Missing,5.0,35.303999999999995,Low,Not Rated,2014.0,0.05460084,28.5,12.6,30.14,71.24000000000001,3.889763739854098
SOAD18563,Navaldia,Yes,Missing,Earth,6.472,1.533,66807.6,1960.0,2008.0,0.0,10.65316,Uncontrolled,5.0,0.6339999999999968,High,Fair,2022.0,0.08925932,41.7,717.9,10.36,769.96,68.72610526293516
SOAD20607,Navaldia,No,Water Supply,Earth,2.741,0.733,12589.0,1940.0,1995.0,0.24231,0.0,Missing,0.0,11.57,Low,Not Rated,2014.0,0.10140727,9.1,19.0,62.2,90.3,9.157076223939656
SOAD02730,Navaldia,Yes,Recreation,Earth,7.926,0.09,16320.399999999994,1985.0,2009.0,0.20094,5.32658,Missing,1.0,11.668,High,Fair,2021.4,0.10761542,27.9,574.7,5.3,607.9,65.41941304728388
SOAD03047,Navaldia,No,Recreation,Earth,8.543,0.233,37295.40000000002,1930.0,1992.0,0.16745,0.0,Uncontrolled,4.0,0.8,Significant,Not Rated,2014.0,0.082370915,39.6,699.0,4.3,742.9,61.193352396041156
SOAD03167,Navaldia,No,Irrigation,Earth,4.264,0.39,9633.599999999977,1956.0,1996.0,0.32111,0.0,Missing,0.0,34.898,Low,Not Rated,2014.0,0.08840757,173.5,14.7,23.7,211.9,18.733563793450596
SOAD05126,Navaldia,No,Water Supply,Earth,4.937,0.733,18626.20000000004,1940.0,1996.0,0.1753299999999999,0.0,Missing,0.0,9.564,Low,Not Rated,2014.0,0.085389555,39.2,9.2,7.2,55.60000000000001,4.747659230232239
SOAD05452,Navaldia,Yes,Flood Risk Reduction,Earth,8.53,0.275,31740.0,1976.0,2008.0,0.09653,5.32658,Uncontrolled,5.0,19.892,Low,Not Rated,2014.0,0.07913512,12.9,13.5,29.4,55.8,4.4157396912574765
SOAD14785,Navaldia,Yes,Water Supply,Earth,4.996,0.407,81480.40000000001,1927.0,2008.0,0.29747,10.65316,Missing,1.0,1.9600000000000009,High,Fair,2019.4,0.1117173,270.4,832.6,20.1,1123.1,125.46969808787107
SOAD18764,Navaldia,Yes,Flood Risk Reduction,Earth,8.714,0.667,44802.4,1965.0,2006.0,0.13199,15.97974,Missing,5.0,40.768,Low,Not Rated,2014.0,0.05969295,30.6,21.7,28.06,80.36,4.796925386190415
SOAD02101,Navaldia,Yes,Water Supply,Earth,7.853,0.322,38065.59999999998,1922.0,1997.0,0.0,0.0,Missing,5.0,1.63,Low,Not Rated,2014.0,0.065086566,28.6,473.3,35.7,537.6,34.99053783416748
SOAD07560,Navaldia,No,Irrigation,Earth,7.377,0.285,12560.600000000037,1954.0,1996.0,0.0,0.0,Missing,0.0,9.914,Low,Not Rated,2014.0,0.08346679,14.5,11.2,34.9,60.6,5.058087511360646
SOAD12314,Navaldia,Yes,Other,Gravity,7.355,0.14,19720.0,1979.0,2008.0,0.20882,396.83021,Missing,5.0,12.24,Low,Satisfactory,2019.0,0.045890287,45.7,401.7,6.24,453.64,20.817669597268104
SOAD17137,Navaldia,No,Missing,Earth,9.933,0.233,11028.400000000023,1978.0,1997.0,0.13002,0.0,Missing,0.0,32.8,Low,Not Rated,2014.0,0.08731726,6.0,9.7,24.24,39.94,3.4874512892961502
SOAD17526,Navaldia,No,Missing,Earth,11.661,0.573,13320.0,1978.0,1996.0,0.0,0.0,Missing,0.0,32.418,Low,Not Rated,2014.0,0.07808947,44.8,7.0,33.08,84.88,6.628234059214591
SOAD19552,Navaldia,Yes,Flood Risk Reduction,Earth,7.881,0.525,29260.0,1960.0,2007.0,0.0,0.0,Missing,5.0,32.452,Low,Not Rated,2014.0,0.080921955,27.9,21.5,28.12,77.52,6.273069983124732
